# SKAGWAY_AIRPORT
# Cumulative thawing degree days starting March 1 from ACIS, gaps filled from climatology
# Excluded years (more than 10 days of missing data): 1980, 1981, 1987, 1990, 1992, 1993, 1994, 1995, 1996, 1997
#
d_since_march1,1982,1983,1984,1985,1986,1988,1989,1991,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
52,236.00,322.00,499.50,275.00,225.98,359.50,341.00,260.00,385.50,264.00,292.50,313.50,169.00,283.50,326.50,373.00,269.50,185.00,248.50,188.00,316.00,240.50,320.50,151.00,293.00,424.00,646.00,379.50,297.00,472.00,247.50,246.50,305.50
53,241.00,336.00,507.00,285.50,233.48,372.50,353.00,274.00,403.50,272.50,300.50,326.50,175.00,305.00,337.50,394.50,278.00,195.50,264.00,196.00,329.50,250.00,328.50,158.50,305.00,441.00,666.00,400.50,304.50,481.00,262.00,262.00,319.50
54,251.50,355.00,516.50,295.00,243.48,384.00,366.00,289.50,417.00,279.00,309.00,336.50,181.50,327.00,348.50,418.50,286.50,206.50,274.00,207.00,342.50,261.00,342.00,169.00,316.00,457.00,682.00,414.00,318.00,488.00,275.00,279.00,333.00
55,262.00,376.50,520.50,304.50,254.48,394.50,385.50,309.50,431.00,287.00,322.50,349.00,189.00,355.00,357.00,444.50,295.00,218.00,282.50,218.00,359.00,275.00,360.00,174.00,326.00,471.50,699.50,430.50,332.00,495.00,289.00,293.00,351.00
56,272.50,398.00,525.50,320.00,265.48,407.50,404.50,323.00,444.00,295.00,334.00,362.50,194.00,382.50,365.50,469.50,306.00,228.50,297.00,227.00,379.00,285.00,375.00,177.50,339.50,490.50,714.50,446.50,346.00,511.00,304.50,304.50,362.50
57,282.00,417.00,536.50,331.50,276.98,419.50,423.00,339.00,459.00,303.00,346.00,375.00,201.50,409.00,376.50,495.00,317.00,237.00,308.50,238.00,400.50,295.50,388.50,180.50,352.50,501.00,731.00,462.00,359.50,525.50,315.50,312.50,372.50
58,294.50,434.50,549.00,342.00,290.98,434.50,441.50,353.50,474.00,313.50,359.00,385.00,211.00,432.00,389.00,523.50,324.00,244.00,318.00,253.00,417.50,307.00,403.00,182.50,367.50,512.00,744.50,476.50,371.00,537.50,330.00,322.50,383.50
59,303.50,453.00,566.50,351.50,308.48,449.00,462.00,370.50,488.50,325.00,371.50,396.00,224.00,451.00,406.00,549.50,332.00,254.50,328.00,268.00,431.50,318.50,413.00,184.00,380.50,523.00,761.50,494.00,384.50,553.00,343.00,333.00,396.50
60,313.00,471.50,580.50,361.00,324.48,460.50,485.50,388.00,504.50,337.50,382.50,409.00,237.50,470.00,429.00,571.50,338.50,264.00,338.50,284.00,446.00,330.00,424.00,186.50,396.50,536.00,776.00,507.50,398.00,570.50,357.50,346.50,409.50
61,324.50,490.50,596.00,375.00,340.98,470.50,509.00,404.50,523.50,347.50,395.00,423.00,251.00,487.50,448.00,590.50,344.50,277.00,351.50,303.50,458.50,343.50,437.50,195.00,417.00,549.00,793.00,523.00,413.00,586.50,372.50,360.50,423.50
62,336.50,511.00,605.00,391.00,357.48,482.00,528.50,420.00,539.50,356.00,412.00,430.00,258.50,502.00,464.00,607.50,353.00,294.00,365.00,330.00,470.00,357.50,449.00,209.50,447.00,561.50,811.00,544.00,427.00,604.00,392.00,372.50,436.50
63,349.00,524.00,616.00,408.00,372.48,493.00,549.00,439.00,557.00,366.00,431.00,439.00,264.00,515.50,486.50,622.00,364.00,307.50,375.50,347.00,483.00,369.50,460.50,224.50,470.00,577.50,826.50,559.50,440.50,622.50,408.00,386.50,445.50
64,363.00,538.00,629.50,426.00,389.48,510.00,566.00,457.00,573.50,377.00,445.50,451.50,271.50,525.50,508.00,638.00,375.50,319.00,383.50,362.00,501.50,379.00,470.50,241.50,485.50,596.00,844.00,574.50,457.00,636.50,424.00,400.50,458.00
65,376.50,551.50,639.50,439.00,403.98,525.50,583.50,471.50,589.00,390.50,459.00,461.00,281.00,536.00,524.00,657.00,388.00,331.50,394.00,384.50,515.50,391.00,482.50,256.00,505.00,611.00,860.50,593.00,476.00,650.50,437.50,418.50,469.00
66,391.50,566.50,652.00,455.00,418.98,542.00,602.50,488.50,604.50,405.50,473.00,476.00,291.50,548.00,542.00,676.50,398.00,343.00,404.00,397.50,530.50,404.50,493.00,269.00,520.00,627.50,878.00,610.00,494.00,666.00,455.00,438.00,478.50
67,405.00,585.00,670.50,471.00,433.48,564.50,620.00,505.50,618.50,417.50,488.00,487.00,302.00,561.50,560.50,698.50,410.00,355.00,412.00,414.50,545.50,419.00,504.50,283.00,537.00,641.50,895.00,625.50,512.50,682.00,473.50,452.00,494.50
