ALYESKA
1990-05-21,62,36,49.0,0,M
1990-05-22,58,30,44.0,0,M
1990-05-23,59,30,44.5,0,M
1990-05-24,57,34,45.5,0,M
1990-05-25,61,36,48.5,0,M
1990-05-26,66,41,53.5,0,M
1990-05-27,68,41,54.5,0,M
1990-05-28,67,44,55.5,0,M
1990-05-29,58,46,52.0,0,M
1990-05-30,63,46,54.5,0,M
1990-05-31,65,44,54.5,0,M
1990-06-01,63,47,55.0,0,M
1990-06-02,62,48,55.0,0,M
1990-06-03,64,46,55.0,0,M
1990-06-04,74,46,60.0,0,M
1990-06-05,68,48,58.0,0,M
1990-06-06,71,48,59.5,0,M
1990-06-07,70,45,57.5,0,M
1990-06-08,71,46,58.5,0,M
1990-06-09,62,46,54.0,0,M
1990-06-10,62,47,54.5,0,M
1990-06-11,58,43,50.5,0,M
1990-06-12,72,42,57.0,0,M
1990-06-13,69,44,56.5,0,M
1990-06-14,53,47,50.0,0,M
1990-06-15,55,46,50.5,0,M
1990-06-16,60,45,52.5,0,M
1990-06-17,55,44,49.5,0,M
1990-06-18,56,45,50.5,0,M
1990-06-19,55,46,50.5,0,M
1990-06-20,57,44,50.5,0,M
1990-06-21,57,46,51.5,0,M
1990-06-22,56,45,50.5,0,M
1990-06-23,64,41,52.5,0,M
1990-06-24,59,46,52.5,0,M
1990-06-25,69,46,57.5,0,M
1990-06-26,69,50,59.5,0,M
1990-06-27,58,51,54.5,0,M
1990-06-28,68,50,59.0,0,M
1990-06-29,76,52,64.0,0,M
1990-06-30,75,52,63.5,0,M
1990-07-01,80,51,65.5,0,M
1990-07-02,71,48,59.5,0,M
1990-07-03,69,50,59.5,0,M
1990-07-04,78,51,64.5,0,M
1990-07-05,75,50,62.5,0,M
1990-07-06,70,51,60.5,0,M
1990-07-07,66,51,58.5,0,M
1990-07-08,65,50,57.5,0,M
1990-07-09,61,45,53.0,0,M
1990-07-10,60,47,53.5,0,M
1990-07-11,61,48,54.5,0,M
1990-07-12,61,45,53.0,0,M
1990-07-13,67,50,58.5,0,M
1990-07-14,60,49,54.5,0,M
1990-07-15,60,45,52.5,0,M
1990-07-16,68,45,56.5,0,M
1990-07-17,72,45,58.5,0,M
1990-07-18,72,51,61.5,0,M
1990-07-19,76,52,64.0,0,M
1990-07-20,78,51,64.5,0,M
1990-07-21,78,50,64.0,0,M
1990-07-22,78,49,63.5,0,M
1990-07-23,77,48,62.5,0,M
1990-07-24,73,50,61.5,0,M
1990-07-25,62,51,56.5,0,M
1990-07-26,57,49,53.0,0,M
1990-07-27,60,51,55.5,0,M
1990-07-28,58,51,54.5,0,M
1990-07-29,62,49,55.5,0,M
1990-07-30,55,48,51.5,0,M
1990-07-31,61,48,54.5,0,M
1990-08-01,61,47,54.0,0,M
1990-08-02,59,48,53.5,0,M
1990-08-03,63,46,54.5,0,M
1990-08-04,71,51,61.0,0,M
1990-08-05,59,40,49.5,0,M
1990-08-06,61,43,52.0,0,M
1990-08-07,60,49,54.5,0,M
1990-08-08,59,43,51.0,0,M
1990-08-09,62,48,55.0,0,M
1990-08-10,63,49,56.0,0,M
1990-08-11,60,54,57.0,0,M
1990-08-12,74,52,63.0,0,M
1990-08-13,74,51,62.5,0,M
1990-08-14,74,51,62.5,0,M
1990-08-15,76,52,64.0,0,M
1990-08-16,72,55,63.5,0,M
1990-08-17,63,53,58.0,0,M
1990-08-18,65,53,59.0,0,M
1990-08-19,58,50,54.0,0,M
1990-08-20,56,50,53.0,0,M
1990-08-21,56,44,50.0,0,M
1990-08-22,63,44,53.5,0,M
1990-08-23,65,47,56.0,0,M
1990-08-24,68,47,57.5,0,M
1990-08-25,69,45,57.0,0,M
1990-08-26,64,M,M,0,M
1990-08-27,56,47,51.5,0,M
1990-08-28,56,42,49.0,0,M
1990-08-29,63,38,50.5,0,M
1990-08-30,63,38,50.5,0,M
1990-08-31,61,39,50.0,0,M
1990-09-01,62,43,52.5,0,M
1990-09-02,67,47,57.0,0,M
1990-09-03,58,49,53.5,0,M
1990-09-04,55,49,52.0,0,M
1990-09-05,60,49,54.5,0,M
1990-09-06,55,45,50.0,0,M
1990-09-07,64,37,50.5,0,M
1990-09-08,60,37,48.5,0,M
1990-09-09,47,39,43.0,0,M
1990-09-10,53,47,50.0,0,M
1990-09-11,52,39,45.5,0,M
1990-09-12,57,41,49.0,0,M
1990-09-13,57,50,53.5,0,M
1990-09-14,56,47,51.5,0,M
1990-09-15,56,44,50.0,0,M
1990-09-16,53,44,48.5,0,M
1990-09-17,51,43,47.0,0,M
1990-09-18,50,43,46.5,0,M
1990-09-19,52,44,48.0,0,M
1990-09-20,54,45,49.5,0,M
1990-09-21,55,41,48.0,0,M
1990-09-22,52,42,47.0,0,M
1990-09-23,45,33,39.0,0,M
1990-09-24,46,36,41.0,0,M
1990-09-25,51,36,43.5,0,M
1990-09-26,51,36,43.5,0,M
1990-09-27,53,41,47.0,0,M
1990-09-28,47,35,41.0,0,M
1990-09-29,47,35,41.0,0,M
1990-09-30,45,37,41.0,0,M
1990-10-01,48,35,41.5,0,M
1990-10-02,41,27,34.0,0,M
1990-10-03,42,25,33.5,0,M
1990-10-04,45,26,35.5,0,M
1990-10-05,46,27,36.5,0,M
1990-10-06,46,28,37.0,0,M
1990-10-07,48,27,37.5,0,M
1990-10-08,46,M,M,0,M
1990-10-09,49,29,39.0,0,M
1990-10-10,48,29,38.5,0,M
1990-10-11,44,38,41.0,0,M
1990-10-12,45,36,40.5,0,M
1990-10-13,42,24,33.0,0,M
1990-10-14,36,22,29.0,1,M
1990-10-15,37,20,28.5,0,M
1990-10-16,34,18,26.0,0,M
1990-10-17,35,17,26.0,0,M
1990-10-18,30,15,22.5,0,M
1990-10-19,37,15,26.0,2,M
1990-10-20,42,33,37.5,1,M
1990-10-21,41,32,36.5,1,M
1990-10-22,39,29,34.0,0,M
1990-10-23,42,33,37.5,0,M
1990-10-24,42,34,38.0,0,M
1990-10-25,43,29,36.0,T,M
1990-10-26,40,26,33.0,0,M
1990-10-27,36,26,31.0,0,M
1990-10-28,35,26,30.5,2,M
1990-10-29,36,26,31.0,5,M
1990-10-30,35,27,31.0,3,M
1990-10-31,35,18,26.5,3,M
1990-11-01,35,17,26.0,2,M
1990-11-02,36,23,29.5,2,M
1990-11-03,34,18,26.0,2,M
1990-11-04,30,18,24.0,2,M
1990-11-05,33,19,26.0,2,M
1990-11-06,38,24,31.0,4,M
1990-11-07,25,10,17.5,3,M
1990-11-08,17,-3,7.0,3,M
1990-11-09,7,-8,-0.5,3,M
1990-11-10,5,-8,-1.5,3,M
1990-11-11,6,-7,-0.5,3,M
1990-11-12,4,-6,-1.0,3,M
1990-11-13,10,-0,5.0,3,M
1990-11-14,20,4,12.0,2,M
1990-11-15,36,17,26.5,3,M
1990-11-16,29,14,21.5,3,M
1990-11-17,27,16,21.5,5,M
1990-11-18,35,26,30.5,13,M
1990-11-19,38,19,28.5,10,M
1990-11-20,32,12,22.0,10,M
1990-11-21,18,6,12.0,10,M
1990-11-22,13,4,8.5,11,M
1990-11-23,11,-3,4.0,11,M
1990-11-24,5,-4,0.5,10,M
1990-11-25,20,-4,8.0,11,M
1990-11-26,26,19,22.5,14,M
1990-11-27,25,1,13.0,14,M
1990-11-28,9,-5,2.0,14,M
1990-11-29,6,-9,-1.5,13,M
1990-11-30,1,-12,-5.5,13,M
1990-12-01,-2,-16,-9.0,12,M
1990-12-02,25,-17,4.0,13,M
1990-12-03,29,11,20.0,13,M
1990-12-04,16,9,12.5,14,M
1990-12-05,33,3,18.0,18,M
1990-12-06,35,28,31.5,17,M
1990-12-07,31,24,27.5,16,M
1990-12-08,30,25,27.5,17,M
1990-12-09,26,19,22.5,20,M
1990-12-10,27,15,21.0,22,M
1990-12-11,33,25,29.0,26,M
1990-12-12,30,19,24.5,27,M
1990-12-13,32,26,29.0,33,M
1990-12-14,32,4,18.0,30,M
1990-12-15,17,-2,7.5,29,M
1990-12-16,12,4,8.0,25,M
1990-12-17,13,-1,6.0,25,M
1990-12-18,6,-1,2.5,25,M
1990-12-19,26,-1,12.5,25,M
1990-12-20,31,24,27.5,25,M
1990-12-21,33,30,31.5,26,M
1990-12-22,32,20,26.0,24,M
1990-12-23,32,25,28.5,31,M
1990-12-24,32,21,26.5,30,M
1990-12-25,33,30,31.5,30,M
1990-12-26,38,30,34.0,33,M
1990-12-27,33,9,21.0,31,M
1990-12-28,26,11,18.5,32,M
1990-12-29,29,11,20.0,35,M
1990-12-30,28,13,20.5,34,M
1990-12-31,15,1,8.0,33,M
1991-01-01,13,-1,6.0,33,M
1991-01-02,21,12,16.5,32,M
1991-01-03,30,M,M,32,M
1991-01-04,31,17,24.0,32,M
1991-01-05,23,13,18.0,32,M
1991-01-06,22,6,14.0,32,M
1991-01-07,9,4,6.5,31,M
1991-01-08,10,3,6.5,31,M
1991-01-09,12,2,7.0,31,M
1991-01-10,24,8,16.0,31,M
1991-01-11,22,15,18.5,31,M
1991-01-12,20,11,15.5,31,M
1991-01-13,19,9,14.0,31,M
1991-01-14,13,-7,3.0,31,M
1991-01-15,2,-11,-4.5,31,M
1991-01-16,12,M,M,34,M
1991-01-17,38,12,25.0,32,M
1991-01-18,35,23,29.0,36,M
1991-01-19,38,28,33.0,40,M
1991-01-20,42,35,38.5,30,M
1991-01-21,40,32,36.0,30,M
1991-01-22,37,32,34.5,29,M
1991-01-23,36,32,34.0,29,M
1991-01-24,34,27,30.5,28,M
1991-01-25,30,22,26.0,28,M
1991-01-26,27,22,24.5,28,M
1991-01-27,26,20,23.0,28,M
1991-01-28,30,14,22.0,28,M
1991-01-29,33,16,24.5,28,M
1991-01-30,25,8,16.5,29,M
1991-01-31,12,-2,5.0,29,M
1991-02-01,8,-4,2.0,29,M
1991-02-02,16,5,10.5,33,M
1991-02-03,21,5,13.0,38,M
1991-02-04,22,12,17.0,37,M
1991-02-05,19,5,12.0,37,M
1991-02-06,29,9,19.0,36,M
1991-02-07,15,-6,4.5,36,M
1991-02-08,15,-7,4.0,36,M
1991-02-09,37,13,25.0,35,M
1991-02-10,40,32,36.0,33,M
1991-02-11,40,33,36.5,32,M
1991-02-12,42,31,36.5,30,M
1991-02-13,37,29,33.0,30,M
1991-02-14,37,28,32.5,30,M
1991-02-15,42,33,37.5,29,M
1991-02-16,39,33,36.0,29,M
1991-02-17,38,30,34.0,29,M
1991-02-18,35,23,29.0,30,M
1991-02-19,23,15,19.0,31,M
1991-02-20,18,14,16.0,35,M
1991-02-21,18,9,13.5,36,M
1991-02-22,19,5,12.0,36,M
1991-02-23,37,15,26.0,35,M
1991-02-24,41,33,37.0,33,M
1991-02-25,42,33,37.5,32,M
1991-02-26,41,34,37.5,31,M
1991-02-27,46,26,36.0,31,M
1991-02-28,43,25,34.0,31,M
1991-03-01,46,23,34.5,31,M
1991-03-02,40,22,31.0,31,M
1991-03-03,36,19,27.5,31,M
1991-03-04,37,19,28.0,30,M
1991-03-05,33,19,26.0,31,M
1991-03-06,34,21,27.5,32,M
1991-03-07,37,28,32.5,35,M
1991-03-08,36,22,29.0,34,M
1991-03-09,33,11,22.0,34,M
1991-03-10,27,7,17.0,34,M
1991-03-11,26,8,17.0,34,M
1991-03-12,28,8,18.0,34,M
1991-03-13,27,20,23.5,39,M
1991-03-14,35,17,26.0,38,M
1991-03-15,33,25,29.0,45,M
1991-03-16,29,6,17.5,45,M
1991-03-17,28,8,18.0,47,M
1991-03-18,37,22,29.5,43,M
1991-03-19,36,13,24.5,45,M
1991-03-20,23,11,17.0,45,M
1991-03-21,24,7,15.5,45,M
1991-03-22,33,13,23.0,44,M
1991-03-23,30,M,M,43,M
1991-03-24,37,23,30.0,42,M
1991-03-25,35,28,31.5,40,M
1991-03-26,41,32,36.5,39,M
1991-03-27,40,33,36.5,37,M
1991-03-28,37,27,32.0,42,M
1991-03-29,36,30,33.0,47,M
1991-03-30,39,22,30.5,42,M
1991-03-31,41,17,29.0,42,M
1991-04-01,38,16,27.0,42,M
1991-04-02,39,28,33.5,43,M
1991-04-03,44,29,36.5,43,M
1991-04-04,46,29,37.5,41,M
1991-04-05,46,29,37.5,40,M
1991-04-06,49,25,37.0,39,M
1991-04-07,47,M,M,38,M
1991-04-08,44,31,37.5,38,M
1991-04-09,39,29,34.0,37,M
1991-04-10,46,29,37.5,37,M
1991-04-11,45,29,37.0,37,M
1991-04-12,42,27,34.5,37,M
1991-04-13,42,28,35.0,37,M
1991-04-14,46,31,38.5,35,M
1991-04-15,40,34,37.0,34,M
1991-04-16,40,33,36.5,33,M
1991-04-17,39,32,35.5,34,M
1991-04-18,44,32,38.0,34,M
1991-04-19,46,32,39.0,33,M
1991-04-20,43,34,38.5,32,M
1991-04-21,42,34,38.0,31,M
1991-04-22,39,31,35.0,31,M
1991-04-23,43,30,36.5,31,M
1991-04-24,44,33,38.5,30,M
1991-04-25,53,37,45.0,29,M
1991-04-26,45,36,40.5,25,M
1991-04-27,46,34,40.0,23,M
1991-04-28,42,33,37.5,22,M
1991-04-29,47,35,41.0,19,M
1991-04-30,46,33,39.5,17,M
1991-05-01,41,35,38.0,17,M
1991-05-02,45,35,40.0,15,M
1991-05-03,41,34,37.5,14,M
1991-05-04,43,35,39.0,12,M
1991-05-05,44,36,40.0,10,M
1991-05-06,49,35,42.0,8,M
1991-05-07,51,36,43.5,6,M
1991-05-08,47,28,37.5,3,M
1991-05-09,50,32,41.0,0,M
1991-05-10,42,32,37.0,T,M
1991-05-11,42,34,38.0,0,M
1991-05-12,45,34,39.5,0,M
1991-05-13,51,31,41.0,0,M
1991-05-14,52,33,42.5,0,M
1991-05-15,50,35,42.5,0,M
1991-05-16,46,37,41.5,0,M
1991-05-17,53,34,43.5,0,M
1991-05-18,51,37,44.0,0,M
1991-05-19,47,37,42.0,0,M
1991-05-20,54,37,45.5,0,M
1991-05-21,61,37,49.0,0,M
1991-05-22,64,39,51.5,0,M
1991-05-23,66,39,52.5,0,M
1991-05-24,67,41,54.0,0,M
1991-05-25,68,40,54.0,0,M
1991-05-26,60,41,50.5,0,M
1991-05-27,51,40,45.5,0,M
1991-05-28,51,40,45.5,0,M
1991-05-29,48,41,44.5,0,M
1991-05-30,46,39,42.5,0,M
1991-05-31,50,34,42.0,0,M
1991-06-01,53,37,45.0,0,M
1991-06-02,49,41,45.0,0,M
1991-06-03,58,43,50.5,0,M
1991-06-04,55,41,48.0,0,M
1991-06-05,53,41,47.0,0,M
1991-06-06,57,43,50.0,0,M
1991-06-07,51,34,42.5,0,M
1991-06-08,56,37,46.5,0,M
1991-06-09,56,37,46.5,0,M
1991-06-10,60,38,49.0,0,M
1991-06-11,65,40,52.5,0,M
1991-06-12,69,43,56.0,0,M
1991-06-13,69,44,56.5,0,M
1991-06-14,67,44,55.5,0,M
1991-06-15,69,44,56.5,0,M
1991-06-16,70,43,56.5,0,M
1991-06-17,57,45,51.0,0,M
1991-06-18,60,46,53.0,0,M
1991-06-19,53,46,49.5,0,M
1991-06-20,78,46,62.0,0,M
1991-06-21,73,49,61.0,0,M
1991-06-22,67,44,55.5,0,M
1991-06-23,70,45,57.5,0,M
1991-06-24,72,48,60.0,0,M
1991-06-25,68,43,55.5,0,M
1991-06-26,66,41,53.5,0,M
1991-06-27,71,49,60.0,0,M
1991-06-28,66,50,58.0,0,M
1991-06-29,68,53,60.5,0,M
1991-06-30,71,53,62.0,0,M
1991-07-01,68,51,59.5,0,M
1991-07-02,66,49,57.5,0,M
1991-07-03,69,52,60.5,0,M
1991-07-04,59,50,54.5,0,M
1991-07-05,59,49,54.0,0,M
1991-07-06,57,48,52.5,0,M
1991-07-07,59,48,53.5,0,M
1991-07-08,60,50,55.0,0,M
1991-07-09,59,49,54.0,0,M
1991-07-10,62,50,56.0,0,M
1991-07-11,61,49,55.0,0,M
1991-07-12,53,47,50.0,0,M
1991-07-13,55,48,51.5,0,M
1991-07-14,66,47,56.5,0,M
1991-07-15,64,46,55.0,0,M
1991-07-16,65,49,57.0,0,M
1991-07-17,65,47,56.0,0,M
1991-07-18,54,41,47.5,0,M
1991-07-19,63,47,55.0,0,M
1991-07-20,63,48,55.5,0,M
1991-07-21,64,44,54.0,0,M
1991-07-22,71,47,59.0,0,M
1991-07-23,65,48,56.5,0,M
1991-07-24,58,48,53.0,0,M
1991-07-25,60,41,50.5,0,M
1991-07-26,70,41,55.5,0,M
1991-07-27,70,46,58.0,0,M
1991-07-28,71,49,60.0,0,M
1991-07-29,63,51,57.0,0,M
1991-07-30,55,49,52.0,0,M
1991-07-31,57,48,52.5,0,M
1991-08-01,53,48,50.5,0,M
1991-08-02,56,45,50.5,0,M
1991-08-03,56,38,47.0,0,M
1991-08-04,56,42,49.0,0,M
1991-08-05,55,47,51.0,0,M
1991-08-06,60,46,53.0,0,M
1991-08-07,64,43,53.5,0,M
1991-08-08,65,46,55.5,0,M
1991-08-09,68,48,58.0,0,M
1991-08-10,60,51,55.5,0,M
1991-08-11,60,50,55.0,0,M
1991-08-12,59,49,54.0,0,M
1991-08-13,64,49,56.5,0,M
1991-08-14,65,51,58.0,0,M
1991-08-15,61,50,55.5,0,M
1991-08-16,59,51,55.0,0,M
1991-08-17,62,53,57.5,0,M
1991-08-18,58,46,52.0,0,M
1991-08-19,56,41,48.5,0,M
1991-08-20,64,42,53.0,0,M
1991-08-21,66,45,55.5,0,M
1991-08-22,66,44,55.0,0,M
1991-08-23,68,44,56.0,0,M
1991-08-24,66,46,56.0,0,M
1991-08-25,61,46,53.5,0,M
1991-08-26,55,45,50.0,0,M
1991-08-27,60,41,50.5,0,M
1991-08-28,51,37,44.0,0,M
1991-08-29,63,37,50.0,0,M
1991-08-30,62,38,50.0,0,M
1991-08-31,67,38,52.5,0,M
1991-09-01,62,40,51.0,0,M
1991-09-02,62,39,50.5,0,M
1991-09-03,60,M,M,0,M
1991-09-04,57,47,52.0,0,M
1991-09-05,55,49,52.0,0,M
1991-09-06,54,48,51.0,0,M
1991-09-07,55,51,53.0,0,M
1991-09-08,60,46,53.0,0,M
1991-09-09,52,46,49.0,0,M
1991-09-10,53,47,50.0,0,M
1991-09-11,56,47,51.5,0,M
1991-09-12,52,39,45.5,0,M
1991-09-13,58,38,48.0,0,M
1991-09-14,58,38,48.0,0,M
1991-09-15,52,46,49.0,0,M
1991-09-16,55,48,51.5,0,M
1991-09-17,57,47,52.0,0,M
1991-09-18,62,41,51.5,0,M
1991-09-19,55,34,44.5,0,M
1991-09-20,55,M,M,0,M
1991-09-21,56,42,49.0,0,M
1991-09-22,49,33,41.0,0,M
1991-09-23,51,44,47.5,0,M
1991-09-24,52,43,47.5,0,M
1991-09-25,53,41,47.0,0,M
1991-09-26,57,38,47.5,0,M
1991-09-27,45,38,41.5,0,M
1991-09-28,47,38,42.5,0,M
1991-09-29,48,40,44.0,0,M
1991-09-30,49,38,43.5,0,M
1991-10-01,49,38,43.5,0,M
1991-10-02,46,39,42.5,0,M
1991-10-03,48,40,44.0,0,M
1991-10-04,44,35,39.5,0,M
1991-10-05,51,30,40.5,0,M
1991-10-06,48,30,39.0,0,M
1991-10-07,49,28,38.5,0,M
1991-10-08,51,28,39.5,0,M
1991-10-09,43,25,34.0,0,M
1991-10-10,41,25,33.0,0,M
1991-10-11,38,29,33.5,0,M
1991-10-12,37,24,30.5,0,M
1991-10-13,40,32,36.0,T,M
1991-10-14,34,32,33.0,8,M
1991-10-15,33,22,27.5,10,M
1991-10-16,38,18,28.0,9,M
1991-10-17,38,19,28.5,8,M
1991-10-18,40,32,36.0,7,M
1991-10-19,40,35,37.5,4,M
1991-10-20,41,35,38.0,2,M
1991-10-21,39,22,30.5,2,M
1991-10-22,35,22,28.5,2,M
1991-10-23,38,22,30.0,2,M
1991-10-24,33,22,27.5,2,M
1991-10-25,34,23,28.5,2,M
1991-10-26,37,19,28.0,2,M
1991-10-27,38,19,28.5,2,M
1991-10-28,39,30,34.5,1,M
1991-10-29,42,33,37.5,1,M
1991-10-30,38,33,35.5,1,M
1991-10-31,40,30,35.0,1,M
1991-11-01,44,34,39.0,1,M
1991-11-02,42,34,38.0,0,M
1991-11-03,40,32,36.0,0,M
1991-11-04,47,35,41.0,0,M
1991-11-05,49,40,44.5,0,M
1991-11-06,45,37,41.0,0,M
1991-11-07,45,32,38.5,0,M
1991-11-08,34,28,31.0,0,M
1991-11-09,36,30,33.0,0,M
1991-11-10,36,29,32.5,0,M
1991-11-11,39,27,33.0,0,M
1991-11-12,29,27,28.0,0,M
1991-11-13,27,16,21.5,0,M
1991-11-14,34,16,25.0,1,M
1991-11-15,28,22,25.0,2,M
1991-11-16,27,20,23.5,2,M
1991-11-17,29,21,25.0,3,M
1991-11-18,29,23,26.0,6,M
1991-11-19,27,22,24.5,11,M
1991-11-20,29,21,25.0,12,M
1991-11-21,23,17,20.0,10,M
1991-11-22,20,13,16.5,10,M
1991-11-23,18,15,16.5,15,M
1991-11-24,41,17,29.0,12,M
1991-11-25,40,24,32.0,8,M
1991-11-26,26,13,19.5,8,M
1991-11-27,34,12,23.0,10,M
1991-11-28,39,23,31.0,10,M
1991-11-29,39,26,32.5,10,M
1991-11-30,36,31,33.5,10,M
1991-12-01,38,26,32.0,12,M
1991-12-02,34,21,27.5,12,M
1991-12-03,34,26,30.0,12,M
1991-12-04,29,22,25.5,13,M
1991-12-05,34,23,28.5,15,M
1991-12-06,26,23,24.5,18,M
1991-12-07,27,22,24.5,30,M
1991-12-08,26,22,24.0,39,M
1991-12-09,26,12,19.0,42,M
1991-12-10,20,10,15.0,35,M
1991-12-11,18,8,13.0,33,M
1991-12-12,19,8,13.5,30,M
1991-12-13,20,16,18.0,30,M
1991-12-14,37,18,27.5,29,M
1991-12-15,35,24,29.5,30,M
1991-12-16,37,25,31.0,37,M
1991-12-17,30,20,25.0,37,M
1991-12-18,24,14,19.0,32,M
1991-12-19,14,4,9.0,31,M
1991-12-20,20,5,12.5,32,M
1991-12-21,17,4,10.5,32,M
1991-12-22,31,3,17.0,41,M
1991-12-23,36,26,31.0,37,M
1991-12-24,37,30,33.5,34,M
1991-12-25,35,28,31.5,35,M
1991-12-26,34,20,27.0,37,M
1991-12-27,31,16,23.5,46,M
1991-12-28,32,22,27.0,52,M
1991-12-29,22,12,17.0,48,M
1991-12-30,32,19,25.5,57,M
1991-12-31,35,30,32.5,52,M
1992-01-01,37,33,35.0,46,M
1992-01-02,37,19,28.0,45,M
1992-01-03,33,18,25.5,46,M
1992-01-04,31,23,27.0,47,M
1992-01-05,30,22,26.0,46,M
1992-01-06,37,29,33.0,46,M
1992-01-07,37,34,35.5,44,M
1992-01-08,37,33,35.0,43,M
1992-01-09,40,31,35.5,42,M
1992-01-10,40,32,36.0,40,M
1992-01-11,40,19,29.5,41,M
1992-01-12,28,19,23.5,41,M
1992-01-13,33,25,29.0,40,M
1992-01-14,40,31,35.5,37,M
1992-01-15,38,32,35.0,36,M
1992-01-16,42,32,37.0,36,M
1992-01-17,44,33,38.5,35,M
1992-01-18,41,25,33.0,35,M
1992-01-19,27,17,22.0,35,M
1992-01-20,25,17,21.0,35,M
1992-01-21,24,12,18.0,35,M
1992-01-22,23,12,17.5,35,M
1992-01-23,27,19,23.0,34,M
1992-01-24,20,8,14.0,34,M
1992-01-25,21,15,18.0,34,M
1992-01-26,19,9,14.0,34,M
1992-01-27,22,14,18.0,37,M
1992-01-28,23,19,21.0,41,M
1992-01-29,24,18,21.0,41,M
1992-01-30,25,18,21.5,41,M
1992-01-31,19,10,14.5,41,M
1992-02-01,20,16,18.0,44,M
1992-02-02,20,14,17.0,44,M
1992-02-03,17,10,13.5,57,M
1992-02-04,20,7,13.5,55,M
1992-02-05,27,9,18.0,53,M
1992-02-06,32,24,28.0,53,M
1992-02-07,29,24,26.5,52,M
1992-02-08,25,20,22.5,51,M
1992-02-09,24,13,18.5,51,M
1992-02-10,20,10,15.0,48,M
1992-02-11,26,15,20.5,48,M
1992-02-12,22,10,16.0,47,M
1992-02-13,21,16,18.5,47,M
1992-02-14,24,9,16.5,46,M
1992-02-15,19,9,14.0,46,M
1992-02-16,18,1,9.5,45,M
1992-02-17,13,-2,5.5,45,M
1992-02-18,12,-4,4.0,45,M
1992-02-19,6,-6,0.0,44,M
1992-02-20,8,-5,1.5,44,M
1992-02-21,8,-5,1.5,44,M
1992-02-22,15,-0,7.5,44,M
1992-02-23,27,11,19.0,47,M
1992-02-24,38,16,27.0,55,M
1992-02-25,35,29,32.0,60,M
1992-02-26,40,28,34.0,54,M
1992-02-27,38,28,33.0,52,M
1992-02-28,39,22,30.5,68,M
1992-02-29,28,18,23.0,65,M
1992-03-01,24,12,18.0,64,M
1992-03-02,15,-6,4.5,60,M
1992-03-03,13,-6,3.5,58,M
1992-03-04,9,-7,1.0,58,M
1992-03-05,4,-11,-3.5,58,M
1992-03-06,7,-12,-2.5,59,M
1992-03-07,34,6,20.0,61,M
1992-03-08,37,33,35.0,58,M
1992-03-09,40,34,37.0,56,M
1992-03-10,39,35,37.0,53,M
1992-03-11,42,33,37.5,51,M
1992-03-12,41,33,37.0,51,M
1992-03-13,41,25,33.0,50,M
1992-03-14,41,21,31.0,48,M
1992-03-15,38,29,33.5,48,M
1992-03-16,38,30,34.0,48,M
1992-03-17,43,21,32.0,48,M
1992-03-18,43,20,31.5,48,M
1992-03-19,40,30,35.0,50,M
1992-03-20,42,30,36.0,51,M
1992-03-21,42,29,35.5,50,M
1992-03-22,42,27,34.5,50,M
1992-03-23,38,31,34.5,53,M
1992-03-24,38,31,34.5,56,M
1992-03-25,39,32,35.5,55,M
1992-03-26,40,31,35.5,56,M
1992-03-27,37,23,30.0,68,M
1992-03-28,32,22,27.0,69,M
1992-03-29,29,18,23.5,68,M
1992-03-30,31,11,21.0,66,M
1992-03-31,33,15,24.0,64,M
1992-04-01,41,29,35.0,59,M
1992-04-02,45,30,37.5,58,M
1992-04-03,38,17,27.5,58,M
1992-04-04,36,14,25.0,58,M
1992-04-05,36,15,25.5,58,M
1992-04-06,38,16,27.0,58,M
1992-04-07,41,20,30.5,58,M
1992-04-08,41,20,30.5,58,M
1992-04-09,40,21,30.5,58,M
1992-04-10,43,21,32.0,58,M
1992-04-11,40,22,31.0,57,M
1992-04-12,29,6,17.5,57,M
1992-04-13,25,7,16.0,57,M
1992-04-14,31,11,21.0,57,M
1992-04-15,46,28,37.0,57,M
1992-04-16,44,34,39.0,54,M
1992-04-17,49,28,38.5,52,M
1992-04-18,50,30,40.0,50,M
1992-04-19,45,30,37.5,49,M
1992-04-20,46,33,39.5,49,M
1992-04-21,49,29,39.0,48,M
1992-04-22,49,28,38.5,47,M
1992-04-23,51,30,40.5,46,M
1992-04-24,51,29,40.0,43,M
1992-04-25,48,27,37.5,41,M
1992-04-26,50,29,39.5,40,M
1992-04-27,49,33,41.0,38,M
1992-04-28,52,35,43.5,37,M
1992-04-29,46,29,37.5,36,M
1992-04-30,50,31,40.5,34,M
1992-05-01,44,33,38.5,34,M
1992-05-02,47,28,37.5,29,M
1992-05-03,46,M,M,27,M
1992-05-04,44,25,34.5,26,M
1992-05-05,42,26,34.0,25,M
1992-05-06,44,30,37.0,24,M
1992-05-07,37,34,35.5,24,M
1992-05-08,43,31,37.0,24,M
1992-05-09,48,31,39.5,24,M
1992-05-10,48,31,39.5,24,M
1992-05-11,48,28,38.0,19,M
1992-05-12,49,32,40.5,17,M
1992-05-13,46,35,40.5,16,M
1992-05-14,51,32,41.5,13,M
1992-05-15,50,35,42.5,12,M
1992-05-16,46,27,36.5,10,M
1992-05-17,48,28,38.0,8,M
1992-05-18,53,31,42.0,7,M
1992-05-19,57,34,45.5,3,M
1992-05-20,58,34,46.0,0,M
1992-05-21,58,36,47.0,0,M
1992-05-22,61,39,50.0,0,M
1992-05-23,61,37,49.0,0,M
