# Cumulative DD25 averaged for Gakona River at Gakona
# Sites: TALKEETNA_AP, NENANA_MUN_AP, GULKANA_AP, CHICKEN
#
d_since_march1,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
74,704.50,602.75,480.75,632.75,720.25,323.75,405.75,653.25,653.00,620.75,727.00,610.75,476.75,695.00,707.25,802.50,652.25,577.75,617.00,480.50,512.00,451.25,356.76,625.11,660.58,710.32,417.66,564.25,527.73,516.83,575.18,442.00,533.50,226.75,618.38,691.50,847.00,604.17,501.38,799.50,600.88,538.23,473.89,379.83,557.18
75,724.50,626.50,498.00,656.00,742.25,343.00,423.25,674.25,673.75,640.25,752.75,630.00,491.25,721.25,728.25,823.50,674.75,595.00,633.33,504.50,524.83,471.00,375.76,643.28,688.08,733.07,440.78,586.75,547.48,534.33,595.68,460.38,549.62,234.88,640.88,720.88,879.75,628.50,518.50,825.75,624.75,560.85,490.76,399.67,578.46
76,745.50,651.25,516.75,675.50,766.25,361.75,440.25,694.25,694.50,659.00,778.50,648.50,499.25,752.00,751.25,843.50,693.75,610.75,654.33,527.67,541.33,487.88,394.43,661.61,714.83,755.82,464.16,612.00,567.98,551.45,615.18,479.12,568.00,247.88,669.50,750.25,907.62,651.33,535.25,850.38,648.50,582.73,508.01,418.33,600.17
77,768.00,676.00,535.75,697.00,790.25,376.50,458.50,713.25,716.50,676.75,805.25,667.00,507.75,782.50,773.00,867.00,712.50,629.50,676.00,549.83,561.52,506.00,417.10,679.78,741.71,778.07,484.91,632.50,586.73,571.45,636.81,500.50,587.25,260.88,696.00,778.25,928.62,674.50,556.75,876.00,668.75,606.23,527.76,440.50,621.71
78,790.25,701.75,554.50,718.00,815.50,391.25,476.25,730.75,741.75,695.75,832.75,686.75,520.50,813.00,796.50,891.50,732.25,647.50,693.83,568.33,582.52,524.50,444.10,697.78,768.21,802.07,502.78,651.12,607.23,593.83,663.31,525.62,607.25,270.12,718.00,807.00,950.12,697.83,581.50,896.88,688.62,628.35,548.76,467.83,643.26
79,812.25,724.75,573.00,740.50,842.50,407.25,496.50,752.25,762.00,715.75,861.75,708.25,538.75,842.00,820.75,917.00,752.00,668.00,715.17,584.67,599.69,544.38,473.76,717.28,794.46,829.82,525.53,672.75,627.36,619.33,693.56,550.88,627.38,276.12,737.75,836.62,974.12,719.67,606.71,921.12,714.38,650.35,571.26,495.17,666.19
80,831.50,747.00,591.75,767.50,868.50,422.00,515.75,775.25,782.25,737.75,890.75,730.25,558.00,872.00,841.50,937.50,770.00,694.50,735.00,601.83,616.52,565.75,505.43,737.28,819.71,857.20,549.16,697.50,650.86,644.83,721.93,577.25,649.75,285.88,758.12,865.62,1001.12,740.33,630.34,947.25,739.00,672.60,597.26,522.67,689.78
81,848.50,768.00,609.75,792.00,894.75,439.75,537.00,798.50,805.00,762.25,915.75,756.00,580.25,898.25,862.75,960.00,792.25,724.75,756.33,621.33,630.85,586.38,537.10,758.61,844.46,881.20,576.03,723.25,675.73,672.20,749.18,604.25,674.00,301.00,778.88,895.75,1028.25,761.33,656.36,973.50,764.00,695.85,624.14,545.00,714.27
82,871.00,786.75,626.25,816.50,917.50,463.00,557.75,818.25,831.75,784.00,933.75,781.25,604.75,924.75,885.75,987.50,813.50,753.25,780.50,641.00,648.85,602.88,569.60,777.78,874.58,906.82,604.16,748.88,700.11,699.95,777.31,634.12,703.12,319.62,800.62,929.25,1056.12,783.83,682.36,1004.62,788.75,715.98,653.26,570.50,740.06
83,891.00,809.00,645.50,838.50,942.25,490.50,580.00,839.00,854.75,805.75,952.50,807.00,630.25,953.50,911.50,1008.50,834.25,778.00,800.17,660.00,667.52,620.75,600.93,802.09,901.71,931.70,632.16,778.25,723.73,725.58,806.56,663.12,732.25,343.62,819.62,964.12,1081.12,804.50,706.49,1032.12,814.25,735.60,678.89,592.67,765.42
84,914.75,830.50,666.25,863.75,970.50,520.25,604.75,860.50,878.75,828.00,977.75,833.75,655.50,981.50,934.50,1031.50,858.00,802.00,822.33,680.83,682.85,640.00,635.10,825.76,931.46,957.57,662.16,808.88,745.36,753.83,837.43,692.12,760.88,368.50,843.38,996.25,1105.25,822.50,725.86,1062.00,845.12,760.85,700.01,619.33,791.54
85,940.50,859.50,689.75,884.75,992.75,549.50,631.00,880.00,903.25,849.75,1005.50,860.00,685.25,1004.75,955.00,1060.50,880.75,827.50,851.50,698.83,698.19,659.12,669.10,848.43,959.71,984.95,693.28,838.75,771.73,784.83,868.81,723.38,788.25,395.62,868.38,1028.50,1126.50,840.83,747.49,1090.75,869.50,788.60,724.14,643.17,817.98
86,965.75,890.00,711.00,909.25,1010.50,580.50,654.50,902.00,928.25,874.25,1038.00,885.00,715.50,1029.25,974.25,1082.50,902.75,857.25,880.00,715.50,716.35,678.38,702.26,873.09,985.96,1012.70,727.91,870.75,792.48,817.33,902.18,755.12,810.50,423.75,893.00,1055.88,1153.62,859.00,771.49,1121.75,892.38,815.98,752.51,667.67,844.23
87,991.50,918.25,735.50,928.50,1030.75,608.25,678.75,921.75,956.00,899.75,1068.00,910.00,743.25,1055.00,993.00,1105.50,924.50,885.00,909.67,732.33,734.85,702.12,734.60,896.76,1012.21,1041.45,758.66,898.38,815.61,845.33,935.06,789.50,834.88,456.12,917.50,1089.00,1181.75,875.50,795.74,1153.00,919.75,840.73,782.14,690.83,870.80
88,1018.25,944.00,758.50,954.41,1049.50,632.50,705.25,941.75,980.50,925.00,1099.25,935.75,771.50,1084.75,1017.75,1132.00,945.50,913.00,942.33,751.17,753.52,727.75,759.26,924.59,1040.71,1071.07,785.41,922.62,835.86,870.83,967.81,824.12,858.00,489.88,945.00,1121.75,1210.62,895.00,820.99,1182.38,947.50,859.35,811.64,715.00,897.56
89,1041.75,974.50,782.50,986.66,1068.25,652.50,729.75,965.25,1006.50,953.50,1132.50,960.50,799.75,1118.75,1041.25,1155.00,971.25,939.75,977.67,768.83,774.19,751.88,786.88,955.76,1069.58,1100.32,810.03,945.38,856.73,892.83,1003.56,861.00,882.75,524.88,970.62,1152.62,1243.00,919.00,846.36,1208.75,982.00,877.10,841.51,734.67,925.06
90,1065.00,1009.50,807.50,1019.91,1088.00,672.25,758.50,994.00,1030.00,983.25,1164.25,983.50,826.75,1153.00,1065.00,1176.00,1002.50,961.25,1011.00,789.33,795.85,776.38,812.72,984.59,1099.83,1128.95,836.91,971.75,877.23,915.45,1040.68,896.38,907.25,559.38,1000.00,1186.75,1272.12,942.33,869.24,1239.62,1011.38,902.60,872.76,752.17,952.89
91,1085.75,1040.25,836.75,1049.91,1109.75,694.75,784.25,1025.00,1053.25,1008.50,1198.75,1006.00,854.75,1186.50,1087.50,1198.00,1035.75,983.25,1037.67,814.00,820.69,803.38,839.05,1012.76,1128.71,1157.70,862.03,998.25,902.73,938.33,1073.93,929.62,933.75,594.25,1025.50,1218.62,1300.88,965.00,893.36,1271.62,1043.25,932.85,905.89,769.67,
92,1109.75,1068.25,864.50,1078.66,1133.00,716.50,802.25,1053.25,1076.00,1031.25,1228.75,1029.00,883.75,1219.00,1115.00,1220.50,1069.50,1001.25,1063.00,833.50,843.85,832.38,864.55,1039.26,1155.96,1183.57,889.42,1024.12,929.98,966.08,1104.93,963.25,957.12,626.88,1047.50,1245.50,1330.50,992.67,918.74,1298.88,1072.75,961.35,939.14,788.67,
93,1133.75,1096.25,890.50,1103.91,1159.50,738.50,824.00,1078.50,1098.00,1053.00,1260.50,1053.00,908.75,1254.50,1140.00,1245.00,1102.25,1024.50,1091.00,853.83,870.02,862.62,889.38,1063.76,1184.33,1207.20,916.42,1054.00,956.98,997.33,1138.81,993.38,982.12,656.50,1069.88,1269.75,1360.12,1022.50,946.99,1325.25,1100.38,987.48,973.76,808.00,
94,1165.50,1123.75,913.00,1125.16,1188.00,768.50,844.25,1102.75,1126.25,1084.00,1296.75,1080.25,934.25,1287.00,1167.00,1274.00,1134.00,1055.50,1117.67,875.00,898.02,892.62,916.95,1090.09,1211.08,1232.20,940.67,1086.75,984.86,1033.08,1169.31,1022.50,1008.50,687.25,1096.00,1293.75,1389.00,1055.00,977.36,1353.62,1128.38,1014.60,1007.64,828.17,
95,1203.75,1151.50,938.00,1147.41,1218.00,797.25,870.50,1133.50,1156.75,1113.00,1333.50,1106.75,963.25,1321.75,1195.25,1301.50,1161.25,1090.75,1145.00,896.67,927.19,920.38,941.95,1118.93,1242.33,1259.70,956.67,1120.75,1010.86,1067.95,1195.81,1049.88,1037.62,716.00,1121.75,1319.50,1415.50,1083.50,1005.36,1380.25,1156.88,1043.85,1043.26,853.17,
96,1242.50,1175.50,964.25,1176.41,1247.75,822.50,896.50,1162.50,1186.00,1140.50,1374.50,1135.25,990.00,1353.50,1224.25,1326.00,1189.50,1122.99,1170.20,924.00,958.52,948.12,966.62,1151.93,1277.83,1288.57,974.17,1157.88,1034.73,1103.20,1222.43,1076.00,1069.00,739.00,1151.25,1347.62,1441.12,1111.33,1033.86,1407.00,1185.38,1072.73,1079.64,881.50,
97,1281.00,1199.00,992.50,1204.91,1273.00,843.00,926.00,1190.75,1215.00,1165.25,1410.25,1162.00,1017.00,1386.00,1250.50,1350.00,1216.25,1153.34,1203.53,951.50,989.35,975.62,988.29,1181.59,1317.46,1317.20,994.92,1189.62,1059.61,1137.33,1252.18,1103.00,1098.25,765.38,1179.38,1373.50,1467.75,1138.33,1064.36,1436.62,1213.38,1104.48,1113.51,910.17,
98,1315.25,1223.25,1019.75,1233.16,1299.50,861.25,953.25,1216.25,1245.75,1189.75,1446.75,1184.25,1048.25,1412.00,1278.00,1378.50,1246.00,1184.59,1240.20,982.17,1020.85,1003.75,1013.79,1208.69,1353.21,1345.57,1020.92,1216.00,1087.11,1170.08,1282.56,1133.00,1127.88,796.00,1208.38,1398.12,1493.75,1171.17,1093.99,1467.62,1241.12,1134.48,1144.89,940.50,
99,1343.75,1243.25,1048.50,1262.16,1328.25,881.50,977.75,1240.75,1279.00,1219.25,1477.75,1209.75,1077.00,1436.25,1303.00,1408.50,1273.50,1211.09,1272.70,1016.50,1052.02,1030.50,1041.62,1236.19,1384.21,1374.20,1049.79,1238.62,1115.73,1200.70,1310.93,1162.62,1161.00,826.25,1238.62,1422.62,1521.00,1208.33,1123.61,1498.75,1269.62,1162.73,1175.01,972.17,
100,1373.75,1264.50,1077.00,1288.41,1356.75,906.00,999.00,1265.50,1316.00,1246.25,1509.75,1233.25,1107.50,1462.00,1333.00,1438.50,1298.00,1238.09,1296.37,1054.67,1084.19,1058.75,1068.95,1268.19,1414.83,1407.57,1081.67,1268.25,1144.48,1233.45,1337.18,1190.25,1191.50,858.38,1267.50,1447.62,1551.50,1251.17,1153.99,1528.75,1300.88,1190.98,1201.51,1004.00,
101,1404.25,1288.25,1105.25,1316.41,1386.50,932.25,1022.25,1289.25,1350.75,1272.25,1540.50,1257.75,1142.75,1489.00,1361.25,1479.50,1321.75,1264.34,1321.03,1088.17,1113.02,1090.25,1097.12,1302.52,1444.33,1443.07,1115.29,1302.00,1172.73,1268.08,1365.06,1218.88,1221.00,892.00,1292.88,1474.00,1582.88,1289.17,1182.11,1558.38,1330.75,1219.60,1226.14,1033.83,
102,1431.00,1314.50,1131.00,1343.16,1417.75,957.50,1048.75,1315.25,1383.00,1301.00,1571.00,1289.25,1176.00,1517.75,1391.00,1519.00,1345.50,1295.59,1345.20,1122.17,1141.52,1121.62,1124.45,1341.02,1473.71,1476.87,1146.42,1332.62,1201.23,1301.45,1389.93,1247.12,1252.88,923.50,1317.00,1499.62,1613.38,1321.17,1204.24,1591.12,1362.62,1250.98,1254.01,1055.50,
103,1457.50,1341.50,1156.00,1370.41,1446.75,979.75,1076.50,1340.75,1416.25,1328.25,1604.75,1319.50,1210.25,1545.75,1425.50,1558.00,1370.50,1327.09,1371.53,1159.00,1173.02,1152.50,1150.12,1376.02,1503.83,1512.87,1177.87,1362.88,1230.36,1332.20,1415.06,1275.75,1277.25,954.00,1340.50,1526.12,1641.75,1347.00,1225.11,1624.25,1393.50,1283.48,1281.51,1079.33,
104,1486.00,1374.25,1180.25,1400.66,1474.75,1002.00,1107.25,1368.09,1449.25,1358.25,1637.25,1348.75,1245.00,1578.50,1460.50,1593.50,1394.75,1356.09,1395.87,1198.00,1205.52,1181.25,1180.12,1408.69,1536.71,1549.12,1213.12,1391.38,1260.86,1360.95,1441.93,1304.50,1302.62,985.38,1365.75,1554.25,1670.75,1369.83,1248.74,1659.00,1426.62,1317.23,1309.89,1101.00,
105,1513.75,1407.00,1207.25,1432.16,1499.00,1025.75,1139.50,1393.09,1485.50,1388.25,1666.00,1378.00,1279.25,1611.25,1500.50,1624.00,1421.25,1384.84,1423.37,1235.17,1235.19,1209.88,1212.12,1437.86,1570.27,1586.87,1251.37,1421.25,1290.36,1392.20,1470.43,1333.00,1329.75,1019.62,1395.00,1588.88,1701.25,1392.83,1277.74,1693.00,1460.50,1350.73,1340.64,1124.83,
106,1543.50,1438.25,1228.00,1460.66,1523.25,1046.25,1178.75,1418.59,1517.75,1414.00,1695.25,1406.25,1313.75,1646.50,1540.50,1654.00,1447.75,1408.09,1454.37,1272.17,1261.02,1241.62,1247.79,1467.52,1605.39,1623.99,1288.62,1453.88,1321.48,1424.58,1497.81,1360.25,1358.12,1057.00,1424.38,1626.51,1733.88,1417.67,1307.50,1726.38,1494.25,1387.73,1372.39,1145.17,
107,1573.50,1470.75,1251.50,1490.41,1547.00,1069.00,1217.25,1443.09,1546.50,1442.75,1723.00,1435.50,1342.50,1676.00,1576.50,1681.00,1479.75,1435.34,1483.20,1308.67,1284.02,1275.00,1281.79,1498.03,1640.27,1662.12,1324.49,1487.38,1353.36,1456.58,1525.56,1385.12,1386.50,1099.75,1454.25,1665.18,1769.38,1444.83,1335.62,1759.75,1530.50,1421.73,1404.64,1171.33,
108,1596.50,1504.75,1279.75,1520.91,1576.00,1089.75,1250.75,1465.84,1580.25,1471.00,1751.25,1466.75,1371.50,1707.50,1608.00,1715.00,1515.50,1464.09,1513.37,1343.50,1310.52,1308.75,1317.95,1528.86,1679.14,1700.99,1358.12,1520.62,1385.23,1486.58,1552.56,1413.38,1418.00,1146.12,1485.00,1702.68,1807.88,1475.50,1365.50,1791.62,1564.62,1454.73,1437.01,1199.17,
109,1616.00,1536.75,1308.00,1555.66,1607.25,1114.75,1283.25,1491.34,1612.25,1501.00,1779.25,1495.50,1398.50,1739.00,1642.75,1750.00,1550.00,1497.84,1544.87,1376.33,1338.52,1343.75,1349.45,1560.53,1718.27,1736.37,1393.24,1554.88,1419.86,1515.58,1582.18,1442.75,1451.12,1189.00,1511.00,1740.68,1843.88,1503.67,1397.75,1824.88,1597.88,1485.98,1469.26,1233.17,
110,1641.25,1567.50,1335.25,1589.16,1644.25,1142.00,1315.50,1516.59,1635.50,1532.00,1807.50,1531.25,1427.25,1772.25,1672.00,1786.50,1582.50,1527.34,1574.37,1409.00,1366.35,1381.12,1376.29,1589.59,1759.39,1764.49,1426.24,1593.00,1453.36,1545.70,1609.68,1473.50,1485.25,1227.00,1536.62,1776.56,1875.75,1536.00,1431.38,1860.50,1629.25,1519.85,1502.51,1267.67,
111,1662.00,1597.50,1358.75,1624.16,1679.25,1166.50,1343.00,1547.59,1660.75,1566.25,1838.00,1571.50,1458.25,1805.25,1701.00,1815.00,1615.50,1553.34,1601.53,1440.83,1390.02,1418.75,1403.29,1620.26,1802.02,1792.87,1457.37,1633.38,1487.61,1574.95,1639.06,1505.12,1519.62,1264.38,1565.25,1815.43,1908.25,1567.17,1464.62,1897.62,1659.50,1548.98,1535.39,1301.50,
112,1685.75,1627.75,1386.25,1660.66,1714.25,1190.50,1373.25,1582.59,1689.25,1599.25,1869.50,1614.00,1490.25,1836.25,1728.25,1845.00,1649.50,1585.59,1628.70,1468.50,1415.19,1455.38,1434.71,1650.59,1844.77,1822.62,1486.99,1671.75,1524.48,1603.08,1671.31,1536.62,1556.25,1301.25,1594.75,1853.06,1938.50,1598.67,1501.75,1936.75,1690.38,1582.85,1570.01,1335.00,
113,1716.25,1658.50,1415.75,1699.41,1750.75,1220.25,1401.75,1614.34,1719.50,1628.25,1898.50,1654.25,1518.25,1865.00,1761.00,1879.50,1688.50,1623.84,1655.03,1496.50,1443.52,1493.00,1465.37,1682.09,1886.02,1852.99,1515.87,1705.00,1557.98,1631.45,1703.93,1569.12,1593.50,1335.00,1621.38,1889.81,1971.62,1628.33,1537.38,1976.38,1716.50,1616.23,1606.39,1369.67,
114,1746.75,1690.25,1450.00,1735.91,1785.00,1251.25,1427.00,1641.59,1749.50,1658.75,1931.25,1692.75,1547.25,1897.00,1793.00,1905.50,1725.75,1664.59,1684.37,1528.33,1476.69,1531.25,1494.04,1714.26,1926.89,1884.37,1542.12,1737.12,1587.11,1657.70,1736.18,1603.75,1634.12,1369.38,1649.88,1927.56,2005.00,1662.33,1567.88,2016.25,1744.38,1651.48,1641.39,1406.83,
115,1778.00,1723.50,1488.00,1775.41,1818.25,1274.50,1453.25,1671.09,1777.75,1686.50,1963.00,1730.25,1570.00,1930.25,1825.25,1929.00,1762.00,1699.84,1714.20,1561.33,1511.52,1566.75,1527.37,1746.93,1969.52,1916.12,1569.24,1768.88,1618.11,1680.70,1767.93,1638.50,1669.75,1409.25,1680.25,1964.68,2039.38,1698.00,1598.75,2055.75,1771.88,1689.73,1677.51,1442.17,
116,1806.75,1755.50,1527.00,1813.41,1853.75,1296.75,1478.75,1697.84,1810.00,1713.75,1999.50,1767.50,1597.00,1964.00,1851.50,1956.50,1792.75,1737.09,1745.37,1593.00,1548.52,1602.62,1558.71,1776.26,2012.77,1948.78,1596.74,1800.00,1645.86,1704.33,1801.06,1675.88,1703.88,1451.00,1708.50,2003.43,2075.62,1729.17,1630.38,2091.75,1799.00,1724.85,1714.26,1475.67,
117,1838.50,1784.75,1566.25,1850.16,1887.25,1323.75,1508.75,1724.34,1840.25,1744.75,2035.50,1803.50,1622.75,1993.75,1878.00,1985.00,1823.25,1776.84,1779.70,1624.17,1584.69,1638.00,1587.71,1806.09,2058.27,1982.03,1624.24,1830.75,1676.11,1730.08,1833.56,1712.62,1734.00,1496.00,1733.50,2037.06,2109.75,1760.33,1661.62,2130.38,1826.62,1758.48,1751.26,1505.50,
118,1875.50,1810.25,1603.75,1882.66,1915.75,1352.75,1542.00,1750.84,1865.75,1778.50,2074.00,1842.00,1655.25,2023.75,1904.25,2019.00,1851.00,1818.59,1814.37,1657.17,1621.85,1671.38,1618.21,1834.09,2099.77,2016.66,1656.24,1863.25,1707.36,1757.08,1863.81,1746.50,1760.00,1538.38,1759.75,2070.06,2142.38,1791.17,1692.12,2168.88,1856.12,1791.98,1788.76,1537.50,
119,1909.00,1834.25,1638.50,1914.16,1949.00,1385.25,1579.50,1780.84,1894.75,1813.75,2114.00,1880.00,1692.25,2056.25,1931.75,2056.00,1879.25,1861.09,1851.20,1690.33,1655.69,1705.62,1650.71,1865.43,2138.52,2054.41,1688.37,1897.50,1734.11,1785.95,1895.56,1777.88,1786.00,1577.25,1790.25,2100.18,2178.50,1822.58,1722.50,2212.62,1885.88,1826.10,1827.89,1568.17,
120,1935.00,1856.50,1670.00,1943.91,1983.50,1423.75,1614.00,1817.34,1928.75,1850.00,2153.75,1919.25,1731.50,2089.25,1961.75,2089.00,1904.75,1900.34,1887.53,1722.17,1686.35,1740.25,1683.87,1899.76,2177.27,2090.53,1722.24,1935.50,1761.23,1817.74,1925.68,1810.00,1817.38,1615.88,1823.00,2133.93,2213.75,1852.62,1754.38,2256.75,1915.38,1860.73,1866.26,1601.50,
121,1960.00,1879.75,1699.00,1980.41,2017.50,1466.00,1652.25,1851.59,1960.00,1889.00,2194.00,1957.50,1769.50,2123.00,1996.50,2122.00,1933.50,1939.59,1922.34,1752.83,1719.19,1773.62,1718.21,1937.59,2211.14,2128.28,1752.49,1971.62,1789.88,1849.36,1957.68,1842.88,1850.50,1651.88,1856.88,2168.93,2249.62,1883.93,1786.62,2302.62,1945.38,1893.35,1903.89,1630.67,
