# Cumulative DD25 averaged for Kuskokwim River at Stony River
# Sites: NENANA_MUN_AP, MCKINLEY_PARK, CHICKEN, MCGRATH_AP
#
d_since_march1,1984,1992,1995,1999,2000,2001,2002,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,1980,1981,1982,1983,1985,1986,1987,1988,1989,1990,1991,1993,1994,1996,1997,1998,2003,2023
39,99.83,74.50,68.27,30.62,25.12,34.62,11.00,63.75,47.75,19.38,59.38,73.12,8.38,11.93,28.25,20.38,15.00,25.38,103.50,134.12,55.62,22.50,215.00,49.25,7.50,15.25,111.75,136.50,84.50,24.75,14.50,0.00,85.25,50.75,21.50,108.00,33.75,99.50,107.50,40.25,68.00,137.00,19.17,12.83
40,99.83,75.17,76.44,32.50,25.12,40.62,11.00,74.62,52.50,24.62,71.38,73.12,12.88,13.18,28.62,23.25,15.00,25.38,110.75,148.62,60.25,28.38,227.12,52.00,7.50,15.25,112.25,138.75,84.50,24.75,14.50,0.00,85.50,50.75,27.75,117.75,35.50,108.50,107.50,40.50,81.00,145.33,20.67,12.83
41,99.83,75.17,86.10,34.12,27.62,50.75,11.00,82.62,54.50,26.12,80.62,73.12,18.75,18.81,28.62,27.62,15.00,25.38,117.88,161.38,67.88,37.75,239.25,53.88,7.50,15.38,112.25,139.50,84.75,24.75,14.50,1.50,86.50,56.75,39.25,127.00,35.50,119.75,107.50,42.50,93.00,154.50,24.33,12.83
42,100.99,75.17,95.94,36.88,33.88,57.50,11.00,92.25,55.00,26.38,90.00,73.16,23.75,24.68,28.62,35.25,15.00,26.38,121.12,171.38,74.88,49.88,252.50,60.38,12.00,19.25,112.25,139.75,84.75,24.75,14.50,4.75,86.50,66.75,48.75,135.25,35.50,127.25,107.50,45.25,104.25,163.67,30.55,12.83
43,101.33,75.17,105.60,39.12,42.12,62.12,12.38,99.25,55.38,27.00,97.25,73.16,27.62,30.81,28.62,45.88,15.00,35.62,125.62,177.88,84.50,61.00,265.25,69.75,17.75,24.00,114.50,139.75,84.75,26.75,14.50,8.25,86.50,77.25,59.50,145.75,35.50,138.75,108.75,49.25,110.25,170.50,43.05,12.83
44,102.33,75.33,114.94,45.62,53.50,66.25,14.38,106.62,56.00,27.00,103.25,73.66,29.75,33.56,28.62,56.88,15.00,44.50,128.75,185.12,92.62,68.38,275.62,78.25,23.88,27.50,119.75,139.75,84.75,33.00,14.50,13.25,90.00,88.75,67.75,157.50,42.75,151.75,108.75,57.25,112.75,181.33,54.55,12.83
45,102.33,82.50,127.77,52.62,62.38,71.25,15.12,116.88,57.62,27.00,112.62,74.04,32.38,38.56,28.62,69.62,15.00,53.75,133.50,192.00,99.75,70.25,284.50,90.50,34.75,32.38,121.25,139.75,84.75,43.50,16.25,18.75,95.25,101.50,74.25,167.00,56.00,164.00,108.75,62.50,112.75,195.67,62.88,12.83
46,103.49,94.17,140.10,62.00,65.88,80.25,15.12,126.25,58.88,27.00,121.00,74.04,36.88,43.18,31.12,85.38,15.00,65.50,140.00,201.75,105.62,75.00,291.62,106.00,43.25,35.00,124.00,139.75,84.75,49.50,22.25,23.25,100.25,117.75,80.08,178.00,67.50,176.50,108.75,62.50,112.75,210.83,69.38,13.17
47,103.49,104.00,152.10,74.38,69.00,88.12,20.38,134.38,60.75,28.12,129.75,74.91,41.25,53.68,33.12,100.12,15.00,76.38,150.75,214.50,109.62,80.25,296.75,119.88,53.25,36.25,127.50,139.75,84.75,53.00,22.50,29.50,100.25,132.25,89.83,190.50,75.25,190.50,108.75,67.50,112.75,224.50,77.72,16.00
48,103.49,111.17,165.77,91.62,69.38,93.25,25.88,144.12,60.88,28.75,142.17,79.91,44.25,67.56,37.50,115.88,15.00,89.75,165.38,226.88,111.12,88.00,300.88,136.12,68.38,39.62,132.75,145.00,84.75,61.50,24.75,34.75,100.25,140.75,97.58,204.25,84.00,206.00,113.50,74.50,115.25,241.67,85.38,17.00
49,103.49,120.33,179.27,108.87,73.62,95.38,29.38,154.00,61.62,31.75,156.05,84.91,48.38,84.56,42.75,131.38,15.88,101.75,182.12,240.62,114.38,92.12,305.50,152.25,85.88,43.00,139.00,150.00,84.75,70.75,24.75,37.00,103.00,150.25,106.83,218.50,93.00,218.50,124.25,85.25,116.25,254.67,94.38,17.33
50,107.66,132.00,192.60,127.99,86.62,100.50,37.25,165.75,63.38,34.12,171.55,95.66,53.25,101.43,46.75,146.12,16.38,115.38,195.62,255.12,119.12,94.75,307.88,168.50,102.62,46.38,148.50,157.25,84.75,79.50,24.75,39.00,108.00,158.75,117.33,230.50,106.25,232.75,137.75,99.00,117.00,269.67,105.05,18.33
51,115.49,142.17,205.77,144.62,100.75,111.12,41.12,176.12,73.00,40.88,184.55,110.66,59.62,113.56,49.38,158.88,17.75,130.12,204.62,269.62,124.88,96.00,315.75,181.62,111.75,49.38,159.50,168.50,84.75,88.00,24.75,41.50,113.75,167.75,125.83,243.50,118.75,243.00,155.50,113.25,121.50,279.67,115.18,24.83
52,124.49,150.50,222.94,156.49,111.38,122.88,41.75,190.12,89.38,50.38,202.30,126.54,65.00,124.43,57.62,173.62,21.12,145.25,211.12,286.62,132.88,100.38,326.88,193.38,123.62,58.62,170.50,179.75,87.00,99.75,24.75,46.25,122.75,171.75,130.83,257.25,132.75,254.25,171.75,127.00,129.53,292.00,127.19,32.67
53,124.49,160.17,240.60,168.74,121.38,133.38,45.17,203.50,103.00,59.38,218.67,142.41,75.00,133.31,69.75,187.38,25.75,159.12,219.62,303.62,144.50,110.75,334.25,205.00,137.04,70.00,180.00,192.75,95.00,114.00,25.75,49.75,130.50,179.75,143.58,267.50,142.00,267.75,188.25,142.75,143.75,304.50,144.19,32.67
54,124.83,169.00,259.44,174.87,128.88,141.38,46.42,215.62,118.75,71.62,236.05,154.54,84.88,139.81,83.50,200.38,34.00,173.88,231.12,324.25,159.50,124.25,339.50,215.12,153.54,82.00,188.25,204.75,102.25,131.25,27.00,52.00,135.75,192.00,155.83,278.25,155.25,281.25,202.50,150.75,160.00,318.50,161.85,37.05
55,125.66,178.86,277.44,178.24,136.38,148.00,49.04,229.88,135.38,81.50,253.30,161.41,94.25,150.18,96.21,215.12,35.62,187.88,244.38,346.12,176.62,138.50,345.75,219.75,171.29,97.25,199.50,218.25,113.00,146.00,29.75,55.50,139.25,206.00,168.08,289.00,170.50,293.00,219.75,158.00,180.50,332.17,179.52,41.54
