# Cumulative DD25 averaged for Tanana River nr Manley Hot Springs
# Sites: NENANA_MUN_AP, BETTLES_AP, TANANA_AP, FAIRBANKS_INTL_AP
#
d_since_march1,2001,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2018,2019,2020,2021,2022,2024,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2002,2003,2017,2023
28,0.88,0.00,9.88,0.00,0.00,7.88,0.88,3.00,4.12,1.00,0.75,12.62,35.38,29.25,5.25,112.75,36.25,1.75,6.75,49.38,6.00,44.33,28.33,2.33,19.50,3.17,0.00,47.33,32.83,0.00,33.83,6.50,37.17,14.33,17.50,5.25,20.67,0.00,83.83,10.17,1.67,0.83,10.00,0.00,6.25
29,0.88,0.00,9.88,0.00,0.00,7.88,0.88,3.00,4.12,1.00,0.75,12.62,40.50,33.12,5.25,117.88,36.25,4.38,6.75,55.12,9.00,46.33,28.33,2.33,22.33,3.17,0.00,51.33,33.00,0.00,42.83,6.50,37.17,19.33,30.83,8.25,20.67,0.00,83.83,10.17,4.00,0.83,10.00,0.00,7.25
30,0.88,0.00,10.38,0.50,0.00,13.88,0.88,4.00,4.12,1.00,1.62,12.62,42.12,39.12,5.25,127.00,36.25,4.38,6.75,61.50,13.33,49.50,28.33,2.33,25.17,3.17,0.00,55.50,33.00,0.00,48.67,6.50,37.17,28.83,43.67,13.25,20.67,0.00,83.83,10.17,4.00,0.83,10.00,1.50,7.25
31,0.88,0.00,10.38,0.50,0.50,26.62,0.88,7.25,4.12,1.00,3.88,13.00,43.62,40.88,7.38,137.12,36.50,4.38,6.75,63.25,21.83,50.83,28.33,2.50,29.67,3.17,0.00,57.33,33.00,0.00,53.17,6.50,37.17,38.33,56.50,20.25,20.67,0.00,85.50,13.00,6.17,0.83,10.00,7.17,7.25
32,0.88,0.00,10.38,0.62,0.50,36.25,0.88,10.62,4.12,1.00,3.88,13.00,44.62,41.88,7.38,140.88,38.38,4.38,6.75,63.25,31.00,54.33,28.33,3.50,33.83,3.17,0.00,59.00,33.00,0.00,56.17,6.50,37.17,45.83,70.00,25.75,20.67,0.00,89.33,13.00,8.50,0.83,10.00,12.50,7.25
33,6.88,0.00,10.38,0.62,0.50,46.75,0.88,12.62,5.62,1.00,3.88,13.00,44.88,49.25,7.38,140.88,42.88,4.38,6.75,63.25,37.33,56.33,28.33,6.67,41.33,3.17,0.00,59.67,33.00,0.00,63.33,7.67,37.17,52.00,76.67,32.75,20.67,0.00,97.67,13.00,9.67,0.83,10.00,19.17,7.25
34,9.75,0.00,10.38,3.62,2.00,61.25,0.88,15.31,7.50,1.00,3.88,13.88,45.50,56.62,7.38,141.25,48.00,4.50,6.75,65.88,40.33,57.50,28.33,12.50,45.83,3.17,0.00,59.67,33.00,0.00,73.17,8.83,37.17,56.67,82.67,44.25,21.33,1.83,107.67,13.00,9.67,0.83,10.00,26.83,9.25
35,10.38,5.50,10.38,4.00,7.38,63.38,0.88,20.56,10.00,6.88,3.88,15.25,45.75,61.88,7.88,143.12,51.00,4.50,6.75,70.38,41.67,57.50,31.67,19.17,49.00,3.17,0.00,59.67,33.00,0.00,79.67,8.83,37.17,60.83,86.33,50.75,22.33,9.83,117.83,15.67,9.67,0.83,10.00,33.83,9.25
36,12.50,16.62,14.62,4.00,17.75,63.38,0.88,25.43,10.00,9.88,3.88,16.75,49.50,68.62,8.38,146.25,51.00,4.50,6.75,74.38,42.50,57.50,43.17,25.17,49.83,3.17,0.00,61.50,33.00,0.00,83.83,8.83,39.67,64.83,91.83,55.00,30.50,20.50,129.67,17.33,9.67,0.83,10.00,40.33,9.25
37,17.75,32.00,20.38,4.50,29.50,63.38,1.25,27.31,10.00,11.38,3.88,16.75,58.50,74.75,8.38,152.62,51.00,4.50,7.25,76.05,44.17,57.50,52.50,27.83,50.33,3.50,0.00,63.67,33.00,2.50,93.17,11.00,39.67,69.33,95.17,59.25,33.00,37.00,141.83,17.33,9.67,0.83,10.00,42.00,9.25
38,23.00,46.38,23.62,6.25,38.75,63.38,1.25,27.68,14.50,13.88,3.88,16.75,66.00,80.75,9.25,159.88,51.00,4.50,7.25,78.30,47.33,58.00,56.50,29.33,51.00,3.50,0.00,67.83,33.00,10.67,106.17,13.83,40.67,75.33,95.67,62.50,33.00,49.67,152.33,17.33,9.67,0.83,10.00,44.17,9.25
39,27.62,60.12,28.50,11.25,50.38,63.88,4.38,27.68,15.25,18.38,3.88,16.75,75.38,88.50,13.12,168.88,51.00,4.50,7.25,79.67,48.33,58.00,58.83,30.50,51.00,3.50,0.00,70.83,33.00,15.67,114.67,15.83,45.67,82.33,96.50,69.75,33.00,61.50,161.50,17.33,9.67,0.83,10.83,46.83,9.25
40,37.75,70.62,32.38,17.88,59.50,63.88,7.50,30.56,15.62,22.88,3.88,16.75,84.38,102.50,18.00,179.25,53.25,4.50,7.25,81.48,48.33,58.00,59.17,30.50,51.00,3.50,0.00,72.67,34.00,22.17,124.67,16.33,45.67,88.83,96.50,78.25,35.50,74.33,175.50,19.67,9.67,0.83,14.00,51.50,9.25
41,52.25,80.12,33.38,18.62,66.62,63.88,15.25,40.31,16.38,28.88,3.88,16.75,89.12,115.00,25.38,192.25,55.62,4.50,7.25,83.63,48.33,58.50,60.50,30.50,51.00,3.50,0.00,74.67,38.83,29.00,131.67,18.67,45.67,97.17,96.50,91.00,39.17,88.50,188.50,23.67,11.33,0.83,18.00,55.67,9.25
42,57.38,92.00,33.88,18.62,76.75,63.88,20.50,51.81,16.38,35.38,3.88,17.12,93.38,123.88,32.00,205.25,65.25,9.88,14.25,85.75,48.33,59.50,60.50,31.33,51.00,3.50,0.00,78.00,50.17,37.33,137.50,20.33,45.67,108.00,96.50,100.25,41.50,98.00,198.00,24.67,14.83,0.83,25.50,62.17,9.25
43,60.00,97.88,35.12,19.12,85.50,63.88,24.50,60.18,16.38,43.25,3.88,23.75,98.12,130.50,37.62,218.00,75.50,16.62,21.25,88.42,50.50,59.50,60.50,31.33,53.17,3.50,0.00,79.50,65.83,50.00,144.17,23.17,45.67,119.00,96.50,113.50,43.67,101.50,207.17,28.33,19.33,0.83,34.83,69.83,9.25
44,63.50,104.00,36.38,19.12,95.38,64.62,28.38,63.68,17.25,53.50,3.88,34.50,102.50,136.12,39.38,231.38,85.12,22.25,26.00,92.51,55.17,59.50,60.50,36.00,53.50,3.50,3.50,84.33,78.83,60.67,152.17,35.17,45.67,129.17,96.50,127.25,49.50,102.00,224.00,35.17,30.67,1.83,39.83,78.33,9.25
45,68.25,113.25,38.12,19.12,108.62,64.62,32.50,68.56,18.50,66.50,3.88,43.88,110.88,141.12,39.62,242.38,98.62,34.12,28.50,96.24,59.50,59.50,61.67,47.17,55.67,5.17,6.50,90.33,90.67,71.67,160.67,47.50,48.33,141.17,96.50,139.50,50.00,102.00,241.17,46.17,34.83,1.83,48.67,82.83,9.75
46,76.75,122.62,39.88,19.12,120.50,64.62,36.38,75.81,20.25,83.62,3.88,56.75,119.38,145.50,44.62,250.25,112.00,42.38,29.25,100.33,63.83,59.67,62.67,56.83,56.67,7.67,11.17,95.17,107.67,85.67,171.50,60.83,60.00,160.50,96.50,156.25,53.50,102.00,258.00,56.50,36.33,1.83,58.17,85.83,10.50
47,84.62,132.12,39.88,20.50,134.25,64.62,38.88,91.81,22.00,99.25,3.88,69.50,131.62,155.12,48.38,252.88,125.00,51.50,30.50,105.44,68.33,60.50,63.33,65.00,56.67,12.67,15.50,96.83,123.67,94.83,183.33,74.33,69.17,176.00,96.50,169.75,61.67,102.00,275.17,73.50,37.17,6.50,68.33,87.33,10.50
48,86.75,140.50,39.88,21.50,153.00,69.88,42.88,109.68,26.25,115.25,3.88,82.62,147.00,166.88,55.00,254.88,141.50,67.88,34.62,112.32,75.17,63.83,63.50,76.00,56.67,14.33,20.33,100.00,137.50,108.17,194.00,84.67,76.83,193.50,101.17,183.25,71.33,102.00,293.67,93.00,37.33,10.83,80.83,89.00,10.50
49,88.38,149.00,39.88,23.50,169.50,78.25,47.00,131.31,31.88,131.75,3.88,95.00,167.38,182.12,57.25,258.25,157.25,84.75,42.38,119.98,80.50,70.17,63.50,87.00,56.67,14.33,22.33,104.67,149.17,116.17,206.17,92.33,90.00,209.17,109.83,196.75,81.00,102.50,310.33,113.67,41.00,12.50,88.67,90.33,12.25
50,93.50,160.00,41.50,27.50,187.12,95.25,51.62,147.31,34.62,146.50,4.25,109.12,180.50,196.88,57.25,262.25,171.38,94.25,48.88,129.35,86.17,76.00,64.33,99.83,60.17,15.33,23.33,111.33,162.17,122.33,216.17,106.17,104.17,225.00,120.83,215.00,94.67,103.67,326.33,133.50,52.50,16.83,96.33,93.67,16.75
51,104.50,172.75,47.88,32.75,204.00,111.12,58.25,162.18,37.12,158.00,5.12,124.00,188.62,214.26,58.50,271.00,182.12,102.25,56.38,139.10,91.17,84.17,64.33,113.67,67.50,17.33,26.50,118.50,178.50,126.33,226.50,118.33,114.50,238.83,136.00,232.00,109.17,106.67,338.50,147.00,63.50,19.50,108.67,97.17,21.00
52,117.00,185.88,63.12,41.75,224.00,127.75,63.88,176.18,45.50,172.38,7.62,139.00,197.25,230.01,62.25,287.75,191.00,116.50,69.62,150.35,102.67,95.17,65.33,129.83,73.17,18.50,32.17,129.67,190.67,133.17,237.83,134.00,122.83,255.00,150.67,254.00,124.83,111.83,351.83,156.33,73.67,19.50,124.83,104.50,21.00
53,126.12,200.50,75.12,51.25,244.50,142.12,75.50,188.81,58.75,188.75,12.12,152.38,210.25,247.63,71.12,295.12,200.38,134.34,84.38,162.11,113.50,107.67,70.00,148.50,75.00,20.67,37.67,141.00,207.83,144.00,252.67,146.33,131.50,270.83,169.67,269.50,135.67,122.50,366.50,168.50,83.83,19.50,140.67,113.83,21.00
54,130.88,215.75,87.88,62.75,265.62,152.75,85.12,197.81,71.00,205.88,19.50,167.50,226.25,267.01,85.12,302.75,206.62,153.47,98.75,173.87,123.50,123.17,77.83,166.67,77.00,24.50,41.00,145.83,225.83,158.67,266.83,164.33,137.33,281.00,190.50,286.00,139.67,139.00,382.50,174.83,90.50,19.50,159.00,127.83,21.00
55,137.50,231.75,104.75,71.75,285.88,155.62,96.88,211.68,81.88,222.38,20.00,184.12,241.12,288.01,99.38,310.62,211.12,173.59,115.38,185.23,135.67,137.17,85.50,186.83,79.17,30.67,45.00,149.50,243.00,174.67,276.67,182.83,144.67,288.67,211.17,303.50,143.83,161.83,392.67,175.83,98.00,21.00,178.00,138.83,22.00
56,146.38,247.25,123.62,77.50,302.62,160.36,115.50,234.18,96.25,238.38,20.00,202.75,258.75,309.76,112.88,318.62,217.50,190.72,131.12,197.78,152.67,150.83,94.00,205.00,82.33,37.67,49.67,157.33,260.50,188.00,289.33,202.00,155.50,296.50,232.50,319.50,148.83,182.50,398.00,177.67,105.50,32.83,199.33,149.17,25.25
57,151.62,261.50,143.50,83.50,314.75,168.36,136.50,258.06,109.50,253.75,20.00,221.88,278.25,330.51,125.62,328.00,224.75,203.72,148.38,210.87,170.17,161.50,103.83,220.17,86.00,43.33,55.67,166.50,281.33,198.83,302.67,220.50,162.33,305.50,255.00,331.50,158.83,203.33,410.67,183.17,114.17,42.83,221.17,159.17,31.00
58,156.50,273.75,165.25,91.12,326.62,175.23,157.12,284.68,124.25,268.88,20.00,238.50,294.00,351.13,136.75,341.38,232.50,217.47,163.88,223.94,187.17,170.17,116.33,236.83,98.17,48.50,63.00,179.17,298.67,214.33,312.17,237.17,164.83,318.67,272.50,343.25,173.33,223.67,420.50,190.33,130.00,54.00,235.00,170.67,40.50
