,hucmask,t2m,year,month,objid,huc6
11324,21,275.05884,2017,9,21,190605
11325,21,265.43036,2017,10,21,190605
11326,21,257.15857,2017,11,21,190605
11327,21,257.898,2017,12,21,190605
11328,21,252.25354,2018,1,21,190605
11329,21,254.70459,2018,2,21,190605
11330,21,254.19592,2018,3,21,190605
11331,21,259.4854,2018,4,21,190605
11332,21,270.13974,2018,5,21,190605
11333,21,277.19382,2018,6,21,190605
11334,21,282.73608,2018,7,21,190605
11335,21,277.23578,2018,8,21,190605
11336,21,272.96902,2018,9,21,190605
11337,21,266.42035,2018,10,21,190605
11338,21,257.16324,2018,11,21,190605
11339,21,252.36786,2018,12,21,190605
11340,21,250.70964,2019,1,21,190605
11341,21,255.25282,2019,2,21,190605
11342,21,261.3995,2019,3,21,190605
11343,21,261.30817,2019,4,21,190605
11344,21,273.97815,2019,5,21,190605
11345,21,279.56488,2019,6,21,190605
11346,21,284.44952,2019,7,21,190605
11347,21,277.64212,2019,8,21,190605
11348,21,276.22055,2019,9,21,190605
11349,21,265.8019,2019,10,21,190605
11350,21,255.96877,2019,11,21,190605
11351,21,248.60422,2019,12,21,190605
11352,21,246.1154,2020,1,21,190605
11353,21,244.9539,2020,2,21,190605
11354,21,252.33069,2020,3,21,190605
11355,21,261.21646,2020,4,21,190605
11356,21,272.13574,2020,5,21,190605
11357,21,280.47742,2020,6,21,190605
11358,21,279.9571,2020,7,21,190605
11359,21,281.38672,2020,8,21,190605
11360,21,274.51416,2020,9,21,190605
11361,21,264.5693,2020,10,21,190605
11362,21,256.14478,2020,11,21,190605
11363,21,250.42903,2020,12,21,190605
11364,21,249.77898,2021,1,21,190605
11365,21,242.44519,2021,2,21,190605
11366,21,249.72469,2021,3,21,190605
11367,21,260.07162,2021,4,21,190605
11368,21,270.98904,2021,5,21,190605
11369,21,281.1708,2021,6,21,190605
11370,21,283.5638,2021,7,21,190605
11371,21,279.042,2021,8,21,190605
11372,21,273.86496,2021,9,21,190605
11373,21,265.14948,2021,10,21,190605
11374,21,253.68402,2021,11,21,190605
11375,21,248.55289,2021,12,21,190605
11376,21,246.89586,2022,1,21,190605
11377,21,245.32353,2022,2,21,190605
11378,21,252.6228,2022,3,21,190605
11379,21,259.75443,2022,4,21,190605
11380,21,271.06784,2022,5,21,190605
11381,21,278.6219,2022,6,21,190605
11382,21,282.8465,2022,7,21,190605
11383,21,280.4555,2022,8,21,190605
11384,21,275.39874,2022,9,21,190605
11385,21,264.1576,2022,10,21,190605
11386,21,258.0591,2022,11,21,190605
11387,21,251.39442,2022,12,21,190605
11388,21,251.9597,2023,1,21,190605
11389,21,246.19022,2023,2,21,190605
11390,21,253.80447,2023,3,21,190605
11391,21,255.59084,2023,4,21,190605
11392,21,272.78766,2023,5,21,190605
11393,21,279.88913,2023,6,21,190605
11394,21,287.2676,2023,7,21,190605
11395,21,282.8392,2023,8,21,190605
11396,21,275.41672,2023,9,21,190605
11397,21,265.82864,2023,10,21,190605
11398,21,259.79605,2023,11,21,190605
11399,21,253.18681,2023,12,21,190605
11400,21,247.05414,2024,1,21,190605
11401,21,251.3132,2024,2,21,190605
11402,21,250.64723,2024,3,21,190605
11403,22,261.9946,1979,1,22,190304
11404,22,250.70836,1979,2,22,190304
11405,22,265.17438,1979,3,22,190304
11406,22,272.3605,1979,4,22,190304
11407,22,279.8345,1979,5,22,190304
11408,22,283.23776,1979,6,22,190304
11409,22,286.34726,1979,7,22,190304
11410,22,285.65283,1979,8,22,190304
11411,22,280.0506,1979,9,22,190304
11412,22,273.55707,1979,10,22,190304
11413,22,267.62466,1979,11,22,190304
11414,22,251.41011,1979,12,22,190304
11415,22,253.91591,1980,1,22,190304
11416,22,263.22745,1980,2,22,190304
11417,22,265.86,1980,3,22,190304
11418,22,273.2767,1980,4,22,190304
11419,22,279.40463,1980,5,22,190304
11420,22,282.43088,1980,6,22,190304
11421,22,285.92712,1980,7,22,190304
11422,22,282.8984,1980,8,22,190304
11423,22,278.0296,1980,9,22,190304
11424,22,271.22577,1980,10,22,190304
11425,22,263.20056,1980,11,22,190304
11426,22,248.99411,1980,12,22,190304
11427,22,267.22885,1981,1,22,190304
11428,22,261.52585,1981,2,22,190304
11429,22,270.7787,1981,3,22,190304
11430,22,271.71793,1981,4,22,190304
11431,22,281.65805,1981,5,22,190304
11432,22,284.39456,1981,6,22,190304
11433,22,284.83005,1981,7,22,190304
11434,22,283.9501,1981,8,22,190304
11435,22,277.78226,1981,9,22,190304
11436,22,270.44968,1981,10,22,190304
11437,22,261.70627,1981,11,22,190304
11438,22,256.93213,1981,12,22,190304
11439,22,254.53226,1982,1,22,190304
11440,22,256.91867,1982,2,22,190304
11441,22,264.0881,1982,3,22,190304
11442,22,267.81247,1982,4,22,190304
11443,22,276.7941,1982,5,22,190304
11444,22,283.5026,1982,6,22,190304
11445,22,285.37787,1982,7,22,190304
11446,22,284.35788,1982,8,22,190304
11447,22,279.17154,1982,9,22,190304
11448,22,265.40518,1982,10,22,190304
11449,22,262.264,1982,11,22,190304
11450,22,259.55783,1982,12,22,190304
11451,22,253.99055,1983,1,22,190304
11452,22,259.4755,1983,2,22,190304
11453,22,264.47372,1983,3,22,190304
11454,22,272.04752,1983,4,22,190304
11455,22,280.0057,1983,5,22,190304
11456,22,285.13617,1983,6,22,190304
11457,22,286.65698,1983,7,22,190304
11458,22,282.86002,1983,8,22,190304
11459,22,276.9607,1983,9,22,190304
11460,22,267.51233,1983,10,22,190304
11461,22,264.2699,1983,11,22,190304
11462,22,261.26788,1983,12,22,190304
11463,22,255.80977,1984,1,22,190304
11464,22,249.92215,1984,2,22,190304
11465,22,268.1234,1984,3,22,190304
11466,22,267.70535,1984,4,22,190304
11467,22,277.50943,1984,5,22,190304
11468,22,285.66675,1984,6,22,190304
11469,22,285.9542,1984,7,22,190304
11470,22,283.13177,1984,8,22,190304
11471,22,279.44333,1984,9,22,190304
11472,22,269.0898,1984,10,22,190304
11473,22,258.71942,1984,11,22,190304
11474,22,261.0865,1984,12,22,190304
11475,22,266.3918,1985,1,22,190304
11476,22,254.29236,1985,2,22,190304
11477,22,264.2897,1985,3,22,190304
11478,22,263.09113,1985,4,22,190304
11479,22,276.29462,1985,5,22,190304
11480,22,282.2813,1985,6,22,190304
11481,22,287.19577,1985,7,22,190304
11482,22,283.34006,1985,8,22,190304
11483,22,278.44778,1985,9,22,190304
11484,22,266.31046,1985,10,22,190304
11485,22,260.0553,1985,11,22,190304
11486,22,265.45816,1985,12,22,190304
11487,22,258.42947,1986,1,22,190304
11488,22,261.03577,1986,2,22,190304
11489,22,259.49057,1986,3,22,190304
11490,22,266.81885,1986,4,22,190304
11491,22,278.06277,1986,5,22,190304
11492,22,284.90933,1986,6,22,190304
11493,22,286.55734,1986,7,22,190304
11494,22,283.03482,1986,8,22,190304
11495,22,279.16977,1986,9,22,190304
11496,22,269.84464,1986,10,22,190304
11497,22,261.30826,1986,11,22,190304
11498,22,264.11935,1986,12,22,190304
11499,22,259.82898,1987,1,22,190304
11500,22,260.62173,1987,2,22,190304
11501,22,264.6126,1987,3,22,190304
11502,22,270.37982,1987,4,22,190304
11503,22,278.62857,1987,5,22,190304
11504,22,283.78412,1987,6,22,190304
11505,22,286.71765,1987,7,22,190304
11506,22,285.51624,1987,8,22,190304
11507,22,277.4747,1987,9,22,190304
11508,22,272.28656,1987,10,22,190304
11509,22,260.5946,1987,11,22,190304
11510,22,255.42847,1987,12,22,190304
11511,22,259.49646,1988,1,22,190304
11512,22,260.20288,1988,2,22,190304
11513,22,263.9354,1988,3,22,190304
11514,22,270.06973,1988,4,22,190304
11515,22,279.8848,1988,5,22,190304
11516,22,285.00073,1988,6,22,190304
11517,22,288.66907,1988,7,22,190304
11518,22,284.0822,1988,8,22,190304
11519,22,278.1079,1988,9,22,190304
11520,22,265.63492,1988,10,22,190304
11521,22,256.51877,1988,11,22,190304
11522,22,260.16513,1988,12,22,190304
11523,22,246.14589,1989,1,22,190304
11524,22,263.3986,1989,2,22,190304
11525,22,261.49728,1989,3,22,190304
11526,22,272.82214,1989,4,22,190304
11527,22,277.5458,1989,5,22,190304
11528,22,284.2609,1989,6,22,190304
11529,22,286.9723,1989,7,22,190304
11530,22,285.31854,1989,8,22,190304
11531,22,280.56985,1989,9,22,190304
11532,22,269.73273,1989,10,22,190304
11533,22,257.02762,1989,11,22,190304
11534,22,259.91492,1989,12,22,190304
11535,22,254.16411,1990,1,22,190304
11536,22,247.5592,1990,2,22,190304
11537,22,265.65933,1990,3,22,190304
11538,22,274.21762,1990,4,22,190304
11539,22,280.42493,1990,5,22,190304
11540,22,285.61804,1990,6,22,190304
11541,22,288.013,1990,7,22,190304
11542,22,285.69672,1990,8,22,190304
11543,22,278.59055,1990,9,22,190304
11544,22,268.52487,1990,10,22,190304
11545,22,258.3178,1990,11,22,190304
11546,22,257.26678,1990,12,22,190304
11547,22,257.09293,1991,1,22,190304
11548,22,256.97614,1991,2,22,190304
11549,22,264.19913,1991,3,22,190304
11550,22,272.31866,1991,4,22,190304
11551,22,279.25894,1991,5,22,190304
11552,22,285.73358,1991,6,22,190304
11553,22,286.0297,1991,7,22,190304
11554,22,283.48764,1991,8,22,190304
11555,22,280.93832,1991,9,22,190304
11556,22,270.78827,1991,10,22,190304
11557,22,259.72308,1991,11,22,190304
11558,22,255.74158,1991,12,22,190304
11559,22,257.18732,1992,1,22,190304
11560,22,254.4574,1992,2,22,190304
11561,22,262.26294,1992,3,22,190304
11562,22,269.7906,1992,4,22,190304
11563,22,275.7821,1992,5,22,190304
11564,22,284.80182,1992,6,22,190304
11565,22,286.73657,1992,7,22,190304
11566,22,284.18134,1992,8,22,190304
11567,22,272.44034,1992,9,22,190304
11568,22,266.59464,1992,10,22,190304
11569,22,263.28705,1992,11,22,190304
11570,22,257.3758,1992,12,22,190304
11571,22,257.25262,1993,1,22,190304
11572,22,261.34906,1993,2,22,190304
11573,22,266.7144,1993,3,22,190304
11574,22,274.6563,1993,4,22,190304
11575,22,281.38354,1993,5,22,190304
11576,22,285.7219,1993,6,22,190304
11577,22,288.4441,1993,7,22,190304
11578,22,284.71652,1993,8,22,190304
11579,22,278.29187,1993,9,22,190304
11580,22,272.03308,1993,10,22,190304
11581,22,263.68878,1993,11,22,190304
11582,22,261.97333,1993,12,22,190304
11583,22,258.88184,1994,1,22,190304
11584,22,258.13824,1994,2,22,190304
11585,22,260.38556,1994,3,22,190304
11586,22,272.17065,1994,4,22,190304
11587,22,280.12943,1994,5,22,190304
11588,22,284.66748,1994,6,22,190304
11589,22,286.4686,1994,7,22,190304
11590,22,285.01047,1994,8,22,190304
11591,22,278.84808,1994,9,22,190304
11592,22,266.9391,1994,10,22,190304
11593,22,260.01376,1994,11,22,190304
11594,22,255.97067,1994,12,22,190304
11595,22,257.39,1995,1,22,190304
11596,22,260.02707,1995,2,22,190304
11597,22,258.72726,1995,3,22,190304
11598,22,274.44464,1995,4,22,190304
11599,22,280.43335,1995,5,22,190304
11600,22,284.53745,1995,6,22,190304
11601,22,286.33755,1995,7,22,190304
11602,22,283.88382,1995,8,22,190304
11603,22,281.87875,1995,9,22,190304
11604,22,269.80768,1995,10,22,190304
11605,22,258.4596,1995,11,22,190304
11606,22,257.23138,1995,12,22,190304
11607,22,253.2245,1996,1,22,190304
11608,22,256.27878,1996,2,22,190304
11609,22,266.67532,1996,3,22,190304
11610,22,270.67236,1996,4,22,190304
11611,22,279.91675,1996,5,22,190304
11612,22,284.31473,1996,6,22,190304
11613,22,286.28314,1996,7,22,190304
11614,22,282.83746,1996,8,22,190304
11615,22,276.17245,1996,9,22,190304
11616,22,263.54007,1996,10,22,190304
11617,22,259.82178,1996,11,22,190304
11618,22,253.30576,1996,12,22,190304
11619,22,253.46848,1997,1,22,190304
11620,22,265.0136,1997,2,22,190304
11621,22,260.54846,1997,3,22,190304
11622,22,272.5069,1997,4,22,190304
11623,22,280.14957,1997,5,22,190304
11624,22,286.5183,1997,6,22,190304
11625,22,288.71112,1997,7,22,190304
11626,22,285.4094,1997,8,22,190304
11627,22,280.93756,1997,9,22,190304
11628,22,264.53433,1997,10,22,190304
11629,22,264.25693,1997,11,22,190304
11630,22,253.52953,1997,12,22,190304
11631,22,254.36299,1998,1,22,190304
11632,22,259.8108,1998,2,22,190304
11633,22,267.12552,1998,3,22,190304
11634,22,273.08438,1998,4,22,190304
11635,22,277.55188,1998,5,22,190304
11636,22,283.31107,1998,6,22,190304
11637,22,285.8377,1998,7,22,190304
11638,22,282.11365,1998,8,22,190304
11639,22,279.19797,1998,9,22,190304
11640,22,270.7148,1998,10,22,190304
11641,22,262.60736,1998,11,22,190304
11642,22,254.81995,1998,12,22,190304
11643,22,252.51256,1999,1,22,190304
11644,22,250.44199,1999,2,22,190304
11645,22,261.19687,1999,3,22,190304
11646,22,270.78925,1999,4,22,190304
11647,22,277.3214,1999,5,22,190304
11648,22,284.86795,1999,6,22,190304
11649,22,286.0466,1999,7,22,190304
11650,22,284.65625,1999,8,22,190304
11651,22,279.62448,1999,9,22,190304
11652,22,267.27017,1999,10,22,190304
11653,22,257.8791,1999,11,22,190304
11654,22,250.61931,1999,12,22,190304
11655,22,254.19554,2000,1,22,190304
11656,22,265.59396,2000,2,22,190304
11657,22,266.36014,2000,3,22,190304
11658,22,271.71387,2000,4,22,190304
11659,22,277.4519,2000,5,22,190304
11660,22,285.5324,2000,6,22,190304
11661,22,285.38403,2000,7,22,190304
11662,22,282.3658,2000,8,22,190304
11663,22,277.06686,2000,9,22,190304
11664,22,268.5886,2000,10,22,190304
11665,22,265.56012,2000,11,22,190304
11666,22,264.07504,2000,12,22,190304
11667,22,263.89474,2001,1,22,190304
11668,22,265.07538,2001,2,22,190304
11669,22,264.18945,2001,3,22,190304
11670,22,272.0087,2001,4,22,190304
11671,22,275.64893,2001,5,22,190304
11672,22,285.8513,2001,6,22,190304
11673,22,285.3919,2001,7,22,190304
11674,22,284.97302,2001,8,22,190304
11675,22,280.14493,2001,9,22,190304
11676,22,266.05792,2001,10,22,190304
11677,22,257.7763,2001,11,22,190304
11678,22,252.18553,2001,12,22,190304
11679,22,261.45172,2002,1,22,190304
11680,22,261.19382,2002,2,22,190304
11681,22,264.78375,2002,3,22,190304
11682,22,269.88757,2002,4,22,190304
11683,22,279.94556,2002,5,22,190304
11684,22,285.63492,2002,6,22,190304
11685,22,286.95786,2002,7,22,190304
11686,22,284.756,2002,8,22,190304
11687,22,279.908,2002,9,22,190304
11688,22,273.88763,2002,10,22,190304
11689,22,268.97446,2002,11,22,190304
11690,22,262.07748,2002,12,22,190304
11691,22,259.27023,2003,1,22,190304
11692,22,267.1337,2003,2,22,190304
11693,22,262.48767,2003,3,22,190304
11694,22,272.67633,2003,4,22,190304
11695,22,279.0109,2003,5,22,190304
11696,22,285.3318,2003,6,22,190304
11697,22,287.3761,2003,7,22,190304
11698,22,285.28488,2003,8,22,190304
11699,22,278.27725,2003,9,22,190304
11700,22,273.22086,2003,10,22,190304
11701,22,264.62198,2003,11,22,190304
11702,22,254.70049,2003,12,22,190304
11703,22,252.77138,2004,1,22,190304
11704,22,262.85925,2004,2,22,190304
11705,22,261.81232,2004,3,22,190304
11706,22,273.38608,2004,4,22,190304
11707,22,282.36295,2004,5,22,190304
11708,22,287.37872,2004,6,22,190304
11709,22,288.69336,2004,7,22,190304
11710,22,287.9639,2004,8,22,190304
11711,22,276.78506,2004,9,22,190304
11712,22,273.32245,2004,10,22,190304
11713,22,265.8164,2004,11,22,190304
11714,22,260.0344,2004,12,22,190304
11715,22,258.56845,2005,1,22,190304
11716,22,259.78043,2005,2,22,190304
11717,22,266.76837,2005,3,22,190304
11718,22,270.56137,2005,4,22,190304
11719,22,282.48502,2005,5,22,190304
11720,22,286.47195,2005,6,22,190304
11721,22,287.87115,2005,7,22,190304
11722,22,286.10822,2005,8,22,190304
11723,22,280.37918,2005,9,22,190304
11724,22,271.1461,2005,10,22,190304
11725,22,254.59749,2005,11,22,190304
11726,22,262.20334,2005,12,22,190304
11727,22,248.98015,2006,1,22,190304
11728,22,263.2005,2006,2,22,190304
11729,22,261.40646,2006,3,22,190304
11730,22,270.00784,2006,4,22,190304
11731,22,280.05795,2006,5,22,190304
11732,22,284.23676,2006,6,22,190304
11733,22,286.6099,2006,7,22,190304
11734,22,283.0403,2006,8,22,190304
11735,22,280.9399,2006,9,22,190304
11736,22,274.0488,2006,10,22,190304
11737,22,257.17093,2006,11,22,190304
11738,22,256.839,2006,12,22,190304
11739,22,255.98563,2007,1,22,190304
11740,22,258.55273,2007,2,22,190304
11741,22,254.1038,2007,3,22,190304
11742,22,275.0736,2007,4,22,190304
11743,22,280.7469,2007,5,22,190304
11744,22,284.80267,2007,6,22,190304
11745,22,286.6809,2007,7,22,190304
11746,22,285.7181,2007,8,22,190304
11747,22,280.51624,2007,9,22,190304
11748,22,270.3379,2007,10,22,190304
11749,22,266.066,2007,11,22,190304
11750,22,258.5648,2007,12,22,190304
11751,22,255.11343,2008,1,22,190304
11752,22,255.24762,2008,2,22,190304
11753,22,264.49045,2008,3,22,190304
11754,22,268.77936,2008,4,22,190304
11755,22,278.66562,2008,5,22,190304
11756,22,283.73306,2008,6,22,190304
11757,22,284.97556,2008,7,22,190304
11758,22,283.98767,2008,8,22,190304
11759,22,279.60477,2008,9,22,190304
11760,22,265.4097,2008,10,22,190304
11761,22,257.99762,2008,11,22,190304
11762,22,258.78644,2008,12,22,190304
11763,22,254.6627,2009,1,22,190304
11764,22,259.07736,2009,2,22,190304
11765,22,260.44824,2009,3,22,190304
11766,22,271.06598,2009,4,22,190304
11767,22,280.19894,2009,5,22,190304
11768,22,284.24225,2009,6,22,190304
11769,22,288.47192,2009,7,22,190304
11770,22,283.7662,2009,8,22,190304
11771,22,279.8036,2009,9,22,190304
11772,22,273.85672,2009,10,22,190304
11773,22,257.50653,2009,11,22,190304
11774,22,260.21332,2009,12,22,190304
11775,22,255.44301,2010,1,22,190304
11776,22,261.22345,2010,2,22,190304
11777,22,260.47952,2010,3,22,190304
11778,22,271.5357,2010,4,22,190304
11779,22,280.72147,2010,5,22,190304
11780,22,284.3841,2010,6,22,190304
11781,22,284.91678,2010,7,22,190304
11782,22,284.4341,2010,8,22,190304
11783,22,280.46045,2010,9,22,190304
11784,22,271.91617,2010,10,22,190304
11785,22,264.1349,2010,11,22,190304
11786,22,252.17795,2010,12,22,190304
11787,22,258.66272,2011,1,22,190304
11788,22,258.655,2011,2,22,190304
11789,22,262.33347,2011,3,22,190304
11790,22,270.92493,2011,4,22,190304
11791,22,280.08896,2011,5,22,190304
11792,22,283.95502,2011,6,22,190304
11793,22,284.7066,2011,7,22,190304
11794,22,283.03687,2011,8,22,190304
11795,22,280.01697,2011,9,22,190304
11796,22,272.07858,2011,10,22,190304
11797,22,255.28003,2011,11,22,190304
11798,22,260.44748,2011,12,22,190304
11799,22,243.65724,2012,1,22,190304
11800,22,262.04318,2012,2,22,190304
11801,22,258.46185,2012,3,22,190304
11802,22,273.08875,2012,4,22,190304
11803,22,278.36966,2012,5,22,190304
11804,22,284.9704,2012,6,22,190304
11805,22,284.64212,2012,7,22,190304
11806,22,284.0457,2012,8,22,190304
11807,22,278.05148,2012,9,22,190304
11808,22,269.12134,2012,10,22,190304
11809,22,257.44406,2012,11,22,190304
11810,22,254.39688,2012,12,22,190304
11811,22,260.5263,2013,1,22,190304
11812,22,259.61868,2013,2,22,190304
11813,22,262.33566,2013,3,22,190304
11814,22,266.23572,2013,4,22,190304
11815,22,277.34705,2013,5,22,190304
11816,22,288.10532,2013,6,22,190304
11817,22,287.20746,2013,7,22,190304
11818,22,285.30594,2013,8,22,190304
11819,22,278.20496,2013,9,22,190304
11820,22,275.7551,2013,10,22,190304
11821,22,263.89917,2013,11,22,190304
11822,22,258.61014,2013,12,22,190304
11823,22,267.09604,2014,1,22,190304
11824,22,259.69708,2014,2,22,190304
11825,22,264.02203,2014,3,22,190304
11826,22,273.3885,2014,4,22,190304
11827,22,281.54565,2014,5,22,190304
11828,22,283.71002,2014,6,22,190304
11829,22,286.5766,2014,7,22,190304
11830,22,285.5591,2014,8,22,190304
11831,22,280.13412,2014,9,22,190304
11832,22,269.6946,2014,10,22,190304
11833,22,267.36658,2014,11,22,190304
11834,22,264.5223,2014,12,22,190304
11835,22,257.99097,2015,1,22,190304
11836,22,262.4432,2015,2,22,190304
11837,22,266.1474,2015,3,22,190304
11838,22,274.19855,2015,4,22,190304
11839,22,282.35663,2015,5,22,190304
11840,22,287.05176,2015,6,22,190304
11841,22,286.73602,2015,7,22,190304
11842,22,284.46884,2015,8,22,190304
11843,22,278.15298,2015,9,22,190304
11844,22,274.4732,2015,10,22,190304
11845,22,265.59317,2015,11,22,190304
11846,22,260.35193,2015,12,22,190304
11847,22,263.9755,2016,1,22,190304
11848,22,265.44437,2016,2,22,190304
11849,22,266.4585,2016,3,22,190304
11850,22,277.05792,2016,4,22,190304
11851,22,282.09198,2016,5,22,190304
11852,22,286.18295,2016,6,22,190304
11853,22,287.69687,2016,7,22,190304
11854,22,286.62015,2016,8,22,190304
11855,22,280.4037,2016,9,22,190304
11856,22,272.94415,2016,10,22,190304
11857,22,260.91962,2016,11,22,190304
11858,22,258.07095,2016,12,22,190304
11859,22,255.83392,2017,1,22,190304
11860,22,259.13434,2017,2,22,190304
11861,22,258.20526,2017,3,22,190304
11862,22,275.14786,2017,4,22,190304
11863,22,280.4674,2017,5,22,190304
11864,22,286.31946,2017,6,22,190304
11865,22,288.48035,2017,7,22,190304
11866,22,284.74988,2017,8,22,190304
11867,22,280.11896,2017,9,22,190304
11868,22,273.12717,2017,10,22,190304
11869,22,264.30804,2017,11,22,190304
11870,22,267.0107,2017,12,22,190304
11871,22,257.93634,2018,1,22,190304
11872,22,263.23428,2018,2,22,190304
11873,22,266.89313,2018,3,22,190304
11874,22,273.46292,2018,4,22,190304
11875,22,279.08377,2018,5,22,190304
11876,22,285.30225,2018,6,22,190304
11877,22,288.01556,2018,7,22,190304
11878,22,284.70038,2018,8,22,190304
11879,22,281.68234,2018,9,22,190304
11880,22,276.10687,2018,10,22,190304
11881,22,266.11475,2018,11,22,190304
11882,22,259.55792,2018,12,22,190304
11883,22,259.60605,2019,1,22,190304
11884,22,265.7866,2019,2,22,190304
11885,22,271.6074,2019,3,22,190304
11886,22,272.9397,2019,4,22,190304
11887,22,280.98666,2019,5,22,190304
11888,22,288.16385,2019,6,22,190304
11889,22,289.73892,2019,7,22,190304
11890,22,285.97598,2019,8,22,190304
11891,22,281.04947,2019,9,22,190304
11892,22,273.3008,2019,10,22,190304
11893,22,266.60583,2019,11,22,190304
11894,22,257.30865,2019,12,22,190304
11895,22,247.9601,2020,1,22,190304
11896,22,257.86575,2020,2,22,190304
11897,22,262.9204,2020,3,22,190304
11898,22,273.0789,2020,4,22,190304
11899,22,282.19553,2020,5,22,190304
11900,22,285.34995,2020,6,22,190304
11901,22,286.91415,2020,7,22,190304
11902,22,286.1011,2020,8,22,190304
11903,22,279.691,2020,9,22,190304
11904,22,272.88434,2020,10,22,190304
11905,22,262.60672,2020,11,22,190304
11906,22,260.37323,2020,12,22,190304
11907,22,261.0496,2021,1,22,190304
11908,22,258.2305,2021,2,22,190304
11909,22,261.2184,2021,3,22,190304
11910,22,271.12845,2021,4,22,190304
11911,22,280.78177,2021,5,22,190304
11912,22,285.42047,2021,6,22,190304
11913,22,286.8173,2021,7,22,190304
11914,22,284.19003,2021,8,22,190304
11915,22,277.9487,2021,9,22,190304
11916,22,271.367,2021,10,22,190304
11917,22,255.0013,2021,11,22,190304
11918,22,261.3353,2021,12,22,190304
11919,22,257.24353,2022,1,22,190304
11920,22,262.30438,2022,2,22,190304
11921,22,266.2595,2022,3,22,190304
11922,22,272.07706,2022,4,22,190304
11923,22,280.25037,2022,5,22,190304
11924,22,287.41425,2022,6,22,190304
11925,22,286.52573,2022,7,22,190304
11926,22,284.19745,2022,8,22,190304
11927,22,280.02032,2022,9,22,190304
11928,22,271.15173,2022,10,22,190304
11929,22,263.1474,2022,11,22,190304
11930,22,258.1649,2022,12,22,190304
11931,22,260.9076,2023,1,22,190304
11932,22,259.786,2023,2,22,190304
11933,22,263.87912,2023,3,22,190304
11934,22,266.5496,2023,4,22,190304
11935,22,279.01447,2023,5,22,190304
11936,22,284.21222,2023,6,22,190304
11937,22,287.1233,2023,7,22,190304
11938,22,286.2109,2023,8,22,190304
11939,22,278.26642,2023,9,22,190304
11940,22,271.22617,2023,10,22,190304
11941,22,265.68555,2023,11,22,190304
11942,22,255.89662,2023,12,22,190304
11943,22,256.433,2024,1,22,190304
11944,22,262.5666,2024,2,22,190304
11945,22,263.5191,2024,3,22,190304
11946,23,255.87846,1979,1,23,190902
11947,23,245.85161,1979,2,23,190902
11948,23,261.31335,1979,3,23,190902
11949,23,270.79123,1979,4,23,190902
11950,23,281.65317,1979,5,23,190902
11951,23,285.13657,1979,6,23,190902
11952,23,286.97223,1979,7,23,190902
11953,23,286.64236,1979,8,23,190902
11954,23,279.2241,1979,9,23,190902
11955,23,272.74973,1979,10,23,190902
11956,23,266.43848,1979,11,23,190902
11957,23,247.94391,1979,12,23,190902
11958,23,248.95656,1980,1,23,190902
11959,23,260.95688,1980,2,23,190902
11960,23,263.79987,1980,3,23,190902
11961,23,272.22418,1980,4,23,190902
11962,23,281.67065,1980,5,23,190902
11963,23,283.81027,1980,6,23,190902
11964,23,287.1997,1980,7,23,190902
11965,23,283.93182,1980,8,23,190902
11966,23,277.04816,1980,9,23,190902
11967,23,270.77875,1980,10,23,190902
11968,23,259.92282,1980,11,23,190902
11969,23,245.47256,1980,12,23,190902
11970,23,264.09448,1981,1,23,190902
11971,23,257.0006,1981,2,23,190902
11972,23,268.38474,1981,3,23,190902
11973,23,270.34573,1981,4,23,190902
11974,23,282.90973,1981,5,23,190902
11975,23,285.72668,1981,6,23,190902
11976,23,284.99347,1981,7,23,190902
11977,23,283.7383,1981,8,23,190902
11978,23,277.32004,1981,9,23,190902
11979,23,269.29147,1981,10,23,190902
11980,23,258.61484,1981,11,23,190902
11981,23,251.24335,1981,12,23,190902
11982,23,249.08041,1982,1,23,190902
11983,23,254.2675,1982,2,23,190902
11984,23,261.41977,1982,3,23,190902
11985,23,267.13574,1982,4,23,190902
11986,23,277.56537,1982,5,23,190902
11987,23,286.17612,1982,6,23,190902
11988,23,287.5973,1982,7,23,190902
11989,23,285.1623,1982,8,23,190902
11990,23,280.06525,1982,9,23,190902
11991,23,263.88135,1982,10,23,190902
11992,23,258.61395,1982,11,23,190902
11993,23,255.9123,1982,12,23,190902
11994,23,249.12616,1983,1,23,190902
11995,23,255.41689,1983,2,23,190902
11996,23,260.49335,1983,3,23,190902
11997,23,271.64026,1983,4,23,190902
11998,23,281.21356,1983,5,23,190902
11999,23,287.3953,1983,6,23,190902
12000,23,288.81976,1983,7,23,190902
12001,23,282.89545,1983,8,23,190902
12002,23,276.35135,1983,9,23,190902
12003,23,265.88135,1983,10,23,190902
12004,23,261.49045,1983,11,23,190902
12005,23,257.01425,1983,12,23,190902
12006,23,250.30515,1984,1,23,190902
12007,23,244.64285,1984,2,23,190902
12008,23,263.27942,1984,3,23,190902
12009,23,265.65256,1984,4,23,190902
12010,23,277.40097,1984,5,23,190902
12011,23,288.01245,1984,6,23,190902
12012,23,287.4221,1984,7,23,190902
12013,23,282.91586,1984,8,23,190902
12014,23,279.25345,1984,9,23,190902
12015,23,268.44107,1984,10,23,190902
12016,23,255.01553,1984,11,23,190902
12017,23,254.81784,1984,12,23,190902
12018,23,262.8082,1985,1,23,190902
12019,23,251.55621,1985,2,23,190902
12020,23,261.87564,1985,3,23,190902
12021,23,262.5204,1985,4,23,190902
12022,23,277.5667,1985,5,23,190902
