,hucmask,ssr,year,month,objid,huc6
11335,21,28739291000.0,2020,4,21,190605
11336,21,71229810000.0,2020,5,21,190605
11337,21,101538740000.0,2020,6,21,190605
11338,21,73675320000.0,2020,7,21,190605
11339,21,52068127000.0,2020,8,21,190605
11340,21,22873424000.0,2020,9,21,190605
11341,21,9022532000.0,2020,10,21,190605
11342,21,552054800.0,2020,11,21,190605
11343,21,0.0,2020,12,21,190605
11344,21,164224160.0,2021,1,21,190605
11345,21,4286619100.0,2021,2,21,190605
11346,21,18349343000.0,2021,3,21,190605
11347,21,37066430000.0,2021,4,21,190605
11348,21,66237936000.0,2021,5,21,190605
11349,21,98779234000.0,2021,6,21,190605
11350,21,78926045000.0,2021,7,21,190605
11351,21,48878070000.0,2021,8,21,190605
11352,21,29167059000.0,2021,9,21,190605
11353,21,5694939000.0,2021,10,21,190605
11354,21,456199070.0,2021,11,21,190605
11355,21,0.0,2021,12,21,190605
11356,21,141037040.0,2022,1,21,190605
11357,21,3756926200.0,2022,2,21,190605
11358,21,20143417000.0,2022,3,21,190605
11359,21,41408053000.0,2022,4,21,190605
11360,21,46339890000.0,2022,5,21,190605
11361,21,87975440000.0,2022,6,21,190605
11362,21,87000070000.0,2022,7,21,190605
11363,21,52070450000.0,2022,8,21,190605
11364,21,29505128000.0,2022,9,21,190605
11365,21,8036243000.0,2022,10,21,190605
11366,21,521515870.0,2022,11,21,190605
11367,21,34782.0,2022,12,21,190605
11368,21,111995600.0,2023,1,21,190605
11369,21,14365528000.0,2023,3,21,190605
11370,21,26200310000.0,2023,4,21,190605
11371,21,49472848000.0,2023,5,21,190605
11372,21,88713790000.0,2023,6,21,190605
11373,21,94163030000.0,2023,7,21,190605
11374,21,57127748000.0,2023,8,21,190605
11375,21,30134591000.0,2023,9,21,190605
11376,21,7291738600.0,2023,10,21,190605
11377,21,390383550.0,2023,11,21,190605
11378,21,-17391.0,2023,12,21,190605
11379,21,97714480.0,2024,1,21,190605
11380,21,2826291500.0,2024,2,21,190605
11381,21,14454907000.0,2024,3,21,190605
11382,22,2670357500.0,1979,1,22,190304
11383,22,14983934000.0,1979,2,22,190304
11384,22,28124752000.0,1979,3,22,190304
11385,22,45500695000.0,1979,4,22,190304
11386,22,100069560000.0,1979,5,22,190304
11387,22,89766940000.0,1979,6,22,190304
11388,22,87017570000.0,1979,7,22,190304
11389,22,70248110000.0,1979,8,22,190304
11390,22,52468480000.0,1979,9,22,190304
11391,22,21059220000.0,1979,10,22,190304
11392,22,4278018800.0,1979,11,22,190304
11393,22,1655400700.0,1979,12,22,190304
11394,22,3044695000.0,1980,1,22,190304
11395,22,12063841000.0,1980,2,22,190304
11396,22,30172160000.0,1980,3,22,190304
11397,22,61724270000.0,1980,4,22,190304
11398,22,89904370000.0,1980,5,22,190304
11399,22,72881600000.0,1980,6,22,190304
11400,22,78679410000.0,1980,7,22,190304
11401,22,64024070000.0,1980,8,22,190304
11402,22,42561085000.0,1980,9,22,190304
11403,22,16108047000.0,1980,10,22,190304
11404,22,4778721300.0,1980,11,22,190304
11405,22,2136598800.0,1980,12,22,190304
11406,22,2675683800.0,1981,1,22,190304
11407,22,10224853000.0,1981,2,22,190304
11408,22,30700853000.0,1981,3,22,190304
11409,22,59460084000.0,1981,4,22,190304
11410,22,97818800000.0,1981,5,22,190304
11411,22,108640360000.0,1981,6,22,190304
11412,22,62282646000.0,1981,7,22,190304
11413,22,69670140000.0,1981,8,22,190304
11414,22,43934544000.0,1981,9,22,190304
11415,22,14988508000.0,1981,10,22,190304
11416,22,4918021600.0,1981,11,22,190304
11417,22,1395620900.0,1981,12,22,190304
11418,22,3256867600.0,1982,1,22,190304
11419,22,13409726000.0,1982,2,22,190304
11420,22,28098607000.0,1982,3,22,190304
11421,22,48167973000.0,1982,4,22,190304
11422,22,81741670000.0,1982,5,22,190304
11423,22,94288380000.0,1982,6,22,190304
11424,22,75609104000.0,1982,7,22,190304
11425,22,69048510000.0,1982,8,22,190304
11426,22,35721250000.0,1982,9,22,190304
11427,22,18121232000.0,1982,10,22,190304
11428,22,4182845700.0,1982,11,22,190304
11429,22,1547078100.0,1982,12,22,190304
11430,22,3731880000.0,1983,1,22,190304
11431,22,11665476000.0,1983,2,22,190304
11432,22,36183340000.0,1983,3,22,190304
11433,22,47954820000.0,1983,4,22,190304
11434,22,88752505000.0,1983,5,22,190304
11435,22,114737780000.0,1983,6,22,190304
11436,22,92577956000.0,1983,7,22,190304
11437,22,61530040000.0,1983,8,22,190304
11438,22,42242077000.0,1983,9,22,190304
11439,22,16572239000.0,1983,10,22,190304
11440,22,4538157000.0,1983,11,22,190304
11441,22,1723223400.0,1983,12,22,190304
11442,22,3190314000.0,1984,1,22,190304
11443,22,10403796000.0,1984,2,22,190304
11444,22,32023638000.0,1984,3,22,190304
11445,22,52608918000.0,1984,4,22,190304
11446,22,96733760000.0,1984,5,22,190304
11447,22,115321270000.0,1984,6,22,190304
11448,22,80644220000.0,1984,7,22,190304
11449,22,60586074000.0,1984,8,22,190304
11450,22,52414026000.0,1984,9,22,190304
11451,22,19581247000.0,1984,10,22,190304
11452,22,5579534300.0,1984,11,22,190304
11453,22,1133691800.0,1984,12,22,190304
11454,22,2811995100.0,1985,1,22,190304
11455,22,11807417000.0,1985,2,22,190304
11456,22,27930462000.0,1985,3,22,190304
11457,22,55841325000.0,1985,4,22,190304
11458,22,75866030000.0,1985,5,22,190304
11459,22,93253190000.0,1985,6,22,190304
11460,22,89607954000.0,1985,7,22,190304
11461,22,57263120000.0,1985,8,22,190304
11462,22,34151040000.0,1985,9,22,190304
11463,22,18186756000.0,1985,10,22,190304
11464,22,4826311000.0,1985,11,22,190304
11465,22,1416481700.0,1985,12,22,190304
11466,22,3242715000.0,1986,1,22,190304
11467,22,13224970000.0,1986,2,22,190304
11468,22,42069336000.0,1986,3,22,190304
11469,22,59431203000.0,1986,4,22,190304
11470,22,98190570000.0,1986,5,22,190304
11471,22,107832360000.0,1986,6,22,190304
11472,22,88433330000.0,1986,7,22,190304
11473,22,59252790000.0,1986,8,22,190304
11474,22,33503627000.0,1986,9,22,190304
11475,22,18008992000.0,1986,10,22,190304
11476,22,5449978000.0,1986,11,22,190304
11477,22,1394304900.0,1986,12,22,190304
11478,22,3044449300.0,1987,1,22,190304
11479,22,11440623000.0,1987,2,22,190304
11480,22,33651362000.0,1987,3,22,190304
11481,22,58411074000.0,1987,4,22,190304
11482,22,91500724000.0,1987,5,22,190304
11483,22,98123290000.0,1987,6,22,190304
11484,22,76115760000.0,1987,7,22,190304
11485,22,74653280000.0,1987,8,22,190304
11486,22,41683087000.0,1987,9,22,190304
11487,22,20177226000.0,1987,10,22,190304
11488,22,4121822500.0,1987,11,22,190304
11489,22,1455651300.0,1987,12,22,190304
11490,22,3444406000.0,1988,1,22,190304
11491,22,9819558000.0,1988,2,22,190304
11492,22,30020133000.0,1988,3,22,190304
11493,22,52238400000.0,1988,4,22,190304
11494,22,79371620000.0,1988,5,22,190304
11495,22,91644360000.0,1988,6,22,190304
11496,22,103092010000.0,1988,7,22,190304
11497,22,59093754000.0,1988,8,22,190304
11498,22,48944580000.0,1988,9,22,190304
11499,22,17699166000.0,1988,10,22,190304
11500,22,4607735000.0,1988,11,22,190304
11501,22,1275886800.0,1988,12,22,190304
11502,22,4067866600.0,1989,1,22,190304
11503,22,10162204000.0,1989,2,22,190304
11504,22,34707410000.0,1989,3,22,190304
11505,22,49896972000.0,1989,4,22,190304
11506,22,75267720000.0,1989,5,22,190304
11507,22,97902900000.0,1989,6,22,190304
11508,22,77025120000.0,1989,7,22,190304
11509,22,57532895000.0,1989,8,22,190304
11510,22,38629093000.0,1989,9,22,190304
11511,22,15550290000.0,1989,10,22,190304
11512,22,4431619600.0,1989,11,22,190304
11513,22,1408830700.0,1989,12,22,190304
11514,22,2977759200.0,1990,1,22,190304
11515,22,11045274000.0,1990,2,22,190304
11516,22,27244253000.0,1990,3,22,190304
11517,22,53206626000.0,1990,4,22,190304
11518,22,81899495000.0,1990,5,22,190304
11519,22,99943014000.0,1990,6,22,190304
11520,22,108917514000.0,1990,7,22,190304
11521,22,65965460000.0,1990,8,22,190304
11522,22,34729910000.0,1990,9,22,190304
11523,22,16245983000.0,1990,10,22,190304
11524,22,4498266000.0,1990,11,22,190304
11525,22,1284348700.0,1990,12,22,190304
11526,22,3053191400.0,1991,1,22,190304
11527,22,10939693000.0,1991,2,22,190304
11528,22,24922792000.0,1991,3,22,190304
11529,22,55811043000.0,1991,4,22,190304
11530,22,94209570000.0,1991,5,22,190304
11531,22,103660085000.0,1991,6,22,190304
11532,22,93865460000.0,1991,7,22,190304
11533,22,66484277000.0,1991,8,22,190304
11534,22,45757317000.0,1991,9,22,190304
11535,22,18473517000.0,1991,10,22,190304
11536,22,6684997000.0,1991,11,22,190304
11537,22,1375734000.0,1991,12,22,190304
11538,22,3343006200.0,1992,1,22,190304
11539,22,11471913000.0,1992,2,22,190304
11540,22,28298146000.0,1992,3,22,190304
11541,22,56516354000.0,1992,4,22,190304
11542,22,91668220000.0,1992,5,22,190304
11543,22,103089996000.0,1992,6,22,190304
11544,22,83723910000.0,1992,7,22,190304
11545,22,56696220000.0,1992,8,22,190304
11546,22,35741848000.0,1992,9,22,190304
11547,22,17271409000.0,1992,10,22,190304
11548,22,4356030500.0,1992,11,22,190304
11549,22,1304378000.0,1992,12,22,190304
11550,22,2916497400.0,1993,1,22,190304
11551,22,9617069000.0,1993,2,22,190304
11552,22,30319909000.0,1993,3,22,190304
11553,22,63706624000.0,1993,4,22,190304
11554,22,96753120000.0,1993,5,22,190304
11555,22,113325210000.0,1993,6,22,190304
11556,22,102625075000.0,1993,7,22,190304
11557,22,55287226000.0,1993,8,22,190304
11558,22,30319581000.0,1993,9,22,190304
11559,22,16096406000.0,1993,10,22,190304
11560,22,3605369000.0,1993,11,22,190304
11561,22,1329702300.0,1993,12,22,190304
11562,22,2701308400.0,1994,1,22,190304
11563,22,13509418000.0,1994,2,22,190304
11564,22,27758137000.0,1994,3,22,190304
11565,22,54660383000.0,1994,4,22,190304
11566,22,100533780000.0,1994,5,22,190304
11567,22,99279750000.0,1994,6,22,190304
11568,22,83745940000.0,1994,7,22,190304
11569,22,65513775000.0,1994,8,22,190304
11570,22,45358090000.0,1994,9,22,190304
11571,22,18794826000.0,1994,10,22,190304
11572,22,3539811800.0,1994,11,22,190304
11573,22,1326849300.0,1994,12,22,190304
11574,22,3094204200.0,1995,1,22,190304
11575,22,10757950000.0,1995,2,22,190304
11576,22,35509465000.0,1995,3,22,190304
11577,22,53714362000.0,1995,4,22,190304
11578,22,86594800000.0,1995,5,22,190304
11579,22,98170430000.0,1995,6,22,190304
11580,22,82024915000.0,1995,7,22,190304
11581,22,59094688000.0,1995,8,22,190304
11582,22,38932115000.0,1995,9,22,190304
11583,22,18780365000.0,1995,10,22,190304
11584,22,6494175700.0,1995,11,22,190304
11585,22,1725417200.0,1995,12,22,190304
11586,22,3478006300.0,1996,1,22,190304
11587,22,9843294000.0,1996,2,22,190304
11588,22,32026604000.0,1996,3,22,190304
11589,22,56928125000.0,1996,4,22,190304
11590,22,101558630000.0,1996,5,22,190304
11591,22,103781330000.0,1996,6,22,190304
11592,22,83755470000.0,1996,7,22,190304
11593,22,61327704000.0,1996,8,22,190304
11594,22,44573008000.0,1996,9,22,190304
11595,22,19555416000.0,1996,10,22,190304
11596,22,4728892400.0,1996,11,22,190304
11597,22,1779732200.0,1996,12,22,190304
11598,22,3853602800.0,1997,1,22,190304
11599,22,9191389000.0,1997,2,22,190304
11600,22,36899144000.0,1997,3,22,190304
11601,22,64399827000.0,1997,4,22,190304
11602,22,100174640000.0,1997,5,22,190304
11603,22,111901620000.0,1997,6,22,190304
11604,22,103354384000.0,1997,7,22,190304
11605,22,55239590000.0,1997,8,22,190304
11606,22,43246220000.0,1997,9,22,190304
11607,22,24101036000.0,1997,10,22,190304
11608,22,4551350000.0,1997,11,22,190304
11609,22,1449166000.0,1997,12,22,190304
11610,22,3337345000.0,1998,1,22,190304
11611,22,11989887000.0,1998,2,22,190304
11612,22,30682186000.0,1998,3,22,190304
11613,22,52855550000.0,1998,4,22,190304
11614,22,74812850000.0,1998,5,22,190304
11615,22,90865150000.0,1998,6,22,190304
11616,22,87251900000.0,1998,7,22,190304
11617,22,53155110000.0,1998,8,22,190304
11618,22,42542174000.0,1998,9,22,190304
11619,22,21892650000.0,1998,10,22,190304
11620,22,4489389000.0,1998,11,22,190304
11621,22,1634589700.0,1998,12,22,190304
11622,22,3554440700.0,1999,1,22,190304
11623,22,12335051000.0,1999,2,22,190304
11624,22,30948231000.0,1999,3,22,190304
11625,22,48348290000.0,1999,4,22,190304
11626,22,83896680000.0,1999,5,22,190304
11627,22,95330910000.0,1999,6,22,190304
11628,22,78964210000.0,1999,7,22,190304
11629,22,65310870000.0,1999,8,22,190304
11630,22,45973823000.0,1999,9,22,190304
11631,22,20530680000.0,1999,10,22,190304
11632,22,5910321700.0,1999,11,22,190304
11633,22,1670078500.0,1999,12,22,190304
11634,22,2686927600.0,2000,1,22,190304
11635,22,10312173000.0,2000,2,22,190304
11636,22,30624640000.0,2000,3,22,190304
11637,22,56784360000.0,2000,4,22,190304
11638,22,97321300000.0,2000,5,22,190304
11639,22,117143460000.0,2000,6,22,190304
11640,22,81144640000.0,2000,7,22,190304
11641,22,56889078000.0,2000,8,22,190304
11642,22,42479740000.0,2000,9,22,190304
11643,22,16019017000.0,2000,10,22,190304
11644,22,4157271000.0,2000,11,22,190304
11645,22,1515540500.0,2000,12,22,190304
11646,22,2830795800.0,2001,1,22,190304
11647,22,9768284000.0,2001,2,22,190304
11648,22,30857363000.0,2001,3,22,190304
11649,22,48658900000.0,2001,4,22,190304
11650,22,85783540000.0,2001,5,22,190304
11651,22,112501146000.0,2001,6,22,190304
11652,22,67041550000.0,2001,7,22,190304
11653,22,70235290000.0,2001,8,22,190304
11654,22,50277634000.0,2001,9,22,190304
11655,22,16115879000.0,2001,10,22,190304
11656,22,5362649600.0,2001,11,22,190304
11657,22,1807441500.0,2001,12,22,190304
11658,22,2656283400.0,2002,1,22,190304
11659,22,9869828000.0,2002,2,22,190304
11660,22,33965466000.0,2002,3,22,190304
11661,22,47048990000.0,2002,4,22,190304
11662,22,95980536000.0,2002,5,22,190304
11663,22,109508080000.0,2002,6,22,190304
11664,22,88454760000.0,2002,7,22,190304
11665,22,75256136000.0,2002,8,22,190304
11666,22,37725950000.0,2002,9,22,190304
11667,22,16579432000.0,2002,10,22,190304
11668,22,5593465300.0,2002,11,22,190304
11669,22,1523779700.0,2002,12,22,190304
11670,22,3529317000.0,2003,1,22,190304
11671,22,8745675000.0,2003,2,22,190304
11672,22,34567970000.0,2003,3,22,190304
11673,22,57772114000.0,2003,4,22,190304
11674,22,92892230000.0,2003,5,22,190304
11675,22,103826500000.0,2003,6,22,190304
11676,22,87121530000.0,2003,7,22,190304
11677,22,69464150000.0,2003,8,22,190304
11678,22,56366830000.0,2003,9,22,190304
11679,22,18357158000.0,2003,10,22,190304
11680,22,4466438700.0,2003,11,22,190304
11681,22,1584827600.0,2003,12,22,190304
11682,22,3692912000.0,2004,1,22,190304
11683,22,10161261000.0,2004,2,22,190304
11684,22,33410845000.0,2004,3,22,190304
11685,22,54864077000.0,2004,4,22,190304
11686,22,80578360000.0,2004,5,22,190304
11687,22,103302740000.0,2004,6,22,190304
11688,22,102946610000.0,2004,7,22,190304
11689,22,85327600000.0,2004,8,22,190304
11690,22,48859075000.0,2004,9,22,190304
11691,22,19646915000.0,2004,10,22,190304
11692,22,4098491100.0,2004,11,22,190304
11693,22,1285230300.0,2004,12,22,190304
11694,22,3567445000.0,2005,1,22,190304
11695,22,10836595000.0,2005,2,22,190304
11696,22,31305011000.0,2005,3,22,190304
11697,22,59061050000.0,2005,4,22,190304
11698,22,102887020000.0,2005,5,22,190304
11699,22,111201500000.0,2005,6,22,190304
11700,22,106483196000.0,2005,7,22,190304
11701,22,81925366000.0,2005,8,22,190304
11702,22,34303191000.0,2005,9,22,190304
11703,22,22844380000.0,2005,10,22,190304
11704,22,6018139000.0,2005,11,22,190304
11705,22,1371448000.0,2005,12,22,190304
11706,22,4075603500.0,2006,1,22,190304
11707,22,9102608000.0,2006,2,22,190304
11708,22,30812293000.0,2006,3,22,190304
11709,22,49192874000.0,2006,4,22,190304
11710,22,94850140000.0,2006,5,22,190304
11711,22,100584145000.0,2006,6,22,190304
11712,22,86636904000.0,2006,7,22,190304
11713,22,55529083000.0,2006,8,22,190304
11714,22,46800150000.0,2006,9,22,190304
11715,22,19651854000.0,2006,10,22,190304
11716,22,8617232000.0,2006,11,22,190304
11717,22,1441337300.0,2006,12,22,190304
11718,22,2671083000.0,2007,1,22,190304
11719,22,13301324000.0,2007,2,22,190304
11720,22,40413730000.0,2007,3,22,190304
11721,22,62106894000.0,2007,4,22,190304
11722,22,94920830000.0,2007,5,22,190304
11723,22,98722820000.0,2007,6,22,190304
11724,22,79941370000.0,2007,7,22,190304
11725,22,64413670000.0,2007,8,22,190304
11726,22,42093388000.0,2007,9,22,190304
11727,22,23209013000.0,2007,10,22,190304
11728,22,4290602800.0,2007,11,22,190304
11729,22,1479781900.0,2007,12,22,190304
11730,22,2717271600.0,2008,1,22,190304
11731,22,12128434000.0,2008,2,22,190304
11732,22,28462922000.0,2008,3,22,190304
11733,22,46980020000.0,2008,4,22,190304
11734,22,96146500000.0,2008,5,22,190304
11735,22,85579670000.0,2008,6,22,190304
11736,22,78654570000.0,2008,7,22,190304
11737,22,80208900000.0,2008,8,22,190304
11738,22,43935756000.0,2008,9,22,190304
11739,22,22901381000.0,2008,10,22,190304
11740,22,5617454600.0,2008,11,22,190304
11741,22,1388240800.0,2008,12,22,190304
11742,22,3211908400.0,2009,1,22,190304
11743,22,9250000000.0,2009,2,22,190304
11744,22,28828936000.0,2009,3,22,190304
11745,22,50013774000.0,2009,4,22,190304
11746,22,112163050000.0,2009,5,22,190304
11747,22,99625110000.0,2009,6,22,190304
11748,22,102154470000.0,2009,7,22,190304
11749,22,72293740000.0,2009,8,22,190304
11750,22,48698550000.0,2009,9,22,190304
11751,22,20363895000.0,2009,10,22,190304
11752,22,6341521400.0,2009,11,22,190304
11753,22,1541258100.0,2009,12,22,190304
11754,22,3782020400.0,2010,1,22,190304
11755,22,11621764000.0,2010,2,22,190304
11756,22,33173246000.0,2010,3,22,190304
11757,22,51765776000.0,2010,4,22,190304
11758,22,104734850000.0,2010,5,22,190304
11759,22,90007390000.0,2010,6,22,190304
11760,22,67401355000.0,2010,7,22,190304
11761,22,55082580000.0,2010,8,22,190304
11762,22,53155017000.0,2010,9,22,190304
11763,22,24741920000.0,2010,10,22,190304
11764,22,5032758300.0,2010,11,22,190304
11765,22,1768154600.0,2010,12,22,190304
11766,22,3236746800.0,2011,1,22,190304
11767,22,10692838000.0,2011,2,22,190304
11768,22,36214890000.0,2011,3,22,190304
11769,22,52859040000.0,2011,4,22,190304
11770,22,106541320000.0,2011,5,22,190304
11771,22,88718524000.0,2011,6,22,190304
11772,22,76189860000.0,2011,7,22,190304
11773,22,56452735000.0,2011,8,22,190304
11774,22,45690330000.0,2011,9,22,190304
11775,22,23468250000.0,2011,10,22,190304
11776,22,4975762000.0,2011,11,22,190304
11777,22,1256931700.0,2011,12,22,190304
11778,22,3889604600.0,2012,1,22,190304
11779,22,10033210000.0,2012,2,22,190304
11780,22,31542491000.0,2012,3,22,190304
11781,22,60947650000.0,2012,4,22,190304
11782,22,100512230000.0,2012,5,22,190304
11783,22,98296450000.0,2012,6,22,190304
11784,22,79286930000.0,2012,7,22,190304
11785,22,62033690000.0,2012,8,22,190304
11786,22,39436337000.0,2012,9,22,190304
11787,22,23064805000.0,2012,10,22,190304
11788,22,6177544000.0,2012,11,22,190304
11789,22,1720505200.0,2012,12,22,190304
11790,22,2896835600.0,2013,1,22,190304
11791,22,9893298000.0,2013,2,22,190304
11792,22,30750515000.0,2013,3,22,190304
11793,22,60419220000.0,2013,4,22,190304
11794,22,98255270000.0,2013,5,22,190304
11795,22,116793670000.0,2013,6,22,190304
11796,22,80116285000.0,2013,7,22,190304
11797,22,60061710000.0,2013,8,22,190304
11798,22,37902197000.0,2013,9,22,190304
11799,22,18165737000.0,2013,10,22,190304
11800,22,4865874000.0,2013,11,22,190304
11801,22,1630420700.0,2013,12,22,190304
11802,22,2970320000.0,2014,1,22,190304
11803,22,13164873000.0,2014,2,22,190304
11804,22,36046524000.0,2014,3,22,190304
11805,22,69003020000.0,2014,4,22,190304
11806,22,103212550000.0,2014,5,22,190304
11807,22,94238370000.0,2014,6,22,190304
11808,22,92381530000.0,2014,7,22,190304
11809,22,66471390000.0,2014,8,22,190304
11810,22,43378057000.0,2014,9,22,190304
11811,22,26448345000.0,2014,10,22,190304
11812,22,7369732600.0,2014,11,22,190304
11813,22,1274114400.0,2014,12,22,190304
11814,22,3994092000.0,2015,1,22,190304
11815,22,12423407000.0,2015,2,22,190304
11816,22,36499590000.0,2015,3,22,190304
11817,22,64738420000.0,2015,4,22,190304
11818,22,91329210000.0,2015,5,22,190304
11819,22,118726280000.0,2015,6,22,190304
11820,22,84054160000.0,2015,7,22,190304
11821,22,65712240000.0,2015,8,22,190304
11822,22,33944738000.0,2015,9,22,190304
11823,22,18542168000.0,2015,10,22,190304
11824,22,4769069000.0,2015,11,22,190304
11825,22,1515012400.0,2015,12,22,190304
11826,22,3233493200.0,2016,1,22,190304
11827,22,11716735000.0,2016,2,22,190304
11828,22,33893274000.0,2016,3,22,190304
11829,22,73714550000.0,2016,4,22,190304
11830,22,93727410000.0,2016,5,22,190304
11831,22,96660380000.0,2016,6,22,190304
11832,22,79456980000.0,2016,7,22,190304
11833,22,62284595000.0,2016,8,22,190304
11834,22,41390985000.0,2016,9,22,190304
11835,22,27562490000.0,2016,10,22,190304
11836,22,7423415000.0,2016,11,22,190304
11837,22,1739023000.0,2016,12,22,190304
11838,22,3544556000.0,2017,1,22,190304
11839,22,10426415000.0,2017,2,22,190304
11840,22,40354718000.0,2017,3,22,190304
11841,22,70466765000.0,2017,4,22,190304
11842,22,103761470000.0,2017,5,22,190304
11843,22,106228250000.0,2017,6,22,190304
11844,22,87470620000.0,2017,7,22,190304
11845,22,61423428000.0,2017,8,22,190304
11846,22,37603426000.0,2017,9,22,190304
11847,22,17554199000.0,2017,10,22,190304
11848,22,5294520300.0,2017,11,22,190304
11849,22,1257265700.0,2017,12,22,190304
11850,22,4107054600.0,2018,1,22,190304
11851,22,9696817000.0,2018,2,22,190304
11852,22,27317096000.0,2018,3,22,190304
11853,22,54150365000.0,2018,4,22,190304
11854,22,88064710000.0,2018,5,22,190304
11855,22,100448140000.0,2018,6,22,190304
11856,22,92434430000.0,2018,7,22,190304
11857,22,50992194000.0,2018,8,22,190304
11858,22,45746356000.0,2018,9,22,190304
11859,22,21757127000.0,2018,10,22,190304
11860,22,6376724500.0,2018,11,22,190304
11861,22,1291184000.0,2018,12,22,190304
11862,22,3010551800.0,2019,1,22,190304
11863,22,9183554000.0,2019,2,22,190304
11864,22,24656579000.0,2019,3,22,190304
11865,22,63757263000.0,2019,4,22,190304
11866,22,91502150000.0,2019,5,22,190304
11867,22,112710020000.0,2019,6,22,190304
11868,22,103142670000.0,2019,7,22,190304
11869,22,62801318000.0,2019,8,22,190304
11870,22,39222340000.0,2019,9,22,190304
11871,22,20748075000.0,2019,10,22,190304
11872,22,4735137300.0,2019,11,22,190304
11873,22,1497648300.0,2019,12,22,190304
11874,22,3818452500.0,2020,1,22,190304
11875,22,10861716000.0,2020,2,22,190304
11876,22,26586407000.0,2020,3,22,190304
11877,22,49952215000.0,2020,4,22,190304
11878,22,104431880000.0,2020,5,22,190304
11879,22,102631604000.0,2020,6,22,190304
11880,22,81528080000.0,2020,7,22,190304
11881,22,80525074000.0,2020,8,22,190304
11882,22,42922414000.0,2020,9,22,190304
11883,22,22535602000.0,2020,10,22,190304
11884,22,4887062000.0,2020,11,22,190304
11885,22,1322277900.0,2020,12,22,190304
11886,22,3145280000.0,2021,1,22,190304
11887,22,8915050000.0,2021,2,22,190304
11888,22,26762572000.0,2021,3,22,190304
11889,22,57176568000.0,2021,4,22,190304
11890,22,100784930000.0,2021,5,22,190304
11891,22,98372950000.0,2021,6,22,190304
11892,22,79774300000.0,2021,7,22,190304
11893,22,56545386000.0,2021,8,22,190304
11894,22,46662955000.0,2021,9,22,190304
11895,22,19357903000.0,2021,10,22,190304
11896,22,5826311700.0,2021,11,22,190304
11897,22,1163871200.0,2021,12,22,190304
11898,22,3315411200.0,2022,1,22,190304
11899,22,7639537000.0,2022,2,22,190304
11900,22,30771712000.0,2022,3,22,190304
11901,22,60471110000.0,2022,4,22,190304
11902,22,101316940000.0,2022,5,22,190304
11903,22,125292560000.0,2022,6,22,190304
11904,22,84934350000.0,2022,7,22,190304
11905,22,55769473000.0,2022,8,22,190304
11906,22,37984240000.0,2022,9,22,190304
11907,22,20673178000.0,2022,10,22,190304
11908,22,3963131100.0,2022,11,22,190304
11909,22,1535910400.0,2022,12,22,190304
11910,22,2806414800.0,2023,1,22,190304
11911,22,28082584000.0,2023,3,22,190304
11912,22,54361334000.0,2023,4,22,190304
11913,22,76996810000.0,2023,5,22,190304
11914,22,83887950000.0,2023,6,22,190304
11915,22,78775350000.0,2023,7,22,190304
11916,22,62433264000.0,2023,8,22,190304
11917,22,38505210000.0,2023,9,22,190304
11918,22,25034099000.0,2023,10,22,190304
11919,22,4926659600.0,2023,11,22,190304
11920,22,1424406100.0,2023,12,22,190304
11921,22,3826531600.0,2024,1,22,190304
11922,22,9776310000.0,2024,2,22,190304
11923,22,27811740000.0,2024,3,22,190304
11924,23,1477798900.0,1979,1,23,190902
11925,23,10626920000.0,1979,2,23,190902
11926,23,23224540000.0,1979,3,23,190902
11927,23,40543850000.0,1979,4,23,190902
11928,23,83647640000.0,1979,5,23,190902
11929,23,71943940000.0,1979,6,23,190902
11930,23,70049700000.0,1979,7,23,190902
11931,23,52767690000.0,1979,8,23,190902
11932,23,36903723000.0,1979,9,23,190902
11933,23,14331707000.0,1979,10,23,190902
11934,23,2201854500.0,1979,11,23,190902
11935,23,523893100.0,1979,12,23,190902
11936,23,1557679700.0,1980,1,23,190902
11937,23,8981384000.0,1980,2,23,190902
11938,23,25206030000.0,1980,3,23,190902
11939,23,51108920000.0,1980,4,23,190902
11940,23,77129090000.0,1980,5,23,190902
11941,23,59164475000.0,1980,6,23,190902
11942,23,67409715000.0,1980,7,23,190902
11943,23,53468287000.0,1980,8,23,190902
11944,23,30900793000.0,1980,9,23,190902
11945,23,12454270000.0,1980,10,23,190902
11946,23,2836539000.0,1980,11,23,190902
11947,23,590962050.0,1980,12,23,190902
11948,23,1347553000.0,1981,1,23,190902
11949,23,7237807000.0,1981,2,23,190902
11950,23,24871539000.0,1981,3,23,190902
11951,23,47370240000.0,1981,4,23,190902
11952,23,80971420000.0,1981,5,23,190902
11953,23,85737530000.0,1981,6,23,190902
11954,23,48614633000.0,1981,7,23,190902
11955,23,56529560000.0,1981,8,23,190902
11956,23,36280520000.0,1981,9,23,190902
11957,23,10317076000.0,1981,10,23,190902
11958,23,2967445500.0,1981,11,23,190902
11959,23,497184220.0,1981,12,23,190902
11960,23,1976239200.0,1982,1,23,190902
11961,23,8978848000.0,1982,2,23,190902
11962,23,24222890000.0,1982,3,23,190902
11963,23,41642630000.0,1982,4,23,190902
11964,23,68440355000.0,1982,5,23,190902
11965,23,78418730000.0,1982,6,23,190902
11966,23,62561427000.0,1982,7,23,190902
11967,23,49982034000.0,1982,8,23,190902
11968,23,25821794000.0,1982,9,23,190902
11969,23,14989331000.0,1982,10,23,190902
11970,23,2376441300.0,1982,11,23,190902
