,hucmask,sd,year,month,objid,huc6
18513,35,0.12323958,1983,4,35,190303
18514,35,0.009245392,1983,5,35,190303
18515,35,0.0,1983,6,35,190303
18516,35,0.0,1983,7,35,190303
18517,35,0.0,1983,8,35,190303
18518,35,0.00043213821,1983,9,35,190303
18519,35,0.019773284,1983,10,35,190303
18520,35,0.05788471,1983,11,35,190303
18521,35,0.07603999,1983,12,35,190303
18522,35,0.12515928,1984,1,35,190303
18523,35,0.14975965,1984,2,35,190303
18524,35,0.11169711,1984,3,35,190303
18525,35,0.09974114,1984,4,35,190303
18526,35,0.019762782,1984,5,35,190303
18527,35,0.0,1984,6,35,190303
18528,35,0.0,1984,7,35,190303
18529,35,2.0966276e-05,1984,8,35,190303
18530,35,5.8239652e-06,1984,9,35,190303
18531,35,0.010768992,1984,10,35,190303
18532,35,0.06251498,1984,11,35,190303
18533,35,0.13490087,1984,12,35,190303
18534,35,0.127447,1985,1,35,190303
18535,35,0.15159544,1985,2,35,190303
18536,35,0.23595361,1985,3,35,190303
18537,35,0.19191426,1985,4,35,190303
18538,35,0.0823267,1985,5,35,190303
18539,35,0.0,1985,6,35,190303
18540,35,0.0,1985,7,35,190303
18541,35,0.0,1985,8,35,190303
18542,35,0.00067327585,1985,9,35,190303
18543,35,0.011552946,1985,10,35,190303
18544,35,0.061030965,1985,11,35,190303
18545,35,0.10156882,1985,12,35,190303
18546,35,0.1445761,1986,1,35,190303
18547,35,0.12133857,1986,2,35,190303
18548,35,0.11808981,1986,3,35,190303
18549,35,0.11048219,1986,4,35,190303
18550,35,0.035502188,1986,5,35,190303
18551,35,0.0,1986,6,35,190303
18552,35,0.0,1986,7,35,190303
18553,35,0.0,1986,8,35,190303
18554,35,0.0005940663,1986,9,35,190303
18555,35,0.0092314035,1986,10,35,190303
18556,35,0.0393893,1986,11,35,190303
18557,35,0.08160681,1986,12,35,190303
18558,35,0.13546467,1987,1,35,190303
18559,35,0.16575415,1987,2,35,190303
18560,35,0.1722808,1987,3,35,190303
18561,35,0.14274843,1987,4,35,190303
18562,35,0.033537094,1987,5,35,190303
18563,35,0.0,1987,6,35,190303
18564,35,0.0,1987,7,35,190303
18565,35,0.0,1987,8,35,190303
18566,35,0.0019161574,1987,9,35,190303
18567,35,0.027192177,1987,10,35,190303
18568,35,0.065870896,1987,11,35,190303
18569,35,0.12545162,1987,12,35,190303
18570,35,0.14939274,1988,1,35,190303
18571,35,0.19492657,1988,2,35,190303
18572,35,0.27574128,1988,3,35,190303
18573,35,0.16464755,1988,4,35,190303
18574,35,0.016788922,1988,5,35,190303
18575,35,0.0,1988,6,35,190303
18576,35,0.0,1988,7,35,190303
18577,35,0.0,1988,8,35,190303
18578,35,0.00016423583,1988,9,35,190303
18579,35,0.01869115,1988,10,35,190303
18580,35,0.12511033,1988,11,35,190303
18581,35,0.2423661,1988,12,35,190303
18582,35,0.24433002,1989,1,35,190303
18583,35,0.23416907,1989,2,35,190303
18584,35,0.24186872,1989,3,35,190303
18585,35,0.16959348,1989,4,35,190303
18586,35,0.043533802,1989,5,35,190303
18587,35,0.0,1989,6,35,190303
18588,35,0.0,1989,7,35,190303
18589,35,0.0,1989,8,35,190303
18590,35,0.00012696245,1989,9,35,190303
18591,35,0.030522456,1989,10,35,190303
18592,35,0.08478686,1989,11,35,190303
18593,35,0.09606023,1989,12,35,190303
18594,35,0.21478485,1990,1,35,190303
18595,35,0.24344125,1990,2,35,190303
18596,35,0.21744071,1990,3,35,190303
18597,35,0.052197937,1990,4,35,190303
18598,35,0.0004577855,1990,5,35,190303
18599,35,0.0,1990,6,35,190303
18600,35,0.0,1990,7,35,190303
18601,35,0.0,1990,8,35,190303
18602,35,0.0006045458,1990,9,35,190303
18603,35,0.032788113,1990,10,35,190303
18604,35,0.06135246,1990,11,35,190303
18605,35,0.12865612,1990,12,35,190303
18606,35,0.13991785,1991,1,35,190303
18607,35,0.15931955,1991,2,35,190303
18608,35,0.23618895,1991,3,35,190303
18609,35,0.14804266,1991,4,35,190303
18610,35,0.020125061,1991,5,35,190303
18611,35,0.0,1991,6,35,190303
18612,35,0.0,1991,7,35,190303
18613,35,0.0,1991,8,35,190303
18614,35,0.0007932532,1991,9,35,190303
18615,35,0.010214514,1991,10,35,190303
18616,35,0.045045786,1991,11,35,190303
18617,35,0.15160361,1991,12,35,190303
18618,35,0.18922582,1992,1,35,190303
18619,35,0.17879695,1992,2,35,190303
18620,35,0.21651582,1992,3,35,190303
18621,35,0.12709057,1992,4,35,190303
18622,35,0.01208178,1992,5,35,190303
18623,35,0.0,1992,6,35,190303
18624,35,0.0,1992,7,35,190303
18625,35,1.0483138e-05,1992,8,35,190303
18626,35,0.008135294,1992,9,35,190303
18627,35,0.016006134,1992,10,35,190303
18628,35,0.059496865,1992,11,35,190303
18629,35,0.1277825,1992,12,35,190303
18630,35,0.20128898,1993,1,35,190303
18631,35,0.2024305,1993,2,35,190303
18632,35,0.20705378,1993,3,35,190303
18633,35,0.12148651,1993,4,35,190303
18634,35,0.004689668,1993,5,35,190303
18635,35,0.0,1993,6,35,190303
18636,35,0.0,1993,7,35,190303
18637,35,0.0,1993,8,35,190303
18638,35,0.0024321862,1993,9,35,190303
18639,35,0.012565212,1993,10,35,190303
18640,35,0.06779055,1993,11,35,190303
18641,35,0.14386901,1993,12,35,190303
18642,35,0.16152689,1994,1,35,190303
18643,35,0.16010116,1994,2,35,190303
18644,35,0.19154617,1994,3,35,190303
18645,35,0.13073653,1994,4,35,190303
18646,35,0.013785967,1994,5,35,190303
18647,35,0.0,1994,6,35,190303
18648,35,0.0,1994,7,35,190303
18649,35,5.5910066e-05,1994,8,35,190303
18650,35,0.00019335565,1994,9,35,190303
18651,35,0.013720724,1994,10,35,190303
18652,35,0.10123333,1994,11,35,190303
18653,35,0.19327132,1994,12,35,190303
18654,35,0.22135347,1995,1,35,190303
18655,35,0.24228458,1995,2,35,190303
18656,35,0.24500915,1995,3,35,190303
18657,35,0.16015357,1995,4,35,190303
18658,35,0.017787194,1995,5,35,190303
18659,35,0.0,1995,6,35,190303
18660,35,0.0,1995,7,35,190303
18661,35,0.0,1995,8,35,190303
18662,35,8.1535516e-05,1995,9,35,190303
18663,35,0.019704513,1995,10,35,190303
18664,35,0.026736703,1995,11,35,190303
18665,35,0.05608854,1995,12,35,190303
18666,35,0.09675449,1996,1,35,190303
18667,35,0.14126791,1996,2,35,190303
18668,35,0.16645773,1996,3,35,190303
18669,35,0.09425935,1996,4,35,190303
18670,35,0.0012277392,1996,5,35,190303
18671,35,0.0,1996,6,35,190303
18672,35,0.0,1996,7,35,190303
18673,35,0.0,1996,8,35,190303
18674,35,0.024096016,1996,9,35,190303
18675,35,0.029147945,1996,10,35,190303
18676,35,0.049079634,1996,11,35,190303
18677,35,0.07943671,1996,12,35,190303
18678,35,0.123388685,1997,1,35,190303
18679,35,0.17846379,1997,2,35,190303
18680,35,0.18236603,1997,3,35,190303
18681,35,0.08042563,1997,4,35,190303
18682,35,0.0005556245,1997,5,35,190303
18683,35,0.0,1997,6,35,190303
18684,35,0.0,1997,7,35,190303
18685,35,0.0,1997,8,35,190303
18686,35,0.00021432921,1997,9,35,190303
18687,35,0.00259058,1997,10,35,190303
18688,35,0.06707071,1997,11,35,190303
18689,35,0.11842177,1997,12,35,190303
18690,35,0.1677344,1998,1,35,190303
18691,35,0.18669225,1998,2,35,190303
18692,35,0.1950652,1998,3,35,190303
18693,35,0.14970139,1998,4,35,190303
18694,35,0.06867468,1998,5,35,190303
18695,35,3.4943791e-06,1998,6,35,190303
18696,35,0.0,1998,7,35,190303
18697,35,2.679024e-05,1998,8,35,190303
18698,35,0.00072802114,1998,9,35,190303
18699,35,0.044659045,1998,10,35,190303
18700,35,0.087611586,1998,11,35,190303
18701,35,0.08275651,1998,12,35,190303
18702,35,0.13075165,1999,1,35,190303
18703,35,0.16577165,1999,2,35,190303
18704,35,0.18714075,1999,3,35,190303
18705,35,0.13880312,1999,4,35,190303
18706,35,0.01912794,1999,5,35,190303
18707,35,0.0,1999,6,35,190303
18708,35,0.0,1999,7,35,190303
18709,35,0.0,1999,8,35,190303
18710,35,0.0007361783,1999,9,35,190303
18711,35,0.008595383,1999,10,35,190303
18712,35,0.07328282,1999,11,35,190303
18713,35,0.13143432,1999,12,35,190303
18714,35,0.24112903,2000,1,35,190303
18715,35,0.30613676,2000,2,35,190303
18716,35,0.25498372,2000,3,35,190303
18717,35,0.15214758,2000,4,35,190303
18718,35,0.0074585048,2000,5,35,190303
18719,35,0.0,2000,6,35,190303
18720,35,0.0,2000,7,35,190303
18721,35,0.0,2000,8,35,190303
18722,35,9.434824e-05,2000,9,35,190303
18723,35,0.026465293,2000,10,35,190303
18724,35,0.06745043,2000,11,35,190303
18725,35,0.11953656,2000,12,35,190303
18726,35,0.17315324,2001,1,35,190303
18727,35,0.24190833,2001,2,35,190303
18728,35,0.26505148,2001,3,35,190303
18729,35,0.20547655,2001,4,35,190303
18730,35,0.025087295,2001,5,35,190303
18731,35,0.0,2001,6,35,190303
18732,35,0.0,2001,7,35,190303
18733,35,0.0,2001,8,35,190303
18734,35,0.00041699593,2001,9,35,190303
18735,35,0.03525524,2001,10,35,190303
18736,35,0.034437537,2001,11,35,190303
18737,35,0.07671446,2001,12,35,190303
18738,35,0.15848203,2002,1,35,190303
18739,35,0.21021171,2002,2,35,190303
18740,35,0.22317992,2002,3,35,190303
18741,35,0.18367295,2002,4,35,190303
18742,35,0.0091557065,2002,5,35,190303
18743,35,0.0,2002,6,35,190303
18744,35,0.0,2002,7,35,190303
18745,35,0.0,2002,8,35,190303
18746,35,7.1052375e-05,2002,9,35,190303
18747,35,0.00718361,2002,10,35,190303
18748,35,0.043282203,2002,11,35,190303
18749,35,0.05968909,2002,12,35,190303
18750,35,0.08710138,2003,1,35,190303
18751,35,0.112432145,2003,2,35,190303
18752,35,0.1064495,2003,3,35,190303
18753,35,0.0816639,2003,4,35,190303
18754,35,0.023511257,2003,5,35,190303
18755,35,0.0,2003,6,35,190303
18756,35,0.0,2003,7,35,190303
18757,35,0.0,2003,8,35,190303
18758,35,3.4943791e-06,2003,9,35,190303
18759,35,0.0030122749,2003,10,35,190303
18760,35,0.04532766,2003,11,35,190303
18761,35,0.097838946,2003,12,35,190303
18762,35,0.12307767,2004,1,35,190303
18763,35,0.16664878,2004,2,35,190303
18764,35,0.19173372,2004,3,35,190303
18765,35,0.07751822,2004,4,35,190303
18766,35,9.784262e-05,2004,5,35,190303
18767,35,0.0,2004,6,35,190303
18768,35,0.0,2004,7,35,190303
18769,35,0.0,2004,8,35,190303
18770,35,0.00090273283,2004,9,35,190303
18771,35,0.0009574927,2004,10,35,190303
18772,35,0.061364107,2004,11,35,190303
18773,35,0.13509656,2004,12,35,190303
18774,35,0.1560929,2005,1,35,190303
18775,35,0.18943083,2005,2,35,190303
18776,35,0.1875228,2005,3,35,190303
18777,35,0.10436093,2005,4,35,190303
18778,35,0.00029586835,2005,5,35,190303
18779,35,0.0,2005,6,35,190303
18780,35,0.0,2005,7,35,190303
18781,35,0.0,2005,8,35,190303
18782,35,0.0001176441,2005,9,35,190303
18783,35,0.0025370067,2005,10,35,190303
18784,35,0.009536627,2005,11,35,190303
18785,35,0.05524286,2005,12,35,190303
18786,35,0.065600686,2006,1,35,190303
18787,35,0.12186741,2006,2,35,190303
18788,35,0.16959,2006,3,35,190303
18789,35,0.1603819,2006,4,35,190303
18790,35,0.005855688,2006,5,35,190303
18791,35,0.0,2006,6,35,190303
18792,35,0.0,2006,7,35,190303
18793,35,0.0,2006,8,35,190303
18794,35,0.0002818799,2006,9,35,190303
18795,35,0.003593525,2006,10,35,190303
18796,35,0.037829563,2006,11,35,190303
18797,35,0.07831613,2006,12,35,190303
18798,35,0.12921174,2007,1,35,190303
18799,35,0.14655052,2007,2,35,190303
18800,35,0.14907357,2007,3,35,190303
18801,35,0.04983562,2007,4,35,190303
18802,35,0.00014676392,2007,5,35,190303
18803,35,0.0,2007,6,35,190303
18804,35,0.0,2007,7,35,190303
18805,35,0.0,2007,8,35,190303
18806,35,0.0004228308,2007,9,35,190303
18807,35,0.013618218,2007,10,35,190303
18808,35,0.035068862,2007,11,35,190303
18809,35,0.070507,2007,12,35,190303
18810,35,0.124670014,2008,1,35,190303
18811,35,0.15569454,2008,2,35,190303
18812,35,0.19694757,2008,3,35,190303
18813,35,0.16442972,2008,4,35,190303
18814,35,0.009203463,2008,5,35,190303
18815,35,5.8239652e-06,2008,6,35,190303
18816,35,0.0,2008,7,35,190303
18817,35,0.0,2008,8,35,190303
18818,35,4.659172e-06,2008,9,35,190303
18819,35,0.0065324614,2008,10,35,190303
18820,35,0.03934271,2008,11,35,190303
18821,35,0.09556517,2008,12,35,190303
18822,35,0.12759262,2009,1,35,190303
18823,35,0.18214239,2009,2,35,190303
18824,35,0.21063687,2009,3,35,190303
18825,35,0.1574721,2009,4,35,190303
18826,35,0.00012929204,2009,5,35,190303
18827,35,0.0,2009,6,35,190303
18828,35,0.0,2009,7,35,190303
18829,35,0.0,2009,8,35,190303
18830,35,0.0008293581,2009,9,35,190303
18831,35,0.0009586356,2009,10,35,190303
18832,35,0.035146937,2009,11,35,190303
18833,35,0.076497786,2009,12,35,190303
18834,35,0.09032573,2010,1,35,190303
18835,35,0.117317505,2010,2,35,190303
18836,35,0.12769048,2010,3,35,190303
18837,35,0.11898091,2010,4,35,190303
18838,35,0.00014210475,2010,5,35,190303
18839,35,0.0,2010,6,35,190303
18840,35,0.0,2010,7,35,190303
18841,35,0.0,2010,8,35,190303
18842,35,0.004292448,2010,9,35,190303
18843,35,0.0073257,2010,10,35,190303
18844,35,0.015152323,2010,11,35,190303
18845,35,0.045433674,2010,12,35,190303
18846,35,0.09467988,2011,1,35,190303
18847,35,0.12161699,2011,2,35,190303
18848,35,0.1308309,2011,3,35,190303
18849,35,0.11186951,2011,4,35,190303
18850,35,0.0019732467,2011,5,35,190303
18851,35,0.0,2011,6,35,190303
18852,35,0.0,2011,7,35,190303
18853,35,0.0,2011,8,35,190303
18854,35,0.00018753168,2011,9,35,190303
18855,35,0.00907768,2011,10,35,190303
18856,35,0.05903324,2011,11,35,190303
18857,35,0.11416663,2011,12,35,190303
18858,35,0.12696242,2012,1,35,190303
18859,35,0.18125942,2012,2,35,190303
18860,35,0.1945538,2012,3,35,190303
18861,35,0.11537572,2012,4,35,190303
18862,35,0.0034712434,2012,5,35,190303
18863,35,0.0,2012,6,35,190303
18864,35,0.0,2012,7,35,190303
18865,35,0.0,2012,8,35,190303
18866,35,0.0002550897,2012,9,35,190303
18867,35,0.0011753308,2012,10,35,190303
18868,35,0.011121965,2012,11,35,190303
18869,35,0.078133255,2012,12,35,190303
18870,35,0.13664114,2013,1,35,190303
18871,35,0.1854587,2013,2,35,190303
18872,35,0.21001597,2013,3,35,190303
18873,35,0.14997278,2013,4,35,190303
18874,35,0.00021432192,2013,5,35,190303
18875,35,0.0,2013,6,35,190303
18876,35,0.0,2013,7,35,190303
18877,35,0.0,2013,8,35,190303
18878,35,0.00026324324,2013,9,35,190303
18879,35,0.0027396989,2013,10,35,190303
18880,35,0.03104551,2013,11,35,190303
18881,35,0.04238876,2013,12,35,190303
18882,35,0.06791406,2014,1,35,190303
18883,35,0.06367633,2014,2,35,190303
18884,35,0.06729784,2014,3,35,190303
18885,35,0.017229244,2014,4,35,190303
18886,35,0.0014467313,2014,5,35,190303
18887,35,0.0,2014,6,35,190303
18888,35,0.0,2014,7,35,190303
18889,35,0.0,2014,8,35,190303
18890,35,2.9119827e-05,2014,9,35,190303
18891,35,0.003768222,2014,10,35,190303
18892,35,0.011237199,2014,11,35,190303
18893,35,0.051452413,2014,12,35,190303
18894,35,0.050565958,2015,1,35,190303
18895,35,0.047632877,2015,2,35,190303
18896,35,0.031924937,2015,3,35,190303
18897,35,0.027266728,2015,4,35,190303
18898,35,0.00010250543,2015,5,35,190303
18899,35,0.0,2015,6,35,190303
18900,35,0.0,2015,7,35,190303
18901,35,0.0001572507,2015,8,35,190303
18902,35,0.00077462016,2015,9,35,190303
18903,35,0.00014909715,2015,10,35,190303
18904,35,0.043806404,2015,11,35,190303
18905,35,0.080813564,2015,12,35,190303
18906,35,0.094602965,2016,1,35,190303
18907,35,0.10615828,2016,2,35,190303
18908,35,0.06802702,2016,3,35,190303
18909,35,0.030761268,2016,4,35,190303
18910,35,3.7273378e-05,2016,5,35,190303
18911,35,0.0,2016,6,35,190303
18912,35,0.0,2016,7,35,190303
18913,35,0.0,2016,8,35,190303
18914,35,1.164793e-06,2016,9,35,190303
18915,35,0.0029936456,2016,10,35,190303
18916,35,0.01157508,2016,11,35,190303
18917,35,0.040283877,2016,12,35,190303
18918,35,0.072889134,2017,1,35,190303
18919,35,0.11408739,2017,2,35,190303
18920,35,0.104599714,2017,3,35,190303
18921,35,0.018015495,2017,4,35,190303
18922,35,1.16479305e-05,2017,5,35,190303
18923,35,0.0,2017,6,35,190303
18924,35,0.0,2017,7,35,190303
18925,35,4.193255e-05,2017,8,35,190303
18926,35,9.085386e-05,2017,9,35,190303
18927,35,0.0023459878,2017,10,35,190303
18928,35,0.027285397,2017,11,35,190303
18929,35,0.08282759,2017,12,35,190303
18930,35,0.10854622,2018,1,35,190303
18931,35,0.1531121,2018,2,35,190303
18932,35,0.19682877,2018,3,35,190303
18933,35,0.09294893,2018,4,35,190303
18934,35,0.0067805736,2018,5,35,190303
18935,35,0.0,2018,6,35,190303
18936,35,0.0,2018,7,35,190303
18937,35,0.0,2018,8,35,190303
18938,35,0.0,2018,9,35,190303
18939,35,0.002308689,2018,10,35,190303
18940,35,0.029398408,2018,11,35,190303
18941,35,0.052514777,2018,12,35,190303
18942,35,0.10886539,2019,1,35,190303
18943,35,0.1352119,2019,2,35,190303
18944,35,0.13742161,2019,3,35,190303
18945,35,0.03528553,2019,4,35,190303
18946,35,0.00019335565,2019,5,35,190303
18947,35,0.0,2019,6,35,190303
18948,35,0.0,2019,7,35,190303
18949,35,0.0,2019,8,35,190303
18950,35,3.843817e-05,2019,9,35,190303
18951,35,0.002126996,2019,10,35,190303
18952,35,0.034945402,2019,11,35,190303
18953,35,0.04829805,2019,12,35,190303
18954,35,0.08377692,2020,1,35,190303
18955,35,0.16858356,2020,2,35,190303
18956,35,0.17042169,2020,3,35,190303
18957,35,0.027589398,2020,4,35,190303
18958,35,0.0,2020,5,35,190303
18959,35,0.0,2020,6,35,190303
18960,35,0.0,2020,7,35,190303
18961,35,0.0,2020,8,35,190303
18962,35,3.2614207e-05,2020,9,35,190303
18963,35,0.0013570349,2020,10,35,190303
18964,35,0.03755583,2020,11,35,190303
18965,35,0.109975494,2020,12,35,190303
18966,35,0.15653558,2021,1,35,190303
18967,35,0.20629086,2021,2,35,190303
18968,35,0.2719171,2021,3,35,190303
18969,35,0.10774247,2021,4,35,190303
18970,35,2.0966276e-05,2021,5,35,190303
18971,35,0.0,2021,6,35,190303
18972,35,0.0,2021,7,35,190303
18973,35,0.0,2021,8,35,190303
18974,35,0.00445086,2021,9,35,190303
18975,35,0.01680293,2021,10,35,190303
18976,35,0.012327555,2021,11,35,190303
18977,35,0.091902874,2021,12,35,190303
18978,35,0.13421713,2022,1,35,190303
18979,35,0.20293021,2022,2,35,190303
18980,35,0.19917126,2022,3,35,190303
18981,35,0.08885101,2022,4,35,190303
18982,35,1.16479305e-05,2022,5,35,190303
18983,35,0.0,2022,6,35,190303
18984,35,0.0,2022,7,35,190303
18985,35,0.0,2022,8,35,190303
18986,35,0.00011182013,2022,9,35,190303
18987,35,0.0036296444,2022,10,35,190303
18988,35,0.045429006,2022,11,35,190303
18989,35,0.0913519,2022,12,35,190303
18990,35,0.14069596,2023,1,35,190303
18991,35,0.1955917,2023,2,35,190303
18992,35,0.20936719,2023,3,35,190303
18993,35,0.17876898,2023,4,35,190303
18994,35,0.02114312,2023,5,35,190303
18995,35,0.0,2023,6,35,190303
18996,35,0.0,2023,7,35,190303
18997,35,0.0,2023,8,35,190303
18998,35,0.00026441168,2023,9,35,190303
18999,35,0.00029703314,2023,10,35,190303
19000,35,0.026153145,2023,11,35,190303
19001,35,0.10251114,2023,12,35,190303
19002,35,0.11339663,2024,1,35,190303
19003,35,0.21804523,2024,2,35,190303
19004,35,0.23256275,2024,3,35,190303
19005,36,0.085190065,1979,1,36,190802
19006,36,0.08655288,1979,2,36,190802
19007,36,0.09820401,1979,3,36,190802
19008,36,0.08487696,1979,4,36,190802
19009,36,0.0070614363,1979,5,36,190802
19010,36,1.7100367e-05,1979,6,36,190802
19011,36,0.0,1979,7,36,190802
19012,36,0.0006327259,1979,8,36,190802
19013,36,0.014533368,1979,9,36,190802
19014,36,0.06574342,1979,10,36,190802
19015,36,0.09524422,1979,11,36,190802
19016,36,0.10792142,1979,12,36,190802
19017,36,0.12222456,1980,1,36,190802
19018,36,0.13643694,1980,2,36,190802
19019,36,0.14026102,1980,3,36,190802
19020,36,0.14439029,1980,4,36,190802
19021,36,0.024152094,1980,5,36,190802
19022,36,0.0,1980,6,36,190802
19023,36,0.0014640957,1980,7,36,190802
19024,36,0.0025151432,1980,8,36,190802
19025,36,0.027073741,1980,9,36,190802
19026,36,0.057366464,1980,10,36,190802
19027,36,0.080984496,1980,11,36,190802
19028,36,0.093102634,1980,12,36,190802
19029,36,0.11169026,1981,1,36,190802
19030,36,0.13100009,1981,2,36,190802
19031,36,0.13485444,1981,3,36,190802
19032,36,0.12498047,1981,4,36,190802
19033,36,0.0006130029,1981,5,36,190802
19034,36,0.0026019893,1981,6,36,190802
19035,36,6.050899e-05,1981,7,36,190802
19036,36,0.00041304374,1981,8,36,190802
19037,36,0.021978958,1981,9,36,190802
19038,36,0.045433834,1981,10,36,190802
19039,36,0.06698917,1981,11,36,190802
19040,36,0.07844033,1981,12,36,190802
19041,36,0.08085425,1982,1,36,190802
19042,36,0.09093211,1982,2,36,190802
19043,36,0.10816873,1982,3,36,190802
19044,36,0.12108535,1982,4,36,190802
19045,36,0.022661662,1982,5,36,190802
19046,36,0.0,1982,6,36,190802
19047,36,4.9985687e-05,1982,7,36,190802
19048,36,0.0011707462,1982,8,36,190802
19049,36,0.016845942,1982,9,36,190802
19050,36,0.043661878,1982,10,36,190802
19051,36,0.058810852,1982,11,36,190802
19052,36,0.076886766,1982,12,36,190802
19053,36,0.086092465,1983,1,36,190802
19054,36,0.09309736,1983,2,36,190802
19055,36,0.09427339,1983,3,36,190802
19056,36,0.074453145,1983,4,36,190802
19057,36,0.02076868,1983,5,36,190802
19058,36,0.0,1983,6,36,190802
19059,36,0.0,1983,7,36,190802
19060,36,0.0023744188,1983,8,36,190802
19061,36,0.020954194,1983,9,36,190802
19062,36,0.044201247,1983,10,36,190802
19063,36,0.05041158,1983,11,36,190802
19064,36,0.054265928,1983,12,36,190802
19065,36,0.07332055,1984,1,36,190802
19066,36,0.08726849,1984,2,36,190802
19067,36,0.09250411,1984,3,36,190802
19068,36,0.10705321,1984,4,36,190802
19069,36,0.017439222,1984,5,36,190802
19070,36,3.288532e-05,1984,6,36,190802
19071,36,2.6308257e-06,1984,7,36,190802
19072,36,0.0024559456,1984,8,36,190802
19073,36,0.002045471,1984,9,36,190802
19074,36,0.019178284,1984,10,36,190802
19075,36,0.027969602,1984,11,36,190802
19076,36,0.04588373,1984,12,36,190802
19077,36,0.07303113,1985,1,36,190802
19078,36,0.08449022,1985,2,36,190802
19079,36,0.10550752,1985,3,36,190802
19080,36,0.11128772,1985,4,36,190802
19081,36,0.024241518,1985,5,36,190802
19082,36,1.3154129e-06,1985,6,36,190802
19083,36,0.0,1985,7,36,190802
19084,36,7.892477e-06,1985,8,36,190802
19085,36,0.016688095,1985,9,36,190802
19086,36,0.033898424,1985,10,36,190802
19087,36,0.048363376,1985,11,36,190802
19088,36,0.07716041,1985,12,36,190802
19089,36,0.08583069,1986,1,36,190802
19090,36,0.098307945,1986,2,36,190802
19091,36,0.10524839,1986,3,36,190802
19092,36,0.10398288,1986,4,36,190802
19093,36,0.055782653,1986,5,36,190802
19094,36,0.0,1986,6,36,190802
19095,36,5.2616513e-05,1986,7,36,190802
19096,36,0.0021586788,1986,8,36,190802
19097,36,0.0051276805,1986,9,36,190802
19098,36,0.04133875,1986,10,36,190802
19099,36,0.053968612,1986,11,36,190802
19100,36,0.083641745,1986,12,36,190802
19101,36,0.107428156,1987,1,36,190802
19102,36,0.118691206,1987,2,36,190802
19103,36,0.1231625,1987,3,36,190802
19104,36,0.11987512,1987,4,36,190802
19105,36,0.0037582866,1987,5,36,190802
19106,36,6.577064e-06,1987,6,36,190802
19107,36,0.00033016864,1987,7,36,190802
19108,36,0.0014101719,1987,8,36,190802
19109,36,0.022209143,1987,9,36,190802
19110,36,0.0614563,1987,10,36,190802
19111,36,0.086089835,1987,11,36,190802
19112,36,0.11564061,1987,12,36,190802
19113,36,0.12580791,1988,1,36,190802
19114,36,0.13895738,1988,2,36,190802
19115,36,0.13875479,1988,3,36,190802
19116,36,0.115334116,1988,4,36,190802
19117,36,0.002380996,1988,5,36,190802
19118,36,0.0,1988,6,36,190802
19119,36,1.1838716e-05,1988,7,36,190802
19120,36,0.0030110828,1988,8,36,190802
19121,36,0.011420916,1988,9,36,190802
19122,36,0.035775617,1988,10,36,190802
19123,36,0.04989065,1988,11,36,190802
19124,36,0.08137781,1988,12,36,190802
19125,36,0.09539287,1989,1,36,190802
19126,36,0.11947655,1989,2,36,190802
19127,36,0.11901348,1989,3,36,190802
19128,36,0.10570352,1989,4,36,190802
19129,36,0.01952688,1989,5,36,190802
19130,36,0.0,1989,6,36,190802
19131,36,2.6308257e-06,1989,7,36,190802
19132,36,0.0,1989,8,36,190802
19133,36,0.0045988723,1989,9,36,190802
19134,36,0.0349824,1989,10,36,190802
19135,36,0.04867647,1989,11,36,190802
19136,36,0.07269172,1989,12,36,190802
19137,36,0.08546762,1990,1,36,190802
19138,36,0.095901914,1990,2,36,190802
19139,36,0.12306776,1990,3,36,190802
19140,36,0.11247427,1990,4,36,190802
19141,36,9.6025135e-05,1990,5,36,190802
19142,36,0.0,1990,6,36,190802
19143,36,0.0,1990,7,36,190802
19144,36,0.0019995098,1990,8,36,190802
19145,36,0.028606271,1990,9,36,190802
19146,36,0.047841143,1990,10,36,190802
19147,36,0.059686974,1990,11,36,190802
19148,36,0.0808345,1990,12,36,190802
19149,36,0.113555595,1991,1,36,190802
19150,36,0.11901614,1991,2,36,190802
19151,36,0.13506098,1991,3,36,190802
19152,36,0.11351743,1991,4,36,190802
19153,36,0.010417235,1991,5,36,190802
19154,36,0.0,1991,6,36,190802
19155,36,0.0,1991,7,36,190802
19156,36,0.00041962904,1991,8,36,190802
19157,36,0.0058446466,1991,9,36,190802
19158,36,0.03003097,1991,10,36,190802
19159,36,0.037271306,1991,11,36,190802
19160,36,0.05556034,1991,12,36,190802
19161,36,0.06685631,1992,1,36,190802
19162,36,0.0851532,1992,2,36,190802
19163,36,0.09976945,1992,3,36,190802
19164,36,0.095988765,1992,4,36,190802
19165,36,0.019822856,1992,5,36,190802
19166,36,0.0,1992,6,36,190802
19167,36,0.0,1992,7,36,190802
19168,36,0.0070811757,1992,8,36,190802
19169,36,0.011128919,1992,9,36,190802
19170,36,0.043482985,1992,10,36,190802
19171,36,0.079263836,1992,11,36,190802
19172,36,0.09593878,1992,12,36,190802
19173,36,0.13657635,1993,1,36,190802
19174,36,0.14799072,1993,2,36,190802
19175,36,0.16037591,1993,3,36,190802
19176,36,0.13041203,1993,4,36,190802
19177,36,0.0066497205,1993,5,36,190802
19178,36,0.0,1993,6,36,190802
19179,36,9.20789e-06,1993,7,36,190802
19180,36,0.0021586788,1993,8,36,190802
19181,36,0.023591686,1993,9,36,190802
19182,36,0.053085934,1993,10,36,190802
