"ID","ALT_ID","STATION NAME","STATE","LATITUDE","LONGITUDE","ELEV(FT)","DOMAINS"
"HMEA2","","HOMER","AK","59.7492","-151.201","854","ak"
"HMSA2","","HOMER SPIT","AK","59.602","-151.417","62","ak oc"
"HOGA2","","HOGATZA RIVER","AK","66.2167","-155.6666","685","ak"
"HONA2","","HOONAH","AK","57.8","-135.1333","450","ak"
"HOWA2","","HOWARD PASS","AK","68.156","-156.8958","2062","ak"
"HOZA2","","HODZANA","AK","66.7375","-148.6812","1075","ak"
"HRDA2","","HARDING ICEFIELD","AK","60.1325","-149.782","4300","ak"
"HYDA2","","HYDER","AK","55.9152","-130.0269","40","ak"
"HYLAW","","HARRIS RIVER PASS FA","AK","55.4586","-132.8437","265","ak"
"ICYA2","","ICY BAY","AK","59.9234","-141.3586","49","ak"
"IGKA2","","INIGOK AIRFIELD","AK","70.0036","-153.0837","168","ak"
"IMYA2","","IMELYAK","AK","67.546","-157.069","3569","ak"
"ITKA2","","SITKA","AK","57.052","-135.342","16","ak"
"JBRA2","","JBER","AK","61.3819","-149.6501","262","ak"
"JCKA2","","JARVIS CREEK","AK","63.9442","-145.5975","1442","ak"
"JFBA2","","JUNEAU FEDERAL BUILD","AK","58.3014","-134.4211","85","ak"
"JLPA2","","JUNEAU LENA POINT","AK","58.3867","-134.7661","20","ak"
"JMLA2","","JUNEAU AML DOCK","AK","58.286","-134.39","69","ak"
"JMSA2","","JUNEAU MILE 17","AK","58.4031","-134.7531","245","ak"
"JNEA2","","JUNEAU","AK","58.298","-134.412","28","ak"
"JNRA2","","JUNEAU RD","AK","58.3622","-134.5711","25","ak"
"JSMA2","","SHEEP MOUNTAIN","AK","58.2867","-134.2644","3390","ak"
"JTMA2","","MOUNT ROBERTS","AK","58.2971","-134.386","1736","ak"
"KAIA2","","KAIYUH","AK","64.4256","-158.1058","110","ak"
"KANA2","","KANUTI NWR","AK","66.0933","-152.17","825","ak"
"KAUA2","","KALUICH","AK","67.5734","-158.4317","2486","ak"
"KAVA2","","KAVET CREEK","AK","67.1375","-159.0461","235","ak"
"KCCWC","","COFFMAN COVE FAA","AK","56.0062","-132.815","295","ak"
"KDAA2","","KODIAK ISLAND","AK","57.73","-152.514","38","ak oc"
"KECA2","","KETCHIKAN","AK","55.333","-131.625","27","ak"
"KELA2","","KELLY","AK","67.9297","-162.2958","382","ak"
"KGCA2","","KING COVE","AK","55.062","-162.327","16","ak oc"
"KILA2","","KILBUCK","AK","60.3219","-160.1877","1928","ak"
"KKEA2","","KAKE","AK","56.9739","-133.66","400","ak oc"
"KLAA2","","KLAWASI","AK","62.2167","-144.9948","2513","ak"
"KLIA2","","KILLIK PASS","AK","67.9835","-155.013","4360","ak"
"KLNA2","","KLONDIKE HWY AT BORD","AK","59.6296","-135.1642","3287","ak"
"KLWA2","","HOLLIS","AK","55.4833","-132.6667","15","ak"
"KMVA2","","KENSINGTON MINE VALL","AK","58.8451","-135.0501","996","ak"
"KNAA2","","KENAI NWR","AK","60.5985","-150.3081","462","ak oc"
"KNLA2","","KENAI LAKE","AK","60.4103","-149.3668","470","ak"
"KOYA2","","KOYUKUK NWR","AK","66.0035","-157.5684","1264","ak"
"KTAA2","","KETCHIKAN 13N","AK","55.453","-131.8188","295","ak oc"
"KTBWC","","THORNE BAY FAA","AK","55.686","-132.5287","36","ak"
"KTNA2","","BEAVER FALLS","AK","55.3802","-131.4709","72","ak"
"KTNBW","","MINX ISLAND FAA","AK","55.1428","-131.2171","14","ak oc"
"KTNCW","","TWIN ISLAND FAA","AK","55.383","-131.2665","14","ak"
"KTZA2","","NOATAK","AK","68.0708","-158.7041","985","ak"
"KUGA2","","KUGURUROK","AK","68.3167","-161.4919","1020","ak"
"KXAWC","","KASAN FAA","AK","55.5395","-132.4036","36","ak"
"LBKA2","","LITTLE BLACK","AK","66.0914","-143.3672","1300","ak"
"LBWA2","","LITUYA BAY","AK","58.6266","-137.6579","12","ak oc"
"LCNA2","","LINCOLN ROCK","AK","56.0569","-132.6961","25","ak"
"LGCA2","","CAMP 17 AT LEMON GLA","AK","58.3674","-134.3658","4150","ak"
"LGKA2","","LITTLE GRANITE CREEK","AK","61.7337","-148.8177","939","ak"
"LIVA2","","LIVENGOOD","AK","65.4236","-148.7216","450","ak"
"LIXA2","","LITTLE ISLAND","AK","58.5401","-135.0471","10","ak"
"LLKA2","","LONG LAKE","AK","58.186","-133.8322","820","ak"
"LMHA2","","LAKE MINCHUMINA","AK","63.8875","-152.3058","740","ak"
"LPWA2","","LITTLE PORT WALTER","AK","56.388","-134.637","8","ak oc"
"LSTA2","","LOST CREEK","AK","66.0425","-147.9713","700","ak"
"LVDWC","","LEVEL ISLAND FAA","AK","56.4674","-133.083","85","ak"
"LVIA2","","CAMP 18 AT VAUGHN LE","AK","58.835","-134.2766","5500","ak"
"MANA2","","MANCHU","AK","64.6968","-147.0168","674","ak"
"MCKA2","","MAY CREEK","AK","61.3475","-142.7057","1579","ak"
"MCPA2","","MCARTHUR PASS","AK","59.4725","-150.3336","1266","ak oc"
"MCWA2","","FLAT","AK","62.8228","-156.6138","1480","ak"
"MHPA2","","MITKOF HWY PERTERSBU","AK","56.7005","-132.9368","61","ak"
"MITA2","","MIDNIGHT MOUNTAIN","AK","65.8203","-164.5427","2267","ak"
"MJWA2","","MOUNT JUNEAU","AK","58.3204","-134.4331","2434","ak"
"MKLA2","","MCKINLEY RIVER","AK","63.6487","-151.6417","863","ak"
"MMRA2","","MARMOT RIDGE","AK","61.7816","-149.2545","4500","ak"
"MNOA2","","MT. NOAK","AK","67.1414","-162.9945","809","ak oc"
"MOGA2","","MOTHER GOOSE","AK","57.1821","-157.2708","79","ak"
"MREA2","","MOORE CREEK BRIDGE","AK","59.5878","-135.2105","2247","ak"
"MRKA2","","MIDDLE ROCK LIGHT","AK","61.0817","-146.6617","36","ak"
"MRNA2","","MARMION ISLAND","AK","58.198","-134.257","23","ak"
"MRYA2","","MARY ISLAND","AK","55.099","-131.182","26","ak oc"
"MVXA2","","MENDENHALL VALLEY","AK","58.3642","-134.606","25","ak"
"NCKA2","","NINILCHIK","AK","60.0099","-151.5399","361","ak oc"
"NDIA2","","N. DOUGLAS","AK","58.3367","-134.5629","147","ak"
"NHPA2","","NENANA HILLS","AK","64.7077","-148.6322","1421","ak"
"NKOA2","","INNOKO FLATS","AK","63.383","-158.8237","933","ak"
"NKTA2","","NIKISKI","AK","60.6825","-151.3983","26","ak oc"
"NKXA2","","NAKED ISLAND","AK","58.2553","-134.9449","10","ak"
"NMTA2","","NORTON SOUND/NOME","AK","64.499","-165.425","24","ak"
"NRBA2","","NINILCHIK RIVER","AK","60.0477","-151.6589","98","ak oc"
"NRUA2","","NORUTAK LAKE","AK","66.8284","-154.3234","800","ak"
"OKLA2","","OKLAHOMA","AK","63.9746","-146.5502","2314","ak"
"OLSA2","","NOKOLSKI","AK","52.941","-168.871","28","ak oc"
"OSLA2","","NIKOLSKI","AK","52.9406","-168.8713","0","ak oc"
"P5AI","5AI","ATIGUN","AK","68.1833","-149.4167","3386","ak"
"P5CD","5CD","CHANDALAR SHELF","AK","68.0667","-149.5833","3222","ak"
"P5HN","5HN","C.HINCHINBROOK(AMOS)","AK","60.2333","-146.65","184","ak oc"
"PAAD","","POINT THOMPSON","AK","70.136","-146.2901","26","ak"
"PAAK","","ATKA","AK","52.2203","-174.2063","56","ak oc"
"PAAP","","PORT_ALEXANDER","AK","56.25","-134.65","3","ak oc"
"PAAQ","PAQ","PALMER","AK","61.6","-149.0833","240","ak"
"PABA","BTI","BARTER IS.","AK","70.1339","-143.5769","7","ak"
"PABE","BET","BETHEL","AK","60.7833","-161.8","150","ak"
"PABI","BIG","BIG DELTA/DELTA JUNC","AK","64","-145.7333","1274","ak"
"PABL","","BUCKLAND","AK","65.9815","-161.1491","29","ak"
"PABN","506147 IBN AK21","NABESNA","AK","62.3978","-142.9961","2900","ak"
"PABR","BRW","BARROW","AK","71.2848","-156.7685","49","ak"
"PABT","BTT","BETTLES","AK","66.9167","-151.5167","643","ak"
"PABV","","BIRCHWOOD","AK","61.42","-149.52","95","ak"
"PACA","CSP","CAPE SPENCER","AK","58.2","-136.6333","89","ak oc"
"PACD","CDB","COLD BAY","AK","55.2208","-162.7278","103","ak oc"
"PACE","","CENTRAL","AK","65.5739","-144.7809","938","ak"
"PACM","","SCAMMON BAY","AK","61.8453","-165.5713","14","ak"
"PACP","5CE","CAPE ST ELIAS  AMOS","AK","59.8","-144.6","59","ak oc"
"PACR","WCR","CIRCLE CITY","AK","65.827","-144.0762","597","ak"
"PACS","CSH","CAPE SARICHEF","AK","54.6","-164.9333","174","ak oc"
"PACV","CDV","CORDOVA","AK","60.5","-145.5","42","ak"
"PACY","CYT","YAKATAGA","AK","60.0833","-142.5","26","ak oc"
"PACZ","","CAPE ROMANZOF  AWOS","AK","61.7833","-166.0333","479","ak"
"PADE","","DEERING","AK","66.07","-162.77","16","ak"
"PADG","","RED DOG","AK","68.0321","-162.8992","974","ak"
"PADK","ADK","ADAK IS.","AK","51.8833","-176.65","13","ak oc"
"PADL","DLG","DILLINGHAM (AMOS)","AK","59.05","-158.5167","95","ak"
"PADM","","MARSHALL","AK","61.8643","-162.0261","103","ak"
"PADQ","ADQ","KODIAK","AK","57.75","-152.5167","111","ak oc"
"PADT","5SZ","SLANA AIRPORT","AK","62.7089","-143.9811","2395","ak"
"PADU","DUT","DUTCH HARBOR/UNAK.","AK","53.9","-166.5333","12","ak oc"
"PAEC","","CHULITNA","AK","62.8833","-149.8333","1250","ak"
"PAED","","ELMENDORF AFB","AK","61.25","-149.8","193","ak"
"PAEG","","EAGLE","AK","64.7764","-141.1606","880","ak"
"PAEH","","CAPE NEWENHAM AWOS","AK","58.65","-162.0667","528","ak oc"
"PAEI","502707 EIL EILAK","EIELSON FIELD","AK","64.6667","-147.1","547","ak"
"PAEL","502785 ELV","ELFIN COVE","AK","58.2","-136.6667","20","ak oc"
"PAEM","","EMMONAK","AK","62.77","-164.5","10","ak"
"PAEN","ENA","KENAI","AK","60.5667","-151.25","95","ak oc"
"PAER","","MERRILL PASS WEST","AK","61.25","-153.82","1175","ak"
"PAFA","FAI","FAIRBANKS","AK","64.8167","-147.8667","454","ak"
"PAFB","","WAINWRIGHT_AAF","AK","64.83","-147.62","449","ak"
"PAFC","AFC","ANCHORAGE","AK","61.1667","-150.0333","157","ak oc"
"PAFE","KAE","KAKE","AK","56.9667","-133.9499","0","ak oc"
"PAFG","AFG","FAIRBANKS  WFO","AK","64.8","-147.8833","459","ak"
"PAFK","","FAREWELL LAKE","AK","62.54","-153.62","1053","ak"
"PAFM","","AMBLER","AK","67.1","-157.85","289","ak"
"PAFR","","FORT RICHARDSON","AK","61.2667","-149.65","377","ak"
"PAFS","","NIKOLAI","AK","63.0186","-154.3584","441","ak"
"PAFV","FVM","FIVE MILE CAMP","AK","65.9333","-149.8333","509","ak"
"PAFW","FWL","FAREWELL","AK","62.5167","-153.8833","1503","ak"
"PAGA","","GALENA","AK","64.7333","-156.9333","160","ak"
"PAGB","GBH","GALBRAITH LAKE","AK","68.4833","-149.4833","2661","ak"
"PAGH","SHG","SHUNGNAK ARPT","AK","66.8881","-157.1624","197","ak"
"PAGK","GKN","GULKANA (AMOS)","AK","62.15","-145.45","1579","ak"
"PAGL","","GOLOVIN","AK","64.55","-163.03","26","ak"
"PAGM","GAM","GAMBELL  (AWOS)","AK","63.7833","-171.75","25","ak"
"PAGN","AGN","ANGOON","AK","57.5","-134.5833","36","ak"
"PAGS","GST","GUSTAVAS","AK","58.4167","-135.7333","30","ak"
"PAGY","SGY","SKAGWAY","AK","59.4544","-135.3263","21","ak"
"PAHC","","HOLY CROSS","AK","62.1883","-159.7749","70","ak"
"PAHE","5GN","TAHNETA PASS","AK","61.8167","-147.55","2622","ak"
"PAHL","PAHS","HUSLIA","AK","65.6979","-156.3514","213","ak"
"PAHN","Z26 PZ26","HAINES","AK","59.2439","-135.5094","16","ak"
"PAHO","HOM","HOMER","AK","59.6333","-151.5","73","ak oc"
"PAHP","","HOOPER_BAY_(AWOS)","AK","61.5242","-166.1468","16","ak"
"PAHV","","HEALY_RIVER_AIRPORT","AK","63.8661","-148.9689","1293","ak"
"PAHX","","SHAGELUK","AK","62.6923","-159.5692","79","ak"
"PAHY","","HYDABURG_SEAPLANE","AK","55.2","-132.83","0","ak"
"PAHZ","","HAYES RIVER","AK","61.98","-152.08","1001","ak"
"PAIG","5HR","IGIUGIG","AK","59.324","-155.9018","90","ak"
"PAII","","EGEGIK(AWOS)","AK","58.1853","-157.3856","92","ak"
"PAIK","","KIANA","AK","66.976","-160.4365","160","ak"
"PAIL","","ILIAMNA (AMOS)","AK","59.75","-154.9167","161","ak"
"PAIM","ILI","INDIAN MTN AWOS","AK","65.9927","-153.7034","1260","ak"
"PAIN","","MCKINLEY PARK OBS","AK","63.7326","-148.9106","1719","ak"
"PAIW","","WALES","AK","65.6226","-168.0949","26","ak"
"PAJB","5MK","BIORKA ISLAND","AK","56.85","-135.55","49","ak oc"
"PAJC","Z21","CHIGNIK","AK","56.32","-158.36","49","ak oc"
"PAJK","","JUNEAU  WFO","AK","58.3783","-134.5986","30","ak"
"PAJN","AJK","JUNEAU","AK","58.3667","-134.5833","24","ak"
"PAJO","JNU","JOHNSTONE POINT","AK","60.4833","-146.6","26","ak oc"
"PAJV","508915 JVM AK42","SUTTON 2 E","AK","61.7167","-148.8833","550","ak"
"PAJZ","","KOLIGANEK","AK","59.727","-157.259","269","ak"
"PAKF","","FALSE PASS ARPT","AK","54.8475","-163.4103","20","ak oc"
"PAKH","","AKHIOK","AK","56.939","-154.183","42","ak"
"PAKI","","KIPNUK AIRPORT","AK","59.933","-164.031","9","ak"
"PAKK","","KOYUK","AK","64.9333","-161.15","120","ak"
"PAKN","AKN","KING SALMON","AK","58.6836","-156.6539","49","ak"
"PAKO","AKN","NIKOLSKI (RAMOS)","AK","52.95","-168.85","70","ak oc"
"PAKP","IKO","ANAKTUVUK (RAMOS)","AK","68.1336","-151.7433","2103","ak"
"PAKT","AKP","KETCHIKAN      ASOS","AK","55.35","-131.7","92","ak"
"PAKU","KTN","KUPARUK_AIRPORT","AK","70.32","-149.58","66","ak"
"PAKV","","KALTAG","AK","64.32","-158.73","200","ak"
"PAKW","","KLAWOCK_(ASOS)","AK","55.58","-133.08","59","ak"
"PALG","","KALSKAG","AK","61.5363","-160.3413","55","ak"
"PALH","","LAKE_HOOD_SEAPLANE","AK","61.18","-149.97","72","ak oc"
"PALJ","","PORT ALSWORTH","AK","60.2","-154.3","266","ak"
"PALK","Z30","SNOWSHOE LAKE","AK","62.0333","-142.6667","2412","ak"
"PALP","5SO","DEADHORSE/ALPINE AIR","AK","70.3443","-150.9447","16","ak"
"PALR","","CHANDALAR_LAKE","AK","67.5","-148.48","1919","ak"
"PALU","","CAPE LISBURNE AFS","AK","68.8833","-166.1332","10","ak"
"PALV","","BIG RIVER LAKE","AK","60.8167","-152.3","40","ak"
"PAMA2","","PAMICHTUK LAKE","AK","67.7663","-152.1642","3135","ak"
"PAMB","","MANOKOTAK AIRPORT","AK","58.9902","-159.0499","52","ak"
"PAMC","MCG","MCGRATH","AK","62.9561","-155.6058","338","ak"
"PAMD","MCG","MIDDLETON (AMOS)","AK","59.4333","-146.3333","46","ak oc"
"PAMH","MDO","MINCHUMINA","AK","63.8833","-152.2833","702","ak"
"PAMK","","ST_MICHAEL","AK","63.4901","-162.1104","92","ak oc"
"PAML","MHM","MANLEY HOT SPRING","AK","65","-150.65","280","ak"
"PAMM","MLY","METLAKATLA","AK","55.1311","-131.5781","0","ak oc"
"PAMO","","MOUNTAIN VILLAGE","AK","62.0954","-163.6821","335","ak"
"PAMR","","MERRILL FLD APRT","AK","61.2167","-149.8333","135","ak oc"
"PAMX","MRI","MCCARTHY","AK","61.4333","-142.9167","1532","ak"
"PAMY","","MEKORYUK","AK","60.37","-166.27","49","ak oc"
"PANA","","NAPAKIAK","AK","60.6903","-161.9785","18","ak"
"PANC","ANC","ANCHORAGE","AK","61.1697","-150.0261","132","ak oc"
"PANI","ANC","ANIAK (AMOS)","AK","61.5833","-159.5333","85","ak"
"PANN","ANI","NENANA (AMOS)","AK","64.55","-149.0833","367","ak"
"PANR","ENN","FUNTER BAY","AK","58.25","-134.9","7","ak"
"PANT","ANN","ANNETTE ISLAND ASOS","AK","55.0333","-131.5667","110","ak oc"
"PANV","ANN","ANNIK_AIRPORT","AK","62.65","-160.18","325","ak"
"PANW","","NEW_STUYAHOK","AK","59.45","-157.328","301","ak"
"PAOH","HNH","HOONAH AP","AK","58.0961","-135.4097","19","ak"
"PAOM","HNH","NOME","AK","64.5119","-165.4356","22","ak"
"PAOO","OME","TOKSOOK BAY","AK","60.533","-165.114","59","ak"
"PAOR","","NORTHWAY","AK","62.95","-141.9333","1721","ak"
"PAOT","ORT","KOTZEBUE","AK","66.8667","-162.6332","16","ak oc"
"PAOU","OTZ","NELSON LAGOON","AK","56.0075","-161.1604","14","ak oc"
"PAPB","","ST_GEORGE_ISLAND_(AS","AK","56.58","-169.67","115","ak oc"
"PAPC","","PORT CLARENCE","AK","65.25","-166.8667","16","ak oc"
"PAPG","KPC","PETERSBURG","AK","56.8167","-132.95","5","ak"
"PAPH","PSG","PORT HEIDEN (AMOS","AK","56.95","-158.6167","95","ak oc"
"PAPM","","PLATINUM","AK","59.0114","-161.8197","16","ak oc"
"PAPN","PTH","PILOT POINT","AK","57.5804","-157.572","57","ak"
"PAPO","","POINT_HOPE_(AWOS)","AK","68.3487","-166.7992","13","ak"
"PAPP","","PROSPECT CREEK","AK","66.8167","-150.65","1099","ak"
"PAPT","","PUNTILLA","AK","62.11","-152.75","1837","ak"
"PAQH","","QUINHAGAK","AK","59.7551","-161.8454","43","ak"
"PAQT","","NUIQSUT AIRPORT","AK","70.22","-150.98","56","ak"
"PARC","","ARCTIC_VILLAGE","AK","68.1146","-145.5794","2092","ak"
"PARD","","REDDOG","AK","68.0314","-162.9031","974","ak"
"PARL","","CENTRAL AIRPORT","AK","65.58","-144.78","932","ak"
"PARS","","RUSSIAN MISSION","AK","61.7749","-161.3194","51","ak"
"PARY","","RUBY AIRPORT","AK","64.7272","-155.4699","652","ak"
"PASA","","SAVOONGA ARPT","AK","63.6833","-170.5","52","ak"
"PASC","502316 SCC","DEADHORSE","AK","70.1917","-148.4772","61","ak"
"PASD","SCC","SAND_POINT","AK","55.32","-160.52","23","ak oc"
"PASH","","SHISHMAREF_(AWOS)","AK","66.27","-166.05","7","ak"
"PASI","","SITKA","AK","57.0667","-135.35","67","ak"
"PASK","","SELANIK","AK","66.6001","-159.9857","26","ak"
"PASL","","SLEETMUTE","AK","61.72","-157.15","177","ak"
"PASM","","SAINT_MARY'S_(AWOS)","AK","62.07","-163.3","312","ak"
"PASN","","SAINT PAUL ISLAND","AK","57.15","-170.2167","28","ak oc"
"PASO","SNP","SELDOVIA","AK","59.4467","-151.7043","29","ak oc"
"PASP","","SHEEP MOUNTAIN","AK","61.8167","-147.5069","2750","ak"
"PASS","","SISTERS ISLAND","AK","58.1667","-135.25","36","ak"
"PAST","SSR","SUMMIT (AUTOB)","AK","63.3333","-149.1333","2405","ak"
"PASV","","SPARREVOHN AWOS","AK","61.1","-155.5667","1587","ak"
"PASW","508536 SKW","SKWENTNA","AK","61.9667","-151.1833","150","ak"
"PASX","SKW","SOLDOTNA","AK","60.48","-151.03","108","ak"
"PASY","","SHEMYA AFB","AK","52.7167","174.1","128","ak oc"
"PATA","TAL","TANANA","AK","65.1743","-152.1081","220","ak"
"PATC","TAL","TIN CITY AFS AWOS","AK","65.5667","-167.9167","272","ak"
"PATE","","TELLER","AK","65.2404","-166.3393","297","ak"
"PATG","","TOGIAK VLLGE AWOS","AK","59.05","-160.4","21","ak"
"PATK","TKA","TALKEETNA AIRPORT","AK","62.3","-150.1","356","ak"
"PATL","","TATALINA AFS AWOS","AK","62.9","-155.9667","964","ak"
"PATO","","PORTAGE GLACIER","AK","60.79","-148.83","95","ak"
"PATQ","","ATQASUK","AK","70.4673","-157.4357","96","ak"
"PATU","","ATTU","AK","52.8333","173.1833","69","ak oc"
"PATW","ATU","CANTWELL","AK","63.4","-148.95","2192","ak"
"PAUD","","PRUDHOE_BAY","AK","70.25","-148.33","46","ak"
"PAUM","PUO","UMIAT","AK","69.37","-152.13","279","ak"
"PAUN","","UNALAKLEET(AUTOB)","AK","63.8833","-160.8","20","ak oc"
"PAUO","UNK","WILLOW AIRPORT","AK","61.75","-150.05","220","ak"
"PAUT","","AKUTAN","AK","54.1446","-165.6041","82","ak oc"
"PAVA","","CHEVAK ARPT","AK","61.5408","-165.6009","75","ak"
"PAVC","PUO","KING COVE","AK","55.1163","-162.2662","155","ak oc"
"PAVD","","VALDEZ    SAWRS","AK","61.1333","-146.25","111","ak"
"PAVL","VDZ","KIVALINA","AK","67.73","-164.55","10","ak"
"PAVW","","VALDEZ","AK","61.1333","-146.35","30","ak"
"PAWD","5WD","SEWARD","AK","60.1167","-149.45","59","ak"
"PAWG","5WD","WRANGELL","AK","56.4667","-132.3833","36","ak"
"PAWI","","WAINWRIGHT_(ASOS)","AK","70.6392","-159.9948","39","ak"
"PAWM","","WHITE MOUNTAIN","AK","64.6892","-163.4127","269","ak"
"PAWN","","NOATAK","AK","67.57","-162.98","20","ak"
"PAWR","509829 IEM 5WT","WHITTIER","AK","60.7764","-148.6858","60","ak"
"PAWS","5WT","WASILLA","AK","61.5717","-149.5403","354","ak"
"PAXA2","","POINT ARDEN","AK","58.1593","-134.1779","62","ak"
"PAXK","","PAXSON","AK","63.03","-145.5","2654","ak"
"PAYA","5PX","YAKUTAT","AK","59.5167","-139.6667","31","ak oc"
"PAZK","","EUREKA","AK","61.93","-147.17","3287","ak"
"PBGQ","","BIG LAKE","AK","61.5333","-149.8167","151","ak"
"PBPA2","","POINT BISHOP","AK","58.2025","-134.1478","16","ak"
"PCKA2","","PREACHER CREEK","AK","65.9198","-145.0263","1165","ak"
"PCXF","","COLD FOOT","AK","67.0667","-149.5833","1063","ak"
"PDTK","CXF","DIETRICH","AK","67.6833","-149.7333","1490","ak"
"PEDA2","","PEDERSEN LAGOON","AK","59.8944","-149.7307","625","ak"
"PERO","DTK","ELDRED ROCK(AMOS)","AK","58.9667","-135.2167","56","ak"
"PFCL","","CLARKS POINT","AK","58.8337","-158.5294","79","ak"
"PFEL","","ELIM APRT","AK","64.615","-162.2705","161","ak"
"PFIV","ERO","FIVE FINGER IS.","AK","57.2667","-133.6167","69","ak oc"
"PFKF","FIV","FRANKLIN BLUFF","AK","69.7167","-148.6833","354","ak"
"PFKT","","BREVIG_MISSION","AK","65.3313","-166.4657","30","ak"
"PFKW","","KWETHLUK","AK","60.7903","-161.4437","26","ak"
"PFNO","","NOORVIK","AK","66.8175","-161.0223","56","ak"
"PFSH","","SHAKTOOLIK AIRPORT","AK","64.3711","-161.224","23","ak"
"PFWS","","SOUTH NAKNEK","AK","58.7021","-157.0026","137","ak"
"PFYU","FKF","FT. YUKON (AUTOB)","AK","66.5667","-145.2667","430","ak"
"PGPA2","","PENGUIN PEAK","AK","60.9652","-149.3754","4200","ak"
"PGXA2","","POINT GARDNER MXAK","AK","57.016","-134.618","20","ak oc"
"PHVY","ITO","HAPPY VALLEY","AK","69.15","-148.8167","938","ak"
"PILA2","","PILOT ROCK","AK","59.7417","-149.47","79","ak oc"
"PKPH","KOA","PAULOFF HARBOR","AK","54.4667","-162.7","3","ak oc"
"PLVD","","LEVEL ISLAND","AK","56.4667","-133.1","30","ak"
"PLXA2","","PORT ALEXANDER","AK","56.247","-134.647","18","ak oc"
"PMNA2","","POORMAN","AK","64.0814","-155.5722","935","ak"
"PMOA2","","PORT MOLLER","AK","55.986","-160.574","43","ak oc"
"PMOS","","MOSES POINT","AK","64.7","-162.05","16","ak"
"PMUY","MOS","TOOLIK","AK","68.6333","-149.5667","2402","ak"
"PMZA2","","PT MAC","AK","61.4222","-150.0925","136","ak oc"
"POLN","MUY","OLD MAN","AK","66.45","-150.5833","1276","ak"
"POTA2","","POTATO POINT","AK","61.0567","-146.6967","28","ak"
"PPIT","","NUNAPITCHUK","AK","60.906","-162.4406","13","ak"
"PPIZ","","POINT_LAY(DEW/AWOS)","AK","69.73","-163.02","20","ak"
"PPRT","","PT.RETREAT(RAMOS)","AK","58.4167","-134.95","20","ak"
"PRDA2","","PRUDHOE BAY","AK","70.4","-148.5267","15","ak"
"PRTA2","","POINT RETREAT","AK","58.4117","-134.9531","20","ak"
"PSGA2","","PASAGSHAK","AK","57.53","-152.4591","381","ak oc"
"PSKJ","","SITKINAK ISLAND","AK","56.55","-154.1333","56","ak oc"
"PSMA","SKJ","ANDREAFSKI(RAMOS)","AK","62.05","-163.1667","302","ak"
"PTBA2","","POINT BAKER","AK","56.3533","-133.6214","40","ak oc"
"PTLA2","","PORTLAND ISLAND","AK","58.346","-134.752","23","ak"
"PVIK","","KAVIK RIVER","AK","69.6833","-146.9","640","ak"
"PWAA","","WALES","AK","65.6167","-168.05","16","ak"
"PXKA2","","PAXSON","AK","62.9453","-145.5013","2670","ak"
"PZ27","","CAPE POLE","AK","55.9667","-133.8","3","ak oc"
"QA6BW","","MISTY FJORDS FAA","AK","55.5126","-130.9089","2","ak"
"QRZA2","","QUARTZ CREEK","AK","65.4102","-164.6642","321","ak"
"RAMA2","","RAM CREEK","AK","67.6243","-154.3446","4107","ak"
"RBTA2","","RABBIT CREEK","AK","61.0886","-149.7386","1480","ak oc"
"RDDA2","","RED DOG DOCK","AK","67.577","-164.065","42","ak"
"RDRA2","","REINDEER RIVER","AK","61.7158","-162.6641","179","ak"
"RENA2","","RENEE","AK","62.71","-146.618","3050","ak"
"RHKA2","","KEYSTONE CANYON","AK","61.0591","-145.9343","344","ak"
"RHRA2","","THOMPSON PASS","AK","61.1284","-145.7318","2740","ak"
"RIXA2","","ROCKY ISLAND","AK","58.1774","-135.0515","10","ak"
"RNDA2","","ROUND LAKE","AK","64.6847","-153.94","570","ak"
"ROCA2","","ROCK CREEK LOWER","AK","63.7351","-149.0091","3238","ak"
"RRWA2","","RIPINSKY RIDGE WEATH","AK","59.2596","-135.4942","2600","ak"
"RSCA2","","STUART CREEK","AK","61.2607","-145.2838","1217","ak"
"RUFA2","","RUSSIAN RIVER FERRY","AK","60.4873","-150.0021","377","ak"
