# SKAGWAY_AIRPORT
# Cumulative degree days > 20 starting March 1 from ACIS, gaps filled from climatology
# Excluded years (more than 10 days of missing data): 1980, 1981, 1987, 1990, 1992, 1993, 1994, 1995, 1996, 1997
#
d_since_march1,1982,1983,1984,1985,1986,1988,1989,1991,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
54,851.00,986.50,1176.50,932.50,824.48,1044.00,890.00,907.00,1028.50,876.50,956.00,923.50,678.50,864.00,996.00,1070.50,803.00,729.50,914.50,742.00,1002.50,777.50,984.50,709.00,905.00,1101.00,1342.00,911.00,898.50,1129.50,844.50,856.81,981.50
55,873.50,1020.00,1192.50,954.00,847.48,1066.50,921.50,939.00,1054.50,896.50,981.50,948.00,698.00,904.00,1016.50,1108.50,823.50,753.00,935.00,765.00,1031.00,803.50,1014.50,726.00,927.00,1127.50,1371.50,939.50,924.50,1148.50,870.50,882.81,1011.50
56,896.00,1053.50,1209.50,981.50,870.48,1091.50,952.50,964.50,1079.50,916.50,1005.00,973.50,715.00,943.50,1037.00,1145.50,846.50,775.50,961.50,786.00,1063.00,825.50,1041.50,741.50,952.50,1158.50,1398.50,967.50,950.50,1176.50,898.00,906.31,1035.00
57,917.50,1084.50,1232.50,1005.00,893.98,1115.50,983.00,992.50,1106.50,936.50,1029.00,998.00,734.50,982.00,1060.00,1183.00,869.50,796.00,985.00,809.00,1096.50,848.00,1067.00,756.50,977.50,1181.00,1427.00,995.00,976.00,1203.00,921.00,926.31,1057.00
58,942.00,1114.00,1257.00,1027.50,919.98,1142.50,1013.50,1019.00,1133.50,959.00,1054.00,1020.00,756.00,1017.00,1084.50,1223.50,888.50,815.00,1006.50,836.00,1125.50,871.50,1093.50,770.50,1004.50,1204.00,1452.50,1021.50,999.50,1227.00,947.50,948.31,1080.00
59,963.00,1144.50,1286.50,1049.00,949.48,1169.00,1046.00,1048.00,1160.00,982.50,1078.50,1043.00,781.00,1048.00,1113.50,1261.50,908.50,837.50,1028.50,863.00,1151.50,895.00,1115.50,784.00,1029.50,1227.00,1481.50,1051.00,1025.00,1254.50,972.50,970.81,1105.00
60,984.50,1175.00,1312.50,1070.50,977.48,1192.50,1081.50,1077.50,1188.00,1007.00,1101.50,1068.00,806.50,1079.00,1148.50,1295.50,927.00,859.00,1051.00,891.00,1178.00,918.50,1138.50,798.50,1057.50,1252.00,1508.00,1076.50,1050.50,1284.00,999.00,996.31,1130.00
61,1008.00,1206.00,1340.00,1096.50,1005.98,1214.50,1117.00,1106.00,1219.00,1029.00,1126.00,1094.00,832.00,1108.50,1179.50,1326.50,945.00,884.00,1076.00,922.50,1202.50,944.00,1164.00,819.00,1090.00,1277.00,1537.00,1104.00,1077.50,1312.00,1026.00,1022.31,1156.00
62,1032.00,1238.50,1361.00,1124.50,1034.48,1238.00,1148.50,1133.50,1247.00,1049.50,1155.00,1113.00,851.50,1135.00,1207.50,1355.50,965.50,913.00,1101.50,961.00,1226.00,970.00,1187.50,845.50,1132.00,1301.50,1567.00,1137.00,1103.50,1341.50,1057.50,1046.31,1181.00
63,1056.50,1263.50,1384.00,1153.50,1061.48,1261.00,1181.00,1164.50,1276.50,1071.50,1186.00,1134.00,869.00,1160.50,1242.00,1382.00,988.50,938.50,1124.00,990.00,1251.00,994.00,1211.00,872.50,1167.00,1329.50,1594.50,1164.50,1129.00,1372.00,1085.50,1072.31,1202.00
