# EAGLE
# Cumulative degree days > 20 starting March 1 from ACIS, gaps filled from climatology
# Excluded years (more than 10 days of missing data): 1982, 2009, 2022
#
d_since_march1,1980,1981,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
48,182.00,188.50,128.50,260.50,51.00,25.88,162.64,160.00,156.50,307.50,207.24,230.69,292.50,209.61,265.00,131.89,151.50,386.50,191.00,96.50,185.61,44.79,125.50,135.82,183.50,115.00,231.50,199.00,241.50,87.50,187.50,27.00,122.50,309.00,298.50,149.50,110.00,465.48,184.50,127.00
49,194.50,195.50,143.50,266.50,51.00,25.88,175.14,178.00,173.00,329.50,225.74,245.19,314.00,221.11,279.00,145.39,151.50,409.00,215.00,96.50,185.61,66.79,143.00,147.32,197.00,128.00,249.50,199.00,263.00,99.00,209.50,27.00,140.00,326.00,312.50,150.50,111.00,479.48,205.50,148.00
50,199.50,205.00,159.00,272.50,53.50,31.38,188.64,193.00,179.00,350.50,245.24,259.79,337.00,241.11,299.50,161.89,151.50,433.50,241.00,106.50,185.61,88.79,162.50,158.82,201.50,143.00,269.50,214.50,288.50,109.00,232.50,27.00,158.00,350.00,329.50,151.50,112.00,496.48,220.10,174.50
51,207.00,221.50,180.00,292.50,61.50,35.88,200.64,209.00,183.50,362.50,264.74,281.29,356.50,260.11,318.50,182.39,151.50,453.50,268.00,128.00,193.61,109.29,180.50,173.32,222.00,154.50,289.00,230.50,314.50,114.50,253.50,27.00,171.50,367.50,350.50,153.00,112.00,513.48,240.60,184.50
52,225.50,238.00,200.50,313.50,69.00,44.38,215.14,228.00,190.00,378.00,289.24,298.79,376.00,285.11,340.50,202.39,157.00,472.00,288.00,145.50,207.11,122.79,199.50,190.82,244.50,167.00,310.00,253.00,336.50,122.50,275.50,32.00,186.50,381.50,365.00,158.50,128.84,532.48,261.60,200.00
53,246.00,256.50,221.00,329.50,75.00,48.38,231.14,248.00,206.50,398.50,310.24,315.29,393.00,309.61,361.50,226.89,172.50,489.50,303.50,165.00,224.11,132.79,220.50,209.32,273.00,187.00,334.50,274.50,357.50,137.50,293.00,42.50,198.50,395.00,378.50,169.00,148.84,553.48,275.60,219.50
54,263.00,276.00,244.00,339.00,87.50,55.88,248.14,269.00,230.50,420.00,336.24,329.79,411.23,334.61,381.00,235.89,193.00,510.00,312.50,180.50,237.11,140.29,242.00,237.32,297.50,205.23,359.00,289.00,375.00,156.00,311.50,64.00,218.00,411.50,401.00,181.00,166.84,569.48,286.60,232.50
55,283.00,293.00,269.00,349.50,103.50,63.38,264.14,292.50,256.00,435.50,358.74,343.79,421.73,360.61,401.50,236.89,215.50,527.50,326.00,199.50,238.11,140.29,263.50,248.32,315.00,224.73,380.00,308.00,395.00,179.00,333.00,77.50,234.50,430.00,426.00,205.50,191.34,578.48,288.10,253.50
56,304.00,310.50,295.50,368.50,120.00,76.38,283.64,311.00,282.00,450.50,385.24,361.79,438.23,387.11,425.50,251.39,241.50,536.00,335.00,215.50,250.11,140.29,293.50,267.32,334.50,243.23,403.50,330.50,417.00,196.50,352.00,77.50,252.50,451.50,450.00,226.00,210.34,588.98,289.60,277.00
57,325.00,329.50,320.00,383.00,124.00,89.38,300.64,330.50,314.50,476.50,415.24,377.29,449.23,413.61,452.00,270.39,270.00,541.00,339.50,236.00,268.11,143.29,322.50,282.32,360.50,256.23,425.00,354.50,443.00,217.00,371.50,77.50,273.50,474.50,471.50,245.00,221.34,598.98,303.60,290.00
