# DUTCH_HARBOR
# Cumulative degree days > 20 starting March 1 from ACIS, gaps filled from climatology
# Excluded years (more than 10 days of missing data): 1980, 1981, 1982, 1983, 1984, 1986, 1987, 1988, 1989, 1990, 2001, 2008, 2009, 2018, 2019, 2021
#
d_since_march1,1985,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2002,2003,2004,2005,2006,2007,2010,2011,2012,2013,2014,2015,2016,2017,2020,2022
55,629.93,910.95,762.64,871.81,661.56,731.51,1002.00,825.46,971.00,796.94,833.76,949.88,920.72,831.11,890.17,965.62,724.29,642.06,815.50,641.00,830.50,919.50,943.00,980.00,831.50,1061.30,864.57
56,642.43,929.45,781.14,886.31,676.06,753.01,1018.50,842.96,994.00,815.94,846.76,969.88,943.22,850.61,914.67,977.12,744.29,658.06,828.50,659.00,847.50,941.50,960.50,1002.00,853.00,1081.30,886.07
57,659.43,945.95,797.64,903.81,690.06,771.51,1032.50,862.46,1017.50,834.94,864.76,991.38,965.72,870.11,940.17,988.12,763.29,669.06,848.00,678.50,865.00,960.50,982.50,1026.00,875.50,1099.80,908.07
58,677.93,964.95,814.14,921.81,702.56,794.01,1046.00,881.96,1034.00,852.44,880.76,1010.02,989.72,891.61,963.67,1000.62,778.29,678.06,870.00,697.50,881.50,980.50,1002.50,1049.00,897.00,1118.44,926.57
59,694.43,982.95,828.64,943.81,716.06,815.01,1065.50,902.46,1052.00,874.94,902.76,1034.52,1010.22,912.11,987.67,1014.12,797.79,686.56,889.00,714.50,898.50,1002.50,1024.50,1073.00,919.50,1140.44,945.57
60,709.43,1000.45,844.64,965.31,731.56,838.51,1085.50,921.96,1075.50,906.94,919.26,1060.52,1033.22,927.61,1008.67,1027.12,816.79,696.56,909.50,732.50,919.00,1025.00,1045.50,1096.50,942.00,1158.94,966.07
61,728.93,1019.45,859.64,985.31,749.06,860.51,1108.50,938.96,1096.50,930.94,937.76,1083.02,1059.72,948.11,1028.67,1042.62,836.29,710.56,931.50,747.50,933.50,1048.00,1066.00,1117.50,964.50,1176.44,983.57
62,746.93,1038.45,874.64,1004.31,764.06,876.51,1133.50,958.96,1121.50,951.44,957.26,1110.02,1083.72,971.61,1051.17,1058.12,852.79,728.56,950.00,764.50,945.00,1070.50,1086.00,1140.50,987.50,1196.44,1001.57
63,766.43,1058.45,887.64,1024.31,774.56,892.51,1159.50,978.96,1142.50,970.94,976.26,1136.52,1109.22,994.61,1074.17,1074.62,867.29,750.06,968.50,789.00,955.50,1092.50,1106.50,1164.00,1010.50,1215.94,1018.07
64,789.93,1075.95,898.64,1044.31,791.06,912.01,1183.50,1001.46,1163.50,990.44,994.26,1165.02,1134.22,1021.11,1097.67,1092.12,880.79,773.56,989.00,805.50,965.00,1112.00,1129.50,1187.00,1032.00,1235.44,1035.57
